Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[-inf, -6.60)",172,0.16895874263261296,165,7,0.040697674418604654,0.6139742519039363,0.049236769342158884,0.0059305729329378,water_per_shift_diff_前3天,0.0011165862678695,13 - 15日龄
"[-6.60, -5.43)",60,0.05893909626719057,59,1,0.016666666666666666,1.5314763709643886,0.07502164655062038,0.008187896959477,water_per_shift_diff_前3天,0.0012263972945237,13 - 15日龄
"[-5.43, -4.34)",57,0.055992141453831044,55,2,0.03508771929824561,0.7681249317311946,0.023992908283289427,0.0028435536089514,water_per_shift_diff_前3天,0.0011096329562775,13 - 15日龄
"[-4.34, 2.40)",419,0.41159135559921417,383,36,0.08591885441527446,-0.18154502221679508,0.014662692042876182,0.0015083702830387,water_per_shift_diff_前3天,0.001196890110703,13 - 15日龄
"[2.40, inf)",310,0.3045186640471513,282,28,0.09032258064516129,-0.23635851217842144,0.018825852636290906,0.0019974624548622,water_per_shift_diff_前3天,0.0012400012504291,13 - 15日龄
,1018,1.0,944,74,0.07269155206286837,,0.18173986885523577,0.0204678562392671,water_per_shift_diff_前3天,0.0011933036328785574,13 - 15日龄
"[-inf, -1.66)",395,0.40224032586558045,354,41,0.10379746835443038,-0.3810536340653737,0.06875482389989082,0.008437890676531501,water_per_shift_diff_前5天,0.001294147769591948,13 - 15日龄
"[-1.66, -0.90)",54,0.054989816700611,53,1,0.018518518518518517,1.4335134330572814,0.06358043401197283,0.006712186845746,water_per_shift_diff_前5天,0.0010685232205709,13 - 15日龄
"[-0.90, 0.37)",114,0.11608961303462322,113,1,0.008771929824561403,2.1906093382175,0.24159559032294955,0.023157052595939,water_per_shift_diff_前5天,0.0010380410318138,13 - 15日龄
"[0.37, 4.18)",211,0.21486761710794297,201,10,0.04739336492890995,0.4639413345701895,0.03803865765126767,0.0043464788407228,water_per_shift_diff_前5天,0.0011117707847552,13 - 15日龄
"[4.18, inf)",208,0.21181262729124237,189,19,0.09134615384615384,-0.23947044460163844,0.013457420284237373,0.001499825547133,water_per_shift_diff_前5天,0.0012523493165010999,13 - 15日龄
,982,1.0,910,72,0.07331975560081466,,0.42542692617031824,0.0441534345060723,water_per_shift_diff_前5天,0.0012039690366008118,13 - 15日龄
"[-inf, -3.72)",93,0.096875,81,12,0.12903225806451613,-0.6178748535881508,0.04813274378702034,0.0054234843586337,water_per_shift_diff_前7天,0.0012489333971386,13 - 15日龄
"[-3.72, -2.39)",65,0.06770833333333333,62,3,0.046153846153846156,0.5011047379043928,0.01377424737819233,0.0014845364100608,water_per_shift_diff_前7天,0.0010467408211565,13 - 15日龄
"[-2.39, 0.07)",289,0.30104166666666665,281,8,0.02768166089965398,1.0314957691813207,0.20981596952611695,0.022373993953245602,water_per_shift_diff_前7天,0.0010825730426627257,13 - 15日龄
"[0.07, 4.58)",388,0.4041666666666667,358,30,0.07731958762886598,-0.04808175373404428,0.000953727968995445,0.0001395154966898,water_per_shift_diff_前7天,0.0012655488217205,13 - 15日龄
"[4.58, inf)",125,0.13020833333333334,107,18,0.144,-0.7449602819068476,0.09919978404960557,0.011057721449624,water_per_shift_diff_前7天,0.0014001159956748,13 - 15日龄
,960,1.0,889,71,0.07395833333333333,,0.37187647270993063,0.040479251668253904,water_per_shift_diff_前7天,0.0012115625113807227,13 - 15日龄
"[-inf, 5.26)",722,0.6395039858281665,643,79,0.10941828254847645,0.03997235637499457,0.0010061099003290266,0.0001257553655454,water_per_diff,0.0013159519521646,16 - 18日龄
"[5.26, 7.05)",58,0.05137289636846767,53,5,0.08620689655172414,0.30412948572241794,0.004222701947272894,0.0005258128459155,water_per_diff,0.0012578941072287,16 - 18日龄
"[7.05, 8.99)",66,0.05845881310894597,65,1,0.015151515151515152,2.1176627545000337,0.12096632820449664,0.0128079241629802,water_per_diff,0.0011757497642844,16 - 18日龄
