Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[-18.17, -12.80)",162,0.1525423728813559,153,9,0.0555555555555555,0.284377124737811,0.0109333996405228,0.0014775054774069,water_per_diff_前2天,0.0010919203564425,13 - 15日龄
"[-12.80, -10.32)",96,0.0903954802259887,94,2,0.0208333333333333,1.3013113823916536,0.0903857652111441,0.0106046996768547,water_per_diff_前2天,0.00095638144031,13 - 15日龄
"[-10.32, -4.83)",249,0.2344632768361582,234,15,0.0602409638554216,0.1984346949370863,0.0084847216781722,0.0011974686351274,water_per_diff_前2天,0.0011037664623807,13 - 15日龄
"[-4.83, 2.20)",283,0.2664783427495292,259,24,0.0848056537102473,-0.1700619879668128,0.0082895269235059,0.0008498140594329,water_per_diff_前2天,0.001212052219043,13 - 15日龄
"[2.20, inf)",172,0.1619585687382297,155,17,0.0988372093023255,-0.3386244464553744,0.0214751610185292,0.002402625936404,water_per_diff_前2天,0.0014024956535863,13 - 15日龄
,1062,1.0,985,77,0.0725047080979284,,0.1531054720206645,0.0180510709779258,water_per_diff_前2天,0.0011842979947211,13 - 15日龄
"[-inf, -14.69)",150,0.1439539347408829,138,12,0.08,-0.1143633465477795,0.0019774096735045,0.0001533284846577,water_per_diff_前3天,0.0011552306905885,13 - 15日龄
"[-14.69, -9.34)",183,0.1756238003838771,169,14,0.0765027322404371,-0.0658689966091689,0.0007837979189757,4.0936813722128405e-05,water_per_diff_前3天,0.0011895007929068,13 - 15日龄
"[-9.34, -7.94)",76,0.072936660268714,75,1,0.0131578947368421,1.7607777316193265,0.1130879375923174,0.0123648620055338,water_per_diff_前3天,0.0010083296534466,13 - 15日龄
"[-7.94, 2.86)",484,0.4644913627639155,453,31,0.0640495867768595,0.1251945390809039,0.0069014514615022,0.0011505409979628,water_per_diff_前3天,0.001162275499574,13 - 15日龄
"[2.86, inf)",149,0.1429942418426103,132,17,0.1140939597315436,-0.5071218033868291,0.045723122679717,0.0049598007895434,water_per_diff_前3天,0.0013869040155264,13 - 15日龄
,1042,1.0,967,75,0.0719769673704414,,0.1684737193260169,0.0186694690914198,water_per_diff_前3天,0.0011869350695387,13 - 15日龄
"[-inf, -5.62)",358,0.3597989949748744,319,39,0.1089385474860335,-0.4493336588315986,0.0880939003388241,0.0093050989613709,water_per_diff_前5天,0.0012500275488831,13 - 15日龄
"[-5.62, -3.23)",84,0.0844221105527638,78,6,0.0714285714285714,0.0139862419747398,1.6415776965657168e-05,9.056269380415668e-06,water_per_diff_前5天,0.0011773044443322,13 - 15日龄
"[-3.23, -1.44)",87,0.0874371859296482,86,1,0.0114942528735632,1.903384180766711,0.1509108470034278,0.0153879386137382,water_per_diff_前5天,0.0010834730221011,13 - 15日龄
"[-1.44, 1.69)",225,0.2261306532663316,220,5,0.0222222222222222,1.2332265184314644,0.2083027517363848,0.0231345427390495,water_per_diff_前5天,0.0010517074415034,13 - 15日龄
"[1.69, 5.14)",136,0.1366834170854271,127,9,0.0661764705882353,0.0959993936355751,0.0012090931213581,0.0001912288436344,water_per_diff_前5天,0.0012520744293672,13 - 15日龄
