Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE,Age_interval
"[1.56, 2.38)",38,0.05128205128205128,36,2,0.05263157894736842,1.2062102992661277,0.048680983940037094,0.0057411345271445,water_per_shift_diff,0.0007592442951411,16 - 18日龄
"[2.38, 4.72)",58,0.07827260458839407,49,9,0.15517241379310345,0.010434262144370257,8.491330572659882e-06,1.0614115065853537e-06,water_per_shift_diff,0.0009255649938319,16 - 18日龄
"[4.72, inf)",97,0.13090418353576247,81,16,0.16494845360824742,-0.06230102619737934,0.0005190319975616158,6.486850912656734e-05,water_per_shift_diff,0.001037043077976,16 - 18日龄
,741,1.0,625,116,0.15654520917678813,,0.05135372642991268,0.006808183426431121,water_per_shift_diff,0.0009978515668357976,16 - 18日龄
"[-inf, -0.31)",93,0.12550607287449392,76,17,0.1827956989247312,-0.18664146239992177,0.004657026282502873,0.0005812848184289,water_per_diff_前1天,0.0010638730741203,16 - 18日龄
"[-0.31, 4.00)",49,0.06612685560053981,48,1,0.02040816326530612,2.187039552277854,0.14911084837116456,0.0156339760110272,water_per_diff_前1天,0.0008113773750485999,16 - 18日龄
"[4.00, 11.03)",195,0.2631578947368421,172,23,0.11794871794871795,0.32783880225426637,0.025218717243752322,0.0031382980830788,water_per_diff_前1天,0.0009121535355603,16 - 18日龄
"[11.03, inf)",404,0.5452091767881242,329,75,0.18564356435643564,-0.20559182140097546,0.024702211809984796,0.0032161877845674003,water_per_diff_前1天,0.0010466346146547692,16 - 18日龄
,741,1.0,625,116,0.15654520917678813,,0.20368880370740455,0.022569746697102298,water_per_diff_前1天,0.000997851566835836,16 - 18日龄
"[-inf, -3.83)",92,0.12568306010928962,75,17,0.18478260869565216,-0.18538200294706064,0.004597191407610156,0.0006623147877852,water_per_diff_前2天,0.0010206613236206,16 - 18日龄
"[-3.83, 13.73)",380,0.5191256830601093,320,60,0.15789473684210525,0.004319661144516158,9.672326790228387e-06,6.672918609887694e-06,water_per_diff_前2天,0.0009893153161817,16 - 18日龄
"[13.73, 15.80)",54,0.07377049180327869,51,3,0.05555555555555555,1.163556571629061,0.06624143715555056,0.0075924655169354,water_per_diff_前2天,0.0009085053807226001,16 - 18日龄
"[15.80, 18.36)",57,0.0778688524590164,51,6,0.10526315789473684,0.47040939106911567,0.014614711825087282,0.0016879749230654,water_per_diff_前2天,0.0009428277787657,16 - 18日龄
