Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,MORTALITY_RATE
"[32.01, 32.08)",28,0.0693069306930693,16,12,0.4285714285714285,-1.0955210960984367,0.1080321227662717,0.0128668090624824,W3_3-5天_鸡舍温度-平均_MEAN,0.1081134065865199
"[32.08, inf)",59,0.146039603960396,48,11,0.1864406779661017,0.0901025695593027,0.0011537041165908,0.0001441642514727,W3_3-5天_鸡舍温度-平均_MEAN,0.0907779698189494
,404,1.0,323,81,0.2004950495049505,,0.300646704510629,0.0341460703461454,W3_3-5天_鸡舍温度-平均_MEAN,0.0898680050506765
"[-inf, 0.08)",22,0.0544554455445544,11,11,0.5,-1.3832031685502175,0.1407364153453609,0.0163114179179048,W3_3-5天_探头温度标准差_MEAN,0.1193738670479279
"[0.08, 0.13)",70,0.1732673267326732,55,15,0.2142857142857142,-0.0839201844199568,0.0012509602080718,0.0001563241566967,W3_3-5天_探头温度标准差_MEAN,0.09197118347221
"[0.13, 0.15)",31,0.0767326732673267,28,3,0.0967741935483871,0.8503890529568766,0.0422220456289792,0.0051242641958088,W3_3-5天_探头温度标准差_MEAN,0.0772503148052889
"[0.15, 0.16)",22,0.0544554455445544,21,1,0.0454545454545454,1.6613192691732053,0.0875013550785719,0.0098312935629537,W3_3-5天_探头温度标准差_MEAN,0.0704953867991777
"[0.16, 0.27)",171,0.4232673267326732,140,31,0.1812865497076023,0.1244520495739402,0.0063122680802896,0.0007885247041379,W3_3-5天_探头温度标准差_MEAN,0.0877116204109877
"[0.27, inf)",88,0.2178217821782178,68,20,0.2272727272727272,-0.159427736928102,0.005801139225454,0.0007243754156654,W3_3-5天_探头温度标准差_MEAN,0.0942968268584025
,404,1.0,323,81,0.2004950495049505,,0.2838241835667276,0.0329361999531672,W3_3-5天_探头温度标准差_MEAN,0.0898680050506764
"[-inf, 1.32)",23,0.0569306930693069,15,8,0.3478260869565217,-0.7545945091278435,0.0394847640941794,0.0048217313412391,W3_3-5天_温度4-平均_RANGE_MEAN,0.0994926989625206
"[1.32, 1.67)",105,0.2599009900990099,82,23,0.219047619047619,-0.1119781372151143,0.0033683749565529,0.0004208270261384,W3_3-5天_温度4-平均_RANGE_MEAN,0.0913865406498182
"[1.67, 1.88)",80,0.198019801980198,74,6,0.075,1.129102455425897,0.1750426005889018,0.0207874266697504,W3_3-5天_温度4-平均_RANGE_MEAN,0.0801258829784868
"[1.88, 2.78)",174,0.4306930693069307,139,35,0.2011494252873563,-0.0040772969089397,7.168736682002324e-06,0.0008339111658075,W3_3-5天_温度4-平均_RANGE_MEAN,0.0893504376285761
"[2.78, inf)",22,0.0544554455445544,13,9,0.4090909090909091,-1.0154783884249003,0.0719602848350634,0.0086274390053691,W3_3-5天_温度4-平均_RANGE_MEAN,0.1120776550206019
,404,1.0,323,81,0.2004950495049505,,0.2898631932113797,0.0354913352083045,W3_3-5天_温度4-平均_RANGE_MEAN,0.0898680050506765
