Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,feature,EEF
"[85.10, inf)",72,0.178217822,51,21,0.291666667,-0.495899974,0.050266664,0.006219732,W3_18-20天_湿度内部平均_MEAN,325.6763826
,404,1,323,81,0.20049505,,0.29374959,0.034691742,W3_18-20天_湿度内部平均_MEAN,318.7463218
"[-inf, 24.45)",34,0.084158416,14,20,0.588235294,-1.739878112,0.35418686,0.039417628,W3_18-20天_鸡舍温度-平均_MEAN,367.956671
"[24.45, 24.65)",24,0.059405941,14,10,0.416666667,-1.046730932,0.083856898,0.010028353,W3_18-20天_鸡舍温度-平均_MEAN,355.1457488
"[24.65, 25.15)",102,0.252475248,74,28,0.274509804,-0.411342586,0.047953021,0.006356034,W3_18-20天_鸡舍温度-平均_MEAN,334.1474407
"[25.15, 25.65)",104,0.257425743,91,13,0.125,0.562706981,0.068222549,0.00841706,W3_18-20天_鸡舍温度-平均_MEAN,323.4925569
"[25.65, inf)",140,0.346534653,130,10,0.071428571,1.181746189,0.32973081,0.038973912,W3_18-20天_鸡舍温度-平均_MEAN,285.8087454
,404,1,323,81,0.20049505,,0.883950138,0.103192986,W3_18-20天_鸡舍温度-平均_MEAN,318.7463218
"[-inf, 0.25)",126,0.311881188,105,21,0.166666667,0.226234744,0.01489035,0.001939014,W3_18-20天_探头温度标准差_MEAN,320.7246532
"[0.25, 0.35)",111,0.274752475,91,20,0.18018018,0.131924064,0.004593618,0.000573786,W3_18-20天_探头温度标准差_MEAN,310.4007178
"[0.35, 0.55)",120,0.297029703,95,25,0.208333333,-0.048202102,0.000700103,8.75E-05,W3_18-20天_探头温度标准差_MEAN,318.5814722
"[0.55, inf)",47,0.116336634,32,15,0.319148936,-0.625517467,0.053865797,0.006625556,W3_18-20天_探头温度标准差_MEAN,333.5734335
,404,1,323,81,0.20049505,,0.074049868,0.009225861,W3_18-20天_探头温度标准差_MEAN,318.7463218
"[-inf, 75.85)",200,0.495049505,168,32,0.16,0.275024908,0.034395195,0.0042859,W3_21-23天_湿度内部平均_MEAN,314.9561659
"[75.85, 77.25)",24,0.059405941,23,1,0.041666667,1.752291047,0.10314292,0.011461233,W3_21-23天_湿度内部平均_MEAN,308.2645104
"[77.25, inf)",180,0.445544554,132,48,0.266666667,-0.371602257,0.068346522,0.008494497,W3_21-23天_湿度内部平均_MEAN,324.355181
,404,1,323,81,0.20049505,,0.205884638,0.02424163,W3_21-23天_湿度内部平均_MEAN,318.7463218
"[-inf, 23.25)",37,0.091584158,17,20,0.540540541,-1.545722098,0.300305983,0.034197469,W3_21-23天_鸡舍温度-平均_MEAN,365.2119908
"[23.25, 23.85)",55,0.136138614,39,16,0.290909091,-0.492230245,0.037797292,0.004677534,W3_21-23天_鸡舍温度-平均_MEAN,346.8048837
"[23.85, 24.35)",76,0.188118812,55,21,0.276315789,-0.420392421,0.037406779,0.004641717,W3_21-23天_鸡舍温度-平均_MEAN,332.3857272
"[24.35, 24.55)",23,0.056930693,18,5,0.217391304,-0.102269323,0.000613702,7.67E-05,W3_21-23天_鸡舍温度-平均_MEAN,339.1857178
"[24.55, inf)",213,0.527227723,194,19,0.089201878,0.940216011,0.344167287,0.041643463,W3_21-23天_鸡舍温度-平均_MEAN,296.3559389
,404,1,323,81,0.20049505,,0.720291043,0.085236863,W3_21-23天_鸡舍温度-平均_MEAN,318.7463218
"[-inf, 0.45)",297,0.735148515,239,58,0.195286195,0.032817373,0.000783964,0.000115649,W3_21-23天_探头温度标准差_MEAN,318.8098655
"[0.45, 0.55)",55,0.136138614,40,15,0.272727273,-0.402373916,0.024684101,0.003064865,W3_21-23天_探头温度标准差_MEAN,321.3842732
"[0.55, 0.65)",29,0.071782178,24,5,0.172413793,0.185412749,0.002331567,0.000291029,W3_21-23天_探头温度标准差_MEAN,311.9476481
"[0.65, inf)",23,0.056930693,20,3,0.130434783,0.513916816,0.012787519,0.001581079,W3_21-23天_探头温度标准差_MEAN,320.1898763
,404,1,323,81,0.20049505,,0.040587151,0.005052621,W3_21-23天_探头温度标准差_MEAN,318.7463218
