,Harveststatus_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_mean,鸡舍温度-最高_mean,eef_high_flg,eef
31693,8,G10_60_H4,11,32.15208333333333,31.980208333333334,32.307291666666664,1,450.5848368392507
31694,8,G10_60_H4,12,32.229166666666664,32.065625000000004,32.39895833333333,1,450.5848368392507
31695,8,G10_60_H4,13,31.515625,31.37291666666667,31.695833333333336,1,450.5848368392507
31696,8,G10_60_H4,14,30.465625,30.334375,30.63020833333333,1,450.5848368392507
31697,8,G10_60_H4,15,30.573958333333334,30.391666666666666,30.760416666666668,1,450.5848368392507
31698,8,G10_60_H4,16,30.62395833333333,30.471875,30.7875,1,450.5848368392507
31699,8,G10_60_H4,17,31.183333333333334,31.041666666666668,31.346875,1,450.5848368392507
31700,8,G10_60_H4,18,31.403125,31.246875,31.571875,1,450.5848368392507
31701,8,G10_60_H4,19,31.059375,30.9125,31.272916666666664,1,450.5848368392507
31702,8,G10_60_H4,20,30.503125,30.322916666666668,30.694791666666664,1,450.5848368392507
31703,8,G10_60_H4,21,29.790625,29.64270833333333,29.996875,1,450.5848368392507
31704,8,G10_60_H4,22,28.85729166666667,28.698958333333334,29.041666666666668,1,450.5848368392507
31705,8,G10_60_H4,23,29.53645833333333,29.346875,29.734375,1,450.5848368392507
31706,8,G10_60_H4,24,29.95,29.784375,30.109375,1,450.5848368392507
31707,8,G10_60_H4,25,30.078125,29.915625,30.253125,1,450.5848368392507
31708,8,G10_60_H4,26,30.00208333333333,29.821875,30.183333333333334,1,450.5848368392507
31709,8,G10_60_H4,27,29.182291666666668,29.04583333333333,29.35625,1,450.5848368392507
31710,8,G10_60_H4,28,28.617708333333336,28.447916666666668,28.8125,1,450.5848368392507
31711,8,G10_60_H4,29,28.81145833333333,28.69375,28.926041666666663,1,450.5848368392507
31712,8,G10_60_H4,30,28.821875,28.63958333333333,29.01770833333333,1,450.5848368392507
31713,8,G10_60_H4,31,29.063541666666666,28.929166666666664,29.225,1,450.5848368392507
31714,8,G10_60_H4,32,29.34166666666667,29.18645833333333,29.508333333333336,1,450.5848368392507
31715,8,G10_60_H4,33,29.26458333333333,29.129166666666663,29.43125,1,450.5848368392507
31716,8,G10_60_H4,34,29.48229166666667,29.352083333333336,29.616666666666664,1,450.5848368392507
31717,8,G10_60_H4,35,26.41875,26.308333333333334,26.59375,1,450.5848368392507
31718,8,G10_60_H4,36,26.78020833333333,26.640625,26.925,1,450.5848368392507
31719,8,G10_60_H5,6,33.06190476190476,32.93174603174603,33.23968253968254,1,463.87755350111576
31720,8,G10_60_H5,7,32.22083333333333,32.01145833333333,32.422916666666666,1,463.87755350111576
31721,8,G10_60_H5,8,32.327083333333334,32.16354166666667,32.473958333333336,1,463.87755350111576
31722,8,G10_60_H5,9,31.66145833333333,31.492708333333336,31.86875,1,463.87755350111576
31723,8,G10_60_H5,10,30.78125,30.635416666666668,30.963541666666668,1,463.87755350111576
31724,8,G10_60_H5,11,32.075,31.921875,32.246875,1,463.87755350111576
31725,8,G10_60_H5,12,32.109375,31.96666666666667,32.282291666666666,1,463.87755350111576
31726,8,G10_60_H5,13,31.42083333333333,31.276041666666668,31.615625,1,463.87755350111576
31727,8,G10_60_H5,14,30.35833333333333,30.22395833333333,30.542708333333334,1,463.87755350111576
31728,8,G10_60_H5,15,30.47083333333333,30.282291666666666,30.620833333333334,1,463.87755350111576
31729,8,G10_60_H5,16,30.655952380952375,30.469047619047625,30.82619047619048,1,463.87755350111576
31730,8,G10_60_H5,17,31.13020833333333,30.98645833333333,31.275,1,463.87755350111576
31731,8,G10_60_H5,18,31.375,31.22395833333333,31.547916666666666,1,463.87755350111576
31732,8,G10_60_H5,19,31.032291666666666,30.9,31.197916666666668,1,463.87755350111576
31733,8,G10_60_H5,20,30.40520833333333,30.21770833333333,30.601041666666664,1,463.87755350111576
31734,8,G10_60_H5,21,29.676041666666663,29.51875,29.879166666666663,1,463.87755350111576
31735,8,G10_60_H5,22,28.760416666666668,28.60729166666667,28.965625,1,463.87755350111576
31736,8,G10_60_H5,23,29.394791666666663,29.2,29.604166666666668,1,463.87755350111576
31737,8,G10_60_H5,24,29.80208333333333,29.652083333333334,29.991666666666664,1,463.87755350111576
31738,8,G10_60_H5,25,30.0125,29.866666666666664,30.163541666666664,1,463.87755350111576
31739,8,G10_60_H5,26,29.95,29.805208333333336,30.134375,1,463.87755350111576
31740,8,G10_60_H5,27,29.120833333333334,29.0,29.290625,1,463.87755350111576
31741,8,G10_60_H5,28,28.527083333333334,28.366666666666664,28.72395833333333,1,463.87755350111576
31742,8,G10_60_H5,29,28.78369565217391,28.690217391304348,28.92391304347826,1,463.87755350111576
31743,8,G10_60_H5,32,29.77878787878788,29.709090909090907,29.91515151515152,1,463.87755350111576
31744,8,G10_60_H5,33,29.128125,28.99791666666667,29.297916666666666,1,463.87755350111576
31745,8,G10_60_H5,34,29.322916666666668,29.18645833333333,29.464583333333334,1,463.87755350111576
31746,8,G10_60_H5,35,26.288541666666664,26.18958333333333,26.445833333333336,1,463.87755350111576
31747,8,G10_60_H5,36,26.667708333333334,26.532291666666666,26.804166666666664,1,463.87755350111576
31748,8,G10_60_H6,-1,35.1,33.9,35.2,0,449.4975893312359
31749,8,G10_60_H6,0,34.77708333333333,34.197916666666664,35.14270833333333,0,449.4975893312359
31750,8,G10_60_H6,1,34.297916666666666,33.947916666666664,34.550000000000004,0,449.4975893312359
31751,8,G10_60_H6,2,33.70520833333334,33.459375,33.88333333333333,0,449.4975893312359
31752,8,G10_60_H6,3,32.45894736842105,32.33684210526316,32.589473684210525,0,449.4975893312359
31753,8,G10_60_H6,6,33.10655737704918,32.97049180327869,33.31311475409836,0,449.4975893312359
31754,8,G10_60_H6,7,32.217708333333334,32.015625,32.44583333333333,0,449.4975893312359
31755,8,G10_60_H6,8,32.331250000000004,32.19375,32.490625,0,449.4975893312359
31756,8,G10_60_H6,9,31.7,31.51354166666667,31.903125,0,449.4975893312359
31757,8,G10_60_H6,10,30.777083333333334,30.628125,30.938541666666666,0,449.4975893312359
31758,8,G10_60_H6,11,32.08958333333333,31.907291666666666,32.24375,0,449.4975893312359
31759,8,G10_60_H6,12,32.05625,31.894791666666663,32.24270833333333,0,449.4975893312359
31760,8,G10_60_H6,13,31.38854166666667,31.213541666666668,31.578125,0,449.4975893312359
31761,8,G10_60_H6,14,30.370833333333334,30.234375,30.52916666666667,0,449.4975893312359
31762,8,G10_60_H6,15,30.422916666666666,30.261458333333334,30.6125,0,449.4975893312359
31763,8,G10_60_H6,16,30.61058823529412,30.45647058823529,30.78235294117647,0,449.4975893312359
31764,8,G10_60_H6,17,31.058333333333334,30.921875,31.20208333333333,0,449.4975893312359
31765,8,G10_60_H6,18,31.290625,31.132291666666664,31.479166666666668,0,449.4975893312359
31766,8,G10_60_H6,19,30.88854166666667,30.740625,31.072916666666668,0,449.4975893312359
31767,8,G10_60_H6,20,30.39375,30.19375,30.610416666666666,0,449.4975893312359
31768,8,G10_60_H6,21,29.653125,29.501041666666666,29.85625,0,449.4975893312359
31769,8,G10_60_H6,22,28.8125,28.635416666666668,29.011458333333334,0,449.4975893312359
31770,8,G10_60_H6,23,29.39375,29.198958333333334,29.609375,0,449.4975893312359
31771,8,G10_60_H6,24,29.808333333333334,29.60833333333333,30.004166666666663,0,449.4975893312359
31772,8,G10_60_H6,25,30.008333333333336,29.84270833333333,30.176041666666663,0,449.4975893312359
31773,8,G10_60_H6,26,29.92395833333333,29.772916666666664,30.097916666666663,0,449.4975893312359
31774,8,G10_60_H6,27,29.113541666666663,28.99895833333333,29.29479166666667,0,449.4975893312359
31775,8,G10_60_H6,28,28.515625,28.359375,28.711458333333336,0,449.4975893312359
31776,8,G10_60_H6,29,28.676041666666663,28.57604166666667,28.807291666666668,0,449.4975893312359
31777,8,G10_60_H6,30,28.75208333333333,28.569791666666664,28.95104166666667,0,449.4975893312359
31778,8,G10_60_H6,31,28.95104166666667,28.796875,29.094791666666666,0,449.4975893312359
31779,8,G10_60_H6,32,29.278125,29.119791666666668,29.44270833333333,0,449.4975893312359
31780,8,G10_60_H6,33,29.190625,29.034375,29.344791666666666,0,449.4975893312359
31781,8,G10_60_H6,34,29.371875,29.242708333333336,29.52083333333333,0,449.4975893312359
31782,8,G10_60_H6,35,26.246875,26.15416666666667,26.425,0,449.4975893312359
31783,8,G10_60_H6,36,26.615625,26.484375,26.759375,0,449.4975893312359
31784,8,G10_60_H7,-1,35.2,33.4,35.5,-1,441.2142939325133
31785,8,G10_60_H7,0,34.675000000000004,34.13229166666667,35.251041666666666,-1,441.2142939325133
31786,8,G10_60_H7,1,34.23854166666667,33.91041666666667,34.49166666666667,-1,441.2142939325133
31787,8,G10_60_H7,2,33.598958333333336,33.3875,33.768750000000004,-1,441.2142939325133
31788,8,G10_60_H7,3,32.381052631578946,32.26736842105263,32.49684210526316,-1,441.2142939325133
31789,8,G10_60_H7,7,31.115384615384617,31.06153846153846,31.26923076923077,-1,441.2142939325133
31790,8,G10_60_H7,8,32.260416666666664,32.10104166666667,32.43541666666667,-1,441.2142939325133
31791,8,G10_60_H7,9,31.625,31.410416666666663,31.823958333333334,-1,441.2142939325133
31792,8,G10_60_H7,10,30.665625,30.48645833333333,30.829166666666666,-1,441.2142939325133
31793,8,G10_60_H7,11,31.9875,31.801041666666663,32.143750000000004,-1,441.2142939325133
31794,8,G10_60_H7,12,31.965625,31.80208333333333,32.16041666666667,-1,441.2142939325133
31795,8,G10_60_H7,13,31.29479166666667,31.10625,31.53125,-1,441.2142939325133
31796,8,G10_60_H7,14,30.226041666666664,30.07708333333333,30.398958333333336,-1,441.2142939325133
31797,8,G10_60_H7,15,30.328125,30.17708333333333,30.464583333333334,-1,441.2142939325133
31798,8,G10_60_H7,16,30.529411764705884,30.352941176470587,30.72235294117647,-1,441.2142939325133
31799,8,G10_60_H7,17,30.876041666666666,30.721875,31.03333333333333,-1,441.2142939325133
31800,8,G10_60_H7,18,31.15625,30.99895833333333,31.329166666666666,-1,441.2142939325133
31801,8,G10_60_H7,19,30.784375,30.63020833333333,30.963541666666668,-1,441.2142939325133
31802,8,G10_60_H7,20,30.27083333333333,30.03645833333333,30.510416666666668,-1,441.2142939325133
31803,8,G10_60_H7,21,29.51875,29.347916666666663,29.727083333333336,-1,441.2142939325133
31804,8,G10_60_H7,22,28.70625,28.525,28.91979166666667,-1,441.2142939325133
31805,8,G10_60_H7,23,29.347916666666663,29.126041666666666,29.58020833333333,-1,441.2142939325133
31806,8,G10_60_H7,24,29.67083333333333,29.48333333333333,29.84895833333333,-1,441.2142939325133
31807,8,G10_60_H7,25,29.913541666666664,29.75625,30.1,-1,441.2142939325133
31808,8,G10_60_H7,26,29.875,29.7125,30.04479166666667,-1,441.2142939325133
31809,8,G10_60_H7,27,29.06458333333333,28.932291666666668,29.24791666666667,-1,441.2142939325133
31810,8,G10_60_H7,28,28.469791666666666,28.29583333333333,28.67708333333333,-1,441.2142939325133
31811,8,G10_60_H7,29,28.67395833333333,28.563541666666666,28.809375,-1,441.2142939325133
31812,8,G10_60_H7,30,28.719318181818185,28.529545454545453,28.93409090909091,-1,441.2142939325133
31813,8,G10_60_H7,32,29.7625,29.678125,29.890625,-1,441.2142939325133
31814,8,G10_60_H7,33,29.028125,28.89375,29.209375,-1,441.2142939325133
31815,8,G10_60_H7,34,29.225,29.104166666666668,29.35729166666667,-1,441.2142939325133
31816,8,G10_60_H7,35,26.246875,26.14375,26.421875,-1,441.2142939325133
31817,8,G10_60_H7,36,26.594791666666666,26.465625,26.73958333333333,-1,441.2142939325133
31818,8,G10_60_H8,3,32.03804347826087,31.95,32.15869565217391,0,450.39617527777807
31819,8,G10_60_H8,4,32.91458333333333,32.671875,33.10208333333333,0,450.39617527777807
31820,8,G10_60_H8,5,32.659375000000004,32.425000000000004,32.846875000000004,0,450.39617527777807
31821,8,G10_60_H8,6,32.31875,32.09583333333333,32.52395833333333,0,450.39617527777807
31822,8,G10_60_H8,7,31.95520833333333,31.785416666666663,32.110416666666666,0,450.39617527777807
31823,8,G10_60_H8,8,31.43645833333333,31.23125,31.663541666666664,0,450.39617527777807
31824,8,G10_60_H8,9,30.528125,30.34895833333333,30.691666666666663,0,450.39617527777807
31825,8,G10_60_H8,10,31.946875,31.765625,32.13333333333333,0,450.39617527777807
31826,8,G10_60_H8,11,32.10520833333333,31.929166666666664,32.282291666666666,0,450.39617527777807
31827,8,G10_60_H8,12,31.43645833333333,31.24791666666667,31.652083333333334,0,450.39617527777807
31828,8,G10_60_H8,13,30.31770833333333,30.16979166666667,30.50208333333333,0,450.39617527777807
31829,8,G10_60_H8,14,30.508333333333336,30.35,30.65625,0,450.39617527777807
31830,8,G10_60_H8,15,30.710843373493976,30.50722891566265,30.89036144578313,0,450.39617527777807
31831,8,G10_60_H8,16,31.165625,31.026041666666668,31.31875,0,450.39617527777807
31832,8,G10_60_H8,17,31.254166666666663,31.0875,31.43958333333333,0,450.39617527777807
31833,8,G10_60_H8,18,30.85729166666667,30.695833333333336,31.04479166666667,0,450.39617527777807
31834,8,G10_60_H8,19,30.379166666666663,30.176041666666663,30.59270833333333,0,450.39617527777807
31835,8,G10_60_H8,20,29.65833333333333,29.515625,29.844791666666666,0,450.39617527777807
31836,8,G10_60_H8,21,28.729166666666668,28.588541666666668,28.894791666666663,0,450.39617527777807
31837,8,G10_60_H8,22,29.584375,29.394791666666663,29.819791666666664,0,450.39617527777807
31838,8,G10_60_H8,23,29.853125,29.672916666666666,30.065625,0,450.39617527777807
31839,8,G10_60_H8,24,29.947916666666668,29.7875,30.141666666666666,0,450.39617527777807
31840,8,G10_60_H8,25,29.902083333333334,29.727083333333336,30.096875,0,450.39617527777807
31841,8,G10_60_H8,26,29.01354166666667,28.88125,29.2,0,450.39617527777807
31842,8,G10_60_H8,27,28.440625,28.24375,28.62291666666667,0,450.39617527777807
31843,8,G10_60_H8,28,28.64130434782609,28.528260869565216,28.793478260869566,0,450.39617527777807
31844,8,G10_60_H8,31,29.01052631578948,28.99473684210526,29.13684210526316,0,450.39617527777807
31845,8,G10_60_H8,32,28.896875,28.76354166666667,29.047916666666666,0,450.39617527777807
31846,8,G10_60_H8,33,29.1375,29.011458333333334,29.2875,0,450.39617527777807
31847,8,G10_60_H8,34,26.022916666666664,25.930208333333336,26.19270833333333,0,450.39617527777807
31848,8,G10_60_H8,35,26.4816091954023,26.34942528735632,26.639080459770117,0,450.39617527777807
31849,8,G10_60_H8,36,27.559375,27.428125,27.7125,0,450.39617527777807
31850,8,G10_60_H9,-1,33.295,33.095,33.68,0,446.686010366119
31851,8,G10_60_H9,0,34.31458333333334,33.87708333333334,34.6375,0,446.686010366119
31852,8,G10_60_H9,1,34.17604166666667,33.83541666666667,34.456250000000004,0,446.686010366119
31853,8,G10_60_H9,2,32.87291666666667,32.66979166666667,33.114583333333336,0,446.686010366119
31854,8,G10_60_H9,3,32.115625,32.01770833333333,32.259375,0,446.686010366119
31855,8,G10_60_H9,4,32.971875000000004,32.71666666666667,33.155208333333334,0,446.686010366119
31856,8,G10_60_H9,5,32.770833333333336,32.49166666666667,32.93958333333333,0,446.686010366119
31857,8,G10_60_H9,6,32.407291666666666,32.186458333333334,32.58645833333333,0,446.686010366119
31858,8,G10_60_H9,7,32.05520833333333,31.855208333333334,32.22708333333333,0,446.686010366119
31859,8,G10_60_H9,8,31.555208333333336,31.366666666666664,31.78645833333333,0,446.686010366119
31860,8,G10_60_H9,9,30.629166666666663,30.485416666666666,30.803125,0,446.686010366119
31861,8,G10_60_H9,10,32.071875,31.882291666666664,32.239583333333336,0,446.686010366119
31862,8,G10_60_H9,11,32.284375000000004,32.12916666666667,32.45104166666667,0,446.686010366119
31863,8,G10_60_H9,12,31.58333333333333,31.391666666666666,31.77916666666667,0,446.686010366119
31864,8,G10_60_H9,13,30.43645833333333,30.27083333333333,30.615625,0,446.686010366119
31865,8,G10_60_H9,14,30.62291666666667,30.48333333333333,30.77916666666667,0,446.686010366119
31866,8,G10_60_H9,15,30.713541666666668,30.547916666666666,30.885416666666668,0,446.686010366119
31867,8,G10_60_H9,16,31.210416666666664,31.063541666666666,31.35833333333333,0,446.686010366119
31868,8,G10_60_H9,17,31.39270833333333,31.203125,31.59895833333333,0,446.686010366119
31869,8,G10_60_H9,18,30.98958333333333,30.815625,31.19375,0,446.686010366119
31870,8,G10_60_H9,19,30.45833333333333,30.251041666666666,30.67708333333333,0,446.686010366119
31871,8,G10_60_H9,20,29.821875,29.691666666666663,30.015625,0,446.686010366119
31872,8,G10_60_H9,21,28.902083333333334,28.758333333333336,29.06145833333333,0,446.686010366119
31873,8,G10_60_H9,22,29.782291666666666,29.55,30.007291666666664,0,446.686010366119
31874,8,G10_60_H9,23,29.99375,29.804166666666664,30.167708333333334,0,446.686010366119
31875,8,G10_60_H9,24,30.1125,29.95625,30.282291666666666,0,446.686010366119
31876,8,G10_60_H9,25,30.08020833333333,29.921875,30.26770833333333,0,446.686010366119
31877,8,G10_60_H9,26,29.20833333333333,29.072916666666668,29.394791666666663,0,446.686010366119
31878,8,G10_60_H9,27,28.68541666666667,28.516666666666666,28.87395833333333,0,446.686010366119
31879,8,G10_60_H9,28,28.876041666666666,28.78020833333333,29.008333333333336,0,446.686010366119
31880,8,G10_60_H9,29,28.820833333333336,28.657291666666666,29.015625,0,446.686010366119
31881,8,G10_60_H9,30,28.971875,28.85625,29.126041666666666,0,446.686010366119
31882,8,G10_60_H9,31,29.01358024691358,28.882716049382715,29.177777777777777,0,446.686010366119
31883,8,G10_60_H9,32,29.121875,28.99895833333333,29.275,0,446.686010366119
31884,8,G10_60_H9,33,29.25520833333333,29.13020833333333,29.391666666666666,0,446.686010366119
31885,8,G10_60_H9,34,26.275,26.17708333333333,26.43645833333333,0,446.686010366119
31886,8,G10_60_H9,35,26.682758620689658,26.55172413793104,26.84022988505747,0,446.686010366119
31887,8,G10_60_H9,36,27.797916666666666,27.653125,27.941666666666663,0,446.686010366119
