,Harveststatus_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_mean,鸡舍温度-最高_mean,eef_high_flg,eef
26861,3,G06_66_H8,27,24.09166666666667,23.6625,24.6875,0,302.66280006932425
26862,3,G06_66_H8,28,23.425,22.7375,23.98333333333333,0,302.66280006932425
26863,3,G06_66_H8,29,23.9375,23.2125,24.5,0,302.66280006932425
26864,3,G06_66_H8,30,24.10833333333333,23.7,24.791666666666668,0,302.66280006932425
26865,3,G06_66_H8,31,24.166666666666668,23.691666666666663,24.9125,0,302.66280006932425
26866,3,G06_66_H8,32,24.34166666666667,23.820833333333336,24.9875,0,302.66280006932425
26867,3,G06_66_H8,33,25.016666666666666,24.3625,25.47083333333333,0,302.66280006932425
26868,3,G06_66_H8,34,25.75,25.14583333333333,26.125,0,302.66280006932425
26869,3,G06_66_H8,35,23.929166666666664,23.275,24.704166666666666,0,302.66280006932425
26870,3,G06_66_H9,-2,33.0375,30.025,33.4625,-1,195.15721836558163
26871,3,G06_66_H9,-1,33.40416666666667,32.75416666666666,33.854166666666664,-1,195.15721836558163
26872,3,G06_66_H9,0,34.6375,33.7625,35.1625,-1,195.15721836558163
26873,3,G06_66_H9,1,34.21666666666667,33.7125,34.94583333333333,-1,195.15721836558163
26874,3,G06_66_H9,2,33.74583333333333,33.13333333333333,34.329166666666666,-1,195.15721836558163
26875,3,G06_66_H9,3,33.170833333333334,32.44166666666667,33.65416666666666,-1,195.15721836558163
26876,3,G06_66_H9,4,32.3375,31.695833333333336,33.0875,-1,195.15721836558163
26877,3,G06_66_H9,5,31.7,30.891666666666666,32.24166666666667,-1,195.15721836558163
26878,3,G06_66_H9,6,30.875,30.2125,31.475,-1,195.15721836558163
26879,3,G06_66_H9,7,30.34583333333333,29.8,30.83333333333333,-1,195.15721836558163
26880,3,G06_66_H9,8,30.075,29.558333333333334,30.7375,-1,195.15721836558163
26881,3,G06_66_H9,9,29.808333333333334,29.258333333333336,30.570833333333336,-1,195.15721836558163
26882,3,G06_66_H9,10,29.46666666666667,28.929166666666664,30.2625,-1,195.15721836558163
26883,3,G06_66_H9,11,29.4125,28.820833333333336,29.995833333333334,-1,195.15721836558163
26884,3,G06_66_H9,12,28.9625,27.8625,29.441666666666663,-1,195.15721836558163
26885,3,G06_66_H9,13,28.29583333333333,27.679166666666664,28.929166666666664,-1,195.15721836558163
26886,3,G06_66_H9,14,27.866666666666664,27.329166666666666,28.791666666666668,-1,195.15721836558163
26887,3,G06_66_H9,15,27.695833333333336,27.075,28.508333333333336,-1,195.15721836558163
26888,3,G06_66_H9,16,27.266666666666666,26.570833333333336,28.079166666666666,-1,195.15721836558163
26889,3,G06_66_H9,17,26.79583333333333,25.945833333333336,27.633333333333336,-1,195.15721836558163
26890,3,G06_66_H9,18,26.4625,25.6375,27.3,-1,195.15721836558163
26891,3,G06_66_H9,19,25.766666666666666,25.254166666666663,26.9875,-1,195.15721836558163
26892,3,G06_66_H9,20,25.141666666666666,24.820833333333336,26.5,-1,195.15721836558163
26893,3,G06_66_H9,21,25.008333333333336,24.40416666666667,26.22083333333333,-1,195.15721836558163
26894,3,G06_66_H9,22,24.02083333333333,23.52083333333333,25.29583333333333,-1,195.15721836558163
26895,3,G06_66_H9,23,24.945833333333336,24.1125,25.45,-1,195.15721836558163
26896,3,G06_66_H9,24,24.6875,24.08333333333333,25.33333333333333,-1,195.15721836558163
26897,3,G06_66_H9,25,24.329166666666666,23.870833333333334,25.025,-1,195.15721836558163
26898,3,G06_66_H9,26,23.78333333333333,23.354166666666668,24.59166666666667,-1,195.15721836558163
26899,3,G06_66_H9,27,23.791666666666668,23.3625,24.52916666666667,-1,195.15721836558163
26900,3,G06_66_H9,28,23.22083333333333,22.45,23.745833333333334,-1,195.15721836558163
26901,3,G06_66_H9,29,23.64583333333333,22.89583333333333,24.1875,-1,195.15721836558163
26902,3,G06_66_H9,30,23.816666666666663,23.3,24.525,-1,195.15721836558163
26903,3,G06_66_H9,31,23.92083333333333,23.45,24.7625,-1,195.15721836558163
26904,3,G06_66_H9,32,24.77916666666667,24.15833333333333,25.34166666666667,-1,195.15721836558163
26905,3,G06_66_H9,33,25.27083333333333,24.620833333333334,25.7375,-1,195.15721836558163
26906,3,G06_66_H9,34,25.683333333333334,25.125,26.1125,-1,195.15721836558163
26907,3,G09_67_H10,-2,30.463636363636365,28.29090909090909,31.027272727272727,1,428.2486056286607
26908,3,G09_67_H10,-1,32.2125,31.675,32.78333333333333,1,428.2486056286607
26909,3,G09_67_H10,0,33.5375,33.03333333333333,34.25416666666667,1,428.2486056286607
26910,3,G09_67_H10,1,33.541666666666664,33.12083333333333,34.05416666666667,1,428.2486056286607
26911,3,G09_67_H10,2,32.68333333333333,32.329166666666666,33.1875,1,428.2486056286607
26912,3,G09_67_H10,3,31.92083333333333,31.454166666666666,32.40416666666667,1,428.2486056286607
26913,3,G09_67_H10,4,31.34166666666667,30.7625,31.741666666666664,1,428.2486056286607
26914,3,G09_67_H10,5,30.616666666666664,29.9875,31.075,1,428.2486056286607
26915,3,G09_67_H10,6,29.8875,29.28333333333333,30.28333333333333,1,428.2486056286607
26916,3,G09_67_H10,7,29.15833333333333,28.65833333333333,29.8125,1,428.2486056286607
26917,3,G09_67_H10,8,28.77916666666667,28.25,29.258333333333336,1,428.2486056286607
26918,3,G09_67_H10,9,28.60833333333333,28.20833333333333,29.15,1,428.2486056286607
26919,3,G09_67_H10,10,28.9,28.45833333333333,29.366666666666664,1,428.2486056286607
26920,3,G09_67_H10,11,28.09583333333333,27.7,28.77916666666667,1,428.2486056286607
26921,3,G09_67_H10,12,27.65,27.23333333333333,28.454166666666666,1,428.2486056286607
26922,3,G09_67_H10,13,27.4625,27.058333333333334,28.254166666666663,1,428.2486056286607
26923,3,G09_67_H10,14,27.227272727272727,26.786363636363635,27.95,1,428.2486056286607
26924,3,G09_67_H10,17,26.96666666666667,26.3125,27.3125,1,428.2486056286607
26925,3,G09_67_H10,18,26.7125,26.079166666666666,27.041666666666668,1,428.2486056286607
26926,3,G09_67_H10,19,26.829166666666666,26.21666666666667,27.120833333333334,1,428.2486056286607
26927,3,G09_67_H10,20,26.541666666666668,26.016666666666666,26.883333333333336,1,428.2486056286607
26928,3,G09_67_H10,21,26.066666666666663,25.683333333333334,26.40833333333333,1,428.2486056286607
26929,3,G09_67_H10,22,25.45833333333333,25.04583333333333,26.02083333333333,1,428.2486056286607
26930,3,G09_67_H10,23,25.141666666666666,24.729166666666668,25.7375,1,428.2486056286607
26931,3,G09_67_H10,24,24.90833333333333,24.566666666666663,25.65833333333333,1,428.2486056286607
26932,3,G09_67_H10,25,24.854166666666668,24.495833333333334,25.725,1,428.2486056286607
26933,3,G09_67_H10,26,25.1625,24.9,26.0,1,428.2486056286607
26934,3,G09_67_H10,27,24.541666666666668,24.2375,25.3875,1,428.2486056286607
26935,3,G09_67_H10,28,24.65833333333333,24.304166666666664,25.47083333333333,1,428.2486056286607
26936,3,G09_67_H10,29,25.425,24.991666666666664,26.1375,1,428.2486056286607
26937,3,G09_67_H10,30,25.854166666666668,25.3875,26.4375,1,428.2486056286607
26938,3,G09_67_H10,31,26.04583333333333,25.54583333333333,26.6,1,428.2486056286607
26939,3,G09_67_H10,32,25.320833333333336,24.84583333333333,25.879166666666663,1,428.2486056286607
26940,3,G09_67_H10,33,26.016666666666666,25.570833333333336,26.55,1,428.2486056286607
26941,3,G09_67_H10,34,26.675,26.116666666666664,27.3125,1,428.2486056286607
26942,3,G09_67_H10,35,27.429166666666664,26.870833333333334,28.0125,1,428.2486056286607
26943,3,G09_67_H11,-2,30.88181818181818,28.454545454545453,31.563636363636363,1,428.3397425672287
26944,3,G09_67_H11,-1,32.50416666666667,31.65416666666667,32.99583333333333,1,428.3397425672287
26945,3,G09_67_H11,0,33.916666666666664,33.1625,34.479166666666664,1,428.3397425672287
26946,3,G09_67_H11,1,33.675000000000004,33.09166666666667,34.325,1,428.3397425672287
26947,3,G09_67_H11,2,33.05833333333333,32.300000000000004,33.541666666666664,1,428.3397425672287
26948,3,G09_67_H11,3,32.170833333333334,31.5,32.75,1,428.3397425672287
26949,3,G09_67_H11,4,31.39583333333333,30.816666666666663,32.09583333333334,1,428.3397425672287
26950,3,G09_67_H11,5,30.491666666666664,30.004166666666663,31.4125,1,428.3397425672287
26951,3,G09_67_H11,6,29.95833333333333,29.254166666666663,30.808333333333334,1,428.3397425672287
26952,3,G09_67_H11,7,29.3,28.5875,30.191666666666663,1,428.3397425672287
26953,3,G09_67_H11,8,28.8875,28.183333333333334,29.729166666666668,1,428.3397425672287
26954,3,G09_67_H11,9,28.558333333333334,28.129166666666663,29.47083333333333,1,428.3397425672287
26955,3,G09_67_H11,10,29.008333333333336,28.45833333333333,29.6125,1,428.3397425672287
26956,3,G09_67_H11,11,28.179166666666664,27.691666666666663,29.0,1,428.3397425672287
26957,3,G09_67_H11,12,28.225,27.275,28.6625,1,428.3397425672287
26958,3,G09_67_H11,13,27.7875,27.02916666666667,28.5,1,428.3397425672287
26959,3,G09_67_H11,14,27.40833333333333,26.820833333333336,28.275,1,428.3397425672287
26960,3,G09_67_H11,15,27.2625,26.629166666666663,28.008333333333336,1,428.3397425672287
26961,3,G09_67_H11,16,26.65833333333333,26.229166666666668,27.629166666666663,1,428.3397425672287
26962,3,G09_67_H11,17,26.78333333333333,26.2875,27.46666666666667,1,428.3397425672287
26963,3,G09_67_H11,18,26.616666666666664,26.02083333333333,27.15416666666667,1,428.3397425672287
26964,3,G09_67_H11,19,26.65833333333333,26.15,27.04583333333333,1,428.3397425672287
26965,3,G09_67_H11,20,26.45833333333333,25.9625,26.77916666666667,1,428.3397425672287
26966,3,G09_67_H11,21,26.1875,25.679166666666664,26.391666666666666,1,428.3397425672287
26967,3,G09_67_H11,22,25.616666666666664,24.995833333333334,25.954166666666666,1,428.3397425672287
26968,3,G09_67_H11,23,25.329166666666666,24.65,25.8,1,428.3397425672287
26969,3,G09_67_H11,24,25.1625,24.516666666666666,25.60833333333333,1,428.3397425672287
26970,3,G09_67_H11,25,25.195833333333336,24.541666666666668,25.92083333333333,1,428.3397425672287
26971,3,G09_67_H11,26,25.35833333333333,24.954166666666666,26.1,1,428.3397425672287
26972,3,G09_67_H11,27,24.65,24.354166666666668,25.5125,1,428.3397425672287
26973,3,G09_67_H11,28,24.77916666666667,24.4125,25.579166666666666,1,428.3397425672287
26974,3,G09_67_H11,29,25.45833333333333,24.975,26.120833333333334,1,428.3397425672287
26975,3,G09_67_H11,30,25.8625,25.258333333333336,26.35833333333333,1,428.3397425672287
26976,3,G09_67_H11,31,26.0125,25.52083333333333,26.5875,1,428.3397425672287
26977,3,G09_67_H11,32,25.320833333333336,24.758333333333336,25.79583333333333,1,428.3397425672287
26978,3,G09_67_H11,33,25.96666666666667,25.4875,26.4625,1,428.3397425672287
26979,3,G09_67_H11,34,26.754166666666663,26.183333333333334,27.379166666666663,1,428.3397425672287
26980,3,G09_67_H11,35,27.329166666666666,26.754166666666663,27.891666666666666,1,428.3397425672287
26981,3,G09_67_H12,-2,30.981818181818184,29.2,31.80909090909091,0,378.11170130920016
26982,3,G09_67_H12,-1,32.329166666666666,31.604166666666668,32.81666666666667,0,378.11170130920016
26983,3,G09_67_H12,0,33.99583333333333,33.358333333333334,34.5375,0,378.11170130920016
26984,3,G09_67_H12,1,33.93333333333333,33.24166666666667,34.4125,0,378.11170130920016
26985,3,G09_67_H12,2,33.104166666666664,32.545833333333334,33.5625,0,378.11170130920016
26986,3,G09_67_H12,3,32.229166666666664,31.704166666666666,32.583333333333336,0,378.11170130920016
26987,3,G09_67_H12,4,31.566666666666663,30.9,31.90416666666667,0,378.11170130920016
26988,3,G09_67_H12,5,30.754166666666663,30.2,31.23333333333333,0,378.11170130920016
26989,3,G09_67_H12,6,30.004166666666663,29.425,30.4625,0,378.11170130920016
26990,3,G09_67_H12,7,29.3125,28.975,29.879166666666663,0,378.11170130920016
26991,3,G09_67_H12,8,29.02916666666667,28.620833333333334,29.5125,0,378.11170130920016
26992,3,G09_67_H12,9,29.054166666666664,28.741666666666664,29.52916666666667,0,378.11170130920016
26993,3,G09_67_H12,10,28.5375,28.0875,29.054166666666664,0,378.11170130920016
26994,3,G09_67_H12,11,27.929166666666664,27.666666666666668,28.675,0,378.11170130920016
26995,3,G09_67_H12,12,27.7125,27.354166666666668,28.325,0,378.11170130920016
26996,3,G09_67_H12,13,27.433333333333334,27.054166666666664,28.070833333333336,0,378.11170130920016
26997,3,G09_67_H12,14,27.22083333333333,26.825,27.78333333333333,0,378.11170130920016
26998,3,G09_67_H12,15,27.1125,26.508333333333336,27.508333333333336,0,378.11170130920016
26999,3,G09_67_H12,16,27.195833333333336,26.579166666666666,27.53333333333333,0,378.11170130920016
27000,3,G09_67_H12,17,27.1125,26.3875,27.329166666666666,0,378.11170130920016
27001,3,G09_67_H12,18,27.2625,26.629166666666663,27.525,0,378.11170130920016
27002,3,G09_67_H12,19,26.9625,26.42083333333333,27.28333333333333,0,378.11170130920016
27003,3,G09_67_H12,20,26.40416666666667,26.0,26.816666666666663,0,378.11170130920016
27004,3,G09_67_H12,21,25.745833333333334,25.3375,26.266666666666666,0,378.11170130920016
27005,3,G09_67_H12,22,25.4125,25.09166666666667,26.104166666666668,0,378.11170130920016
27006,3,G09_67_H12,23,25.40416666666667,25.125,26.15416666666667,0,378.11170130920016
27007,3,G09_67_H12,24,24.9375,24.65,25.8125,0,378.11170130920016
27008,3,G09_67_H12,25,25.3,25.0375,26.02916666666667,0,378.11170130920016
27009,3,G09_67_H12,26,24.875,24.541666666666668,25.58333333333333,0,378.11170130920016
27010,3,G09_67_H12,27,25.09166666666667,24.4625,25.641666666666666,0,378.11170130920016
27011,3,G09_67_H12,28,25.829166666666666,25.28333333333333,26.325,0,378.11170130920016
27012,3,G09_67_H12,29,26.0375,25.46666666666667,26.575,0,378.11170130920016
27013,3,G09_67_H12,30,26.054166666666664,25.5375,26.625,0,378.11170130920016
27014,3,G09_67_H12,31,25.35833333333333,24.8875,25.916666666666668,0,378.11170130920016
27015,3,G09_67_H12,32,26.14583333333333,25.620833333333334,26.629166666666663,0,378.11170130920016
27016,3,G09_67_H12,33,27.0125,26.425,27.6375,0,378.11170130920016
27017,3,G09_67_H13,-2,31.39090909090909,29.44545454545454,32.43636363636364,1,396.0205347043969
27018,3,G09_67_H13,-1,32.56666666666667,31.841666666666665,33.1375,1,396.0205347043969
27019,3,G09_67_H13,0,33.97083333333334,33.275,34.641666666666666,1,396.0205347043969
27020,3,G09_67_H13,1,33.94583333333333,33.2875,34.550000000000004,1,396.0205347043969
27021,3,G09_67_H13,2,33.050000000000004,32.5875,33.725,1,396.0205347043969
27022,3,G09_67_H13,3,32.50833333333333,31.820833333333336,33.166666666666664,1,396.0205347043969
27023,3,G09_67_H13,4,31.8,31.258333333333336,32.65,1,396.0205347043969
27024,3,G09_67_H13,5,30.9875,30.44375,31.80625,1,396.0205347043969
27025,3,G09_67_H13,10,28.12,27.82,28.76,1,396.0205347043969
27026,3,G09_67_H13,11,28.566666666666663,27.620833333333334,29.308333333333334,1,396.0205347043969
27027,3,G09_67_H13,12,28.27916666666667,27.229166666666668,29.05,1,396.0205347043969
27028,3,G09_67_H13,13,28.2,27.02083333333333,28.77916666666667,1,396.0205347043969
27029,3,G09_67_H13,14,27.4625,26.9625,28.479166666666668,1,396.0205347043969
27030,3,G09_67_H13,15,27.0125,26.616666666666664,28.079166666666666,1,396.0205347043969
27031,3,G09_67_H13,16,27.041666666666668,26.59166666666667,27.941666666666663,1,396.0205347043969
27032,3,G09_67_H13,17,26.8375,26.3875,27.754166666666663,1,396.0205347043969
27033,3,G09_67_H13,18,27.0,26.558333333333334,27.77916666666667,1,396.0205347043969
27034,3,G09_67_H13,19,26.866666666666664,26.3375,27.45833333333333,1,396.0205347043969
27035,3,G09_67_H13,20,26.4625,25.79583333333333,26.9,1,396.0205347043969
27036,3,G09_67_H13,21,25.954166666666666,25.191666666666663,26.383333333333336,1,396.0205347043969
27037,3,G09_67_H13,22,25.825,25.03333333333333,26.1875,1,396.0205347043969
27038,3,G09_67_H13,23,25.745833333333334,24.875,26.04583333333333,1,396.0205347043969
27039,3,G09_67_H13,24,25.60833333333333,24.604166666666668,26.09583333333333,1,396.0205347043969
27040,3,G09_67_H13,25,25.5625,24.808333333333334,26.120833333333334,1,396.0205347043969
27041,3,G09_67_H13,26,24.854166666666668,24.3625,25.6125,1,396.0205347043969
27042,3,G09_67_H13,27,24.995833333333334,24.34583333333333,25.7125,1,396.0205347043969
27043,3,G09_67_H13,28,25.6125,24.925,26.191666666666663,1,396.0205347043969
27044,3,G09_67_H13,29,25.9125,25.40833333333333,26.666666666666668,1,396.0205347043969
27045,3,G09_67_H13,30,26.15,25.65,26.77916666666667,1,396.0205347043969
27046,3,G09_67_H13,31,25.34166666666667,24.85,25.9625,1,396.0205347043969
27047,3,G09_67_H13,32,26.025,25.516666666666666,26.5875,1,396.0205347043969
27048,3,G09_67_H13,33,26.89583333333333,26.28333333333333,27.5375,1,396.0205347043969
27049,3,G09_67_H13,34,27.604166666666668,27.02916666666667,28.183333333333334,1,396.0205347043969
27050,3,G09_67_H13,35,23.058333333333334,22.695833333333336,23.625,1,396.0205347043969
27051,3,G09_67_H14,8,28.69090909090909,28.44545454545454,29.472727272727276,1,409.511724293809
27052,3,G09_67_H14,9,28.89583333333333,28.5375,29.7,1,409.511724293809
27053,3,G09_67_H14,10,28.508333333333336,27.870833333333334,29.366666666666664,1,409.511724293809
27054,3,G09_67_H14,11,28.4,27.47083333333333,28.98333333333333,1,409.511724293809
27055,3,G09_67_H14,12,28.241666666666664,27.245833333333334,28.7,1,409.511724293809
27056,3,G09_67_H14,13,27.883333333333336,27.058333333333334,28.375,1,409.511724293809
27057,3,G09_67_H14,14,27.6,26.804166666666664,28.0375,1,409.511724293809
27058,3,G09_67_H14,15,27.266666666666666,26.445833333333336,27.6625,1,409.511724293809
27059,3,G09_67_H14,16,27.141666666666666,26.429166666666664,27.691666666666663,1,409.511724293809
27060,3,G09_67_H14,17,26.808333333333334,26.304166666666664,27.366666666666664,1,409.511724293809
27061,3,G09_67_H14,18,26.775,26.4625,27.4625,1,409.511724293809
27062,3,G09_67_H14,19,26.59583333333333,26.27916666666667,27.25,1,409.511724293809
27063,3,G09_67_H14,20,26.14583333333333,25.97083333333333,26.90416666666667,1,409.511724293809
27064,3,G09_67_H14,21,25.5,25.3375,26.35,1,409.511724293809
27065,3,G09_67_H14,22,25.09583333333333,24.79583333333333,25.979166666666668,1,409.511724293809
27066,3,G09_67_H14,23,24.916666666666668,24.55,25.7625,1,409.511724293809
27067,3,G09_67_H14,24,25.058333333333334,24.320833333333336,25.78333333333333,1,409.511724293809
27068,3,G09_67_H14,25,25.425,24.69583333333333,25.975,1,409.511724293809
27069,3,G09_67_H14,26,25.09166666666667,24.20833333333333,25.579166666666666,1,409.511724293809
27070,3,G09_67_H14,27,25.29583333333333,24.52916666666667,25.875,1,409.511724293809
27071,3,G09_67_H14,28,25.925,25.354166666666668,26.5125,1,409.511724293809
27072,3,G09_67_H14,29,26.59166666666667,25.891666666666666,27.041666666666668,1,409.511724293809
27073,3,G09_67_H14,30,26.5,25.95833333333333,27.0625,1,409.511724293809
27074,3,G09_67_H14,31,25.825,25.258333333333336,26.3,1,409.511724293809
27075,3,G09_67_H14,32,26.183333333333334,25.691666666666663,26.616666666666664,1,409.511724293809
27076,3,G09_67_H14,33,26.854166666666668,26.39583333333333,27.53333333333333,1,409.511724293809
27077,3,G09_67_H14,34,27.64583333333333,27.058333333333334,28.22083333333333,1,409.511724293809
27078,3,G09_67_H14,35,22.8875,22.491666666666664,23.429166666666664,1,409.511724293809
27079,3,G09_67_H15,1,33.72,32.82,34.1,1,397.6999391844505
27080,3,G09_67_H15,2,33.19583333333333,32.55,33.69583333333333,1,397.6999391844505
27081,3,G09_67_H15,3,32.300000000000004,31.741666666666664,32.80833333333333,1,397.6999391844505
27082,3,G09_67_H15,4,31.504166666666663,30.945833333333336,32.1,1,397.6999391844505
27083,3,G09_67_H15,5,30.808333333333334,30.104166666666668,31.4125,1,397.6999391844505
27084,3,G09_67_H15,6,30.15,29.304166666666664,30.67083333333333,1,397.6999391844505
27085,3,G09_67_H15,7,29.445833333333336,28.72083333333333,29.98333333333333,1,397.6999391844505
27086,3,G09_67_H15,8,29.25,28.45,29.64583333333333,1,397.6999391844505
27087,3,G09_67_H15,9,29.33333333333333,28.75,29.78333333333333,1,397.6999391844505
27088,3,G09_67_H15,10,28.77916666666667,27.90833333333333,29.254166666666663,1,397.6999391844505
27089,3,G09_67_H15,11,28.695833333333336,27.27916666666667,28.929166666666664,1,397.6999391844505
27090,3,G09_67_H15,12,28.14583333333333,27.1625,28.554166666666664,1,397.6999391844505
27091,3,G09_67_H15,13,27.6625,27.0625,28.275,1,397.6999391844505
27092,3,G09_67_H15,14,27.379166666666663,26.8875,28.075,1,397.6999391844505
27093,3,G09_67_H15,15,27.008333333333336,26.53333333333333,27.8,1,397.6999391844505
27094,3,G09_67_H15,16,26.916666666666668,26.53333333333333,27.70833333333333,1,397.6999391844505
27095,3,G09_67_H15,17,26.52916666666667,26.275,27.379166666666663,1,397.6999391844505
27096,3,G09_67_H15,18,26.97083333333333,26.55,27.5375,1,397.6999391844505
27097,3,G09_67_H15,19,26.70833333333333,26.258333333333336,27.20833333333333,1,397.6999391844505
27098,3,G09_67_H15,20,26.1125,25.808333333333334,26.808333333333334,1,397.6999391844505
27099,3,G09_67_H15,21,25.40416666666667,25.15,26.241666666666664,1,397.6999391844505
27100,3,G09_67_H15,22,24.98333333333333,24.7,25.8875,1,397.6999391844505
27101,3,G09_67_H15,23,24.729166666666668,24.45,25.64583333333333,1,397.6999391844505
27102,3,G09_67_H15,24,24.825,24.27083333333333,25.70833333333333,1,397.6999391844505
27103,3,G09_67_H15,25,25.204166666666666,24.566666666666663,25.791666666666668,1,397.6999391844505
27104,3,G09_67_H15,26,24.83333333333333,24.079166666666666,25.34166666666667,1,397.6999391844505
27105,3,G09_67_H15,27,25.070833333333336,24.27916666666667,25.575,1,397.6999391844505
27106,3,G09_67_H15,28,25.679166666666664,24.98333333333333,26.1625,1,397.6999391844505
27107,3,G09_67_H15,29,26.175,25.541666666666668,26.75,1,397.6999391844505
27108,3,G09_67_H15,30,26.23333333333333,25.6875,26.85,1,397.6999391844505
27109,3,G09_67_H15,31,25.55,24.95833333333333,26.129166666666663,1,397.6999391844505
27110,3,G09_67_H15,32,25.9625,25.5125,26.491666666666664,1,397.6999391844505
27111,3,G09_67_H15,33,26.883333333333336,26.308333333333334,27.59166666666667,1,397.6999391844505
27112,3,G09_67_H15,34,27.604166666666668,27.04583333333333,28.2625,1,397.6999391844505
27113,3,G09_67_H15,35,22.725,22.40416666666667,23.416666666666668,1,397.6999391844505
27114,3,G09_67_H16,-2,31.83714285714285,30.594285714285714,32.32857142857143,1,388.8298550086026
27115,3,G09_67_H16,-1,33.975,33.4875,34.4875,1,388.8298550086026
27116,3,G09_67_H16,0,33.96875,33.0375,34.4375,1,388.8298550086026
27117,3,G09_67_H16,1,33.729166666666664,33.1375,34.362500000000004,1,388.8298550086026
27118,3,G09_67_H16,2,32.93333333333333,32.40416666666667,33.59166666666667,1,388.8298550086026
27119,3,G09_67_H16,3,32.2125,31.5625,32.72083333333333,1,388.8298550086026
27120,3,G09_67_H16,4,31.495833333333334,30.95,31.98333333333333,1,388.8298550086026
27121,3,G09_67_H16,9,28.73333333333333,28.4,29.35,1,388.8298550086026
27122,3,G09_67_H16,10,28.8375,28.025,29.354166666666668,1,388.8298550086026
27123,3,G09_67_H16,11,28.52083333333333,27.27916666666667,28.933333333333334,1,388.8298550086026
27124,3,G09_67_H16,12,28.1875,27.14583333333333,28.558333333333334,1,388.8298550086026
27125,3,G09_67_H16,13,27.825,26.97083333333333,28.304166666666664,1,388.8298550086026
27126,3,G09_67_H16,14,27.554166666666664,26.8625,28.15416666666667,1,388.8298550086026
27127,3,G09_67_H16,15,27.183333333333334,26.604166666666668,27.816666666666663,1,388.8298550086026
27128,3,G09_67_H16,16,27.09583333333333,26.629166666666663,27.820833333333336,1,388.8298550086026
27129,3,G09_67_H16,17,26.8875,26.52083333333333,27.629166666666663,1,388.8298550086026
27130,3,G09_67_H16,18,27.025,26.791666666666668,27.8125,1,388.8298550086026
27131,3,G09_67_H16,19,26.629166666666663,26.4125,27.4125,1,388.8298550086026
27132,3,G09_67_H16,20,26.15,25.89583333333333,26.808333333333334,1,388.8298550086026
27133,3,G09_67_H16,21,25.504166666666663,25.22083333333333,26.3125,1,388.8298550086026
27134,3,G09_67_H16,22,25.308333333333334,24.89583333333333,26.0625,1,388.8298550086026
27135,3,G09_67_H16,23,25.391666666666666,24.7875,25.97083333333333,1,388.8298550086026
27136,3,G09_67_H16,24,25.36666666666667,24.4625,25.8375,1,388.8298550086026
27137,3,G09_67_H16,25,25.445833333333336,24.77083333333333,25.95833333333333,1,388.8298550086026
27138,3,G09_67_H16,26,24.7375,24.229166666666668,25.445833333333336,1,388.8298550086026
27139,3,G09_67_H16,27,25.204166666666666,24.45,25.633333333333336,1,388.8298550086026
27140,3,G09_67_H16,28,25.829166666666666,25.1375,26.429166666666664,1,388.8298550086026
27141,3,G09_67_H16,29,26.133333333333336,25.625,26.8875,1,388.8298550086026
27142,3,G09_67_H16,30,26.09583333333333,25.629166666666663,26.791666666666668,1,388.8298550086026
27143,3,G09_67_H16,31,25.59583333333333,24.975,26.20833333333333,1,388.8298550086026
27144,3,G09_67_H16,32,26.008333333333336,25.47083333333333,26.5,1,388.8298550086026
27145,3,G09_67_H16,33,26.808333333333334,26.254166666666663,27.5375,1,388.8298550086026
27146,3,G09_67_H16,34,27.65,27.02916666666667,28.22083333333333,1,388.8298550086026
27147,3,G09_67_H16,35,22.8125,22.35833333333333,23.42083333333333,1,388.8298550086026
27148,3,G09_67_H17,-2,32.02571428571429,30.908571428571427,32.53142857142857,0,384.6753571440925
27149,3,G09_67_H17,-1,34.1125,33.575,34.4,0,384.6753571440925
27150,3,G09_67_H17,0,34.21875,33.475,34.91875,0,384.6753571440925
27151,3,G09_67_H17,1,34.362500000000004,33.75833333333333,34.920833333333334,0,384.6753571440925
27152,3,G09_67_H17,2,33.65833333333333,32.97083333333334,34.21666666666666,0,384.6753571440925
27153,3,G09_67_H17,3,32.86666666666667,32.15,33.300000000000004,0,384.6753571440925
27154,3,G09_67_H17,4,32.03333333333333,31.45,32.6375,0,384.6753571440925
27155,3,G09_67_H17,5,31.245833333333334,30.6875,31.90416666666667,0,384.6753571440925
27156,3,G09_67_H17,6,30.370833333333334,29.79583333333333,31.15,0,384.6753571440925
27157,3,G09_67_H17,7,29.804166666666664,29.2875,30.558333333333334,0,384.6753571440925
27158,3,G09_67_H17,8,29.77916666666667,29.0625,30.241666666666664,0,384.6753571440925
27159,3,G09_67_H17,9,29.5625,29.1875,30.22083333333333,0,384.6753571440925
27160,3,G09_67_H17,10,28.77916666666667,28.2625,29.554166666666664,0,384.6753571440925
27161,3,G09_67_H17,11,28.14583333333333,27.829166666666666,29.15416666666667,0,384.6753571440925
27162,3,G09_67_H17,12,27.929166666666664,27.570833333333336,28.866666666666664,0,384.6753571440925
27163,3,G09_67_H17,13,27.925,27.445833333333336,28.566666666666663,0,384.6753571440925
27164,3,G09_67_H17,14,27.79583333333333,27.195833333333336,28.383333333333336,0,384.6753571440925
27165,3,G09_67_H17,15,27.5875,26.65,27.97083333333333,0,384.6753571440925
27166,3,G09_67_H17,16,27.7625,26.754166666666663,27.9625,0,384.6753571440925
27167,3,G09_67_H17,17,27.58333333333333,26.65416666666667,27.820833333333336,0,384.6753571440925
