,DOCdate_month,ID_NUM,日龄,鸡舍温度-平均_mean,鸡舍温度-最低_min,鸡舍温度-最高_max,eef_high_flg,eef
22500,2,G16_53_H9,27,26.35833333,24.5,28.3,0,328.6730491
22501,2,G16_53_H9,28,27.28333333,25.7,29.9,0,328.6730491
22502,2,G16_53_H9,29,25.69166667,23.4,29.2,0,328.6730491
22503,2,G16_53_H9,30,23.89583333,23.2,25.3,0,328.6730491
22504,2,G16_53_H9,31,24.1,23.1,25.2,0,328.6730491
22505,2,G16_53_H9,32,24.13333333,23,25.4,0,328.6730491
22506,2,G16_53_H9,33,23.48333333,22.1,25.4,0,328.6730491
22507,2,G30_66_H10,-2,23.2125,11.6,25.7,0,304.1477379
22508,2,G30_66_H10,-1,30.96666667,25.7,34.2,0,304.1477379
22509,2,G30_66_H10,0,34.10416667,29.4,34.9,0,304.1477379
22510,2,G30_66_H10,1,34.09583333,33.4,34.8,0,304.1477379
22511,2,G30_66_H10,2,33.3,32.5,34.4,0,304.1477379
22512,2,G30_66_H10,3,32.62916667,31.5,33.7,0,304.1477379
22513,2,G30_66_H10,4,31.7875,30.8,32.9,0,304.1477379
22514,2,G30_66_H10,5,31.075,30,32.1,0,304.1477379
22515,2,G30_66_H10,6,30.23333333,29.1,31.4,0,304.1477379
22516,2,G30_66_H10,7,29.66666667,28.6,30.7,0,304.1477379
22517,2,G30_66_H10,8,29.15,28,30.1,0,304.1477379
22518,2,G30_66_H10,9,28.225,27.7,29.6,0,304.1477379
22519,2,G30_66_H10,10,28.04583333,27.4,29.3,0,304.1477379
22520,2,G30_66_H10,11,27.7,27,28.9,0,304.1477379
22521,2,G30_66_H10,12,27.53333333,26.8,28.5,0,304.1477379
22522,2,G30_66_H10,13,27.42916667,26.5,28.1,0,304.1477379
22523,2,G30_66_H10,14,27.20833333,26,28.1,0,304.1477379
22524,2,G30_66_H10,15,26.79166667,25.6,27.5,0,304.1477379
22525,2,G30_66_H10,16,26.65,25.1,27.5,0,304.1477379
22526,2,G30_66_H10,17,26.5,25.2,27.2,0,304.1477379
22527,2,G30_66_H10,18,26.66666667,25.2,27.5,0,304.1477379
22528,2,G30_66_H10,19,26.9,25.3,28.1,0,304.1477379
22529,2,G30_66_H10,20,27.37916667,25.2,29,0,304.1477379
22530,2,G30_66_H10,21,28.275,27.2,30,0,304.1477379
22531,2,G30_66_H10,22,27.23333333,25.6,29.1,0,304.1477379
22532,2,G30_66_H10,23,26.10833333,25,27.6,0,304.1477379
22533,2,G30_66_H10,24,26.0875,24.8,27.1,0,304.1477379
22534,2,G30_66_H10,25,26.15,25.1,27.5,0,304.1477379
22535,2,G30_66_H10,26,25.5625,24.2,27.7,0,304.1477379
22536,2,G30_66_H10,27,25.57916667,24,27.8,0,304.1477379
22537,2,G30_66_H10,28,26.3,24.3,28.6,0,304.1477379
22538,2,G30_66_H10,29,26.99583333,25.1,28.5,0,304.1477379
22539,2,G30_66_H10,30,27.9375,26.3,29.6,0,304.1477379
22540,2,G30_66_H10,31,27.59583333,25.5,29.1,0,304.1477379
22541,2,G30_66_H10,32,27.44166667,26.2,28.4,0,304.1477379
22542,2,G30_66_H10,33,26.90833333,25.2,28.5,0,304.1477379
22543,2,G30_66_H11,-2,29.1,12.1,32.8,0,279.3375215
22544,2,G30_66_H11,-1,32.70833333,31.2,34.7,0,279.3375215
22545,2,G30_66_H11,0,33.83333333,30.5,35,0,279.3375215
22546,2,G30_66_H11,1,33.89166667,33.1,34.6,0,279.3375215
22547,2,G30_66_H11,2,33.1,32.3,34.2,0,279.3375215
22548,2,G30_66_H11,3,32.39166667,31.2,33.2,0,279.3375215
22549,2,G30_66_H11,4,31.55,30.4,32.6,0,279.3375215
22550,2,G30_66_H11,5,31.05416667,29.5,32,0,279.3375215
22551,2,G30_66_H11,6,30.21666667,28.4,31.6,0,279.3375215
22552,2,G30_66_H11,7,29.59166667,27.8,31,0,279.3375215
22553,2,G30_66_H11,8,29.4125,27.2,30.5,0,279.3375215
22554,2,G30_66_H11,9,28.2,27.2,29.9,0,279.3375215
22555,2,G30_66_H11,10,28.01666667,26.9,29.5,0,279.3375215
22556,2,G30_66_H11,11,27.70833333,26.7,29.2,0,279.3375215
22557,2,G30_66_H11,12,27.72083333,26.3,28.9,0,279.3375215
22558,2,G30_66_H11,13,27.31666667,25.9,28.4,0,279.3375215
22559,2,G30_66_H11,14,27.1625,25.1,28.2,0,279.3375215
22560,2,G30_66_H11,15,26.7875,24.8,28,0,279.3375215
22561,2,G30_66_H11,16,26.525,25.1,27.5,0,279.3375215
22562,2,G30_66_H11,17,26.47083333,24.7,27.4,0,279.3375215
22563,2,G30_66_H11,18,26.28333333,24.7,28,0,279.3375215
22564,2,G30_66_H11,19,26.5375,24.3,28.5,0,279.3375215
22565,2,G30_66_H11,20,27.24583333,25.8,30.3,0,279.3375215
22566,2,G30_66_H11,21,25.9875,24.2,28.6,0,279.3375215
22567,2,G30_66_H11,22,24.9875,24.2,27.1,0,279.3375215
22568,2,G30_66_H11,23,24.925,24.1,26.9,0,279.3375215
22569,2,G30_66_H11,24,24.9875,23.8,27.1,0,279.3375215
22570,2,G30_66_H11,25,25.15833333,23.1,26.5,0,279.3375215
22571,2,G30_66_H11,26,25.16666667,23,26.6,0,279.3375215
22572,2,G30_66_H11,27,25.91666667,23.5,27.5,0,279.3375215
22573,2,G30_66_H11,28,26.04583333,23.8,27.6,0,279.3375215
22574,2,G30_66_H11,29,26.3375,23.6,28.1,0,279.3375215
22575,2,G30_66_H11,30,26.02083333,23.5,27.9,0,279.3375215
22576,2,G30_66_H11,31,26.06666667,24.5,27.4,0,279.3375215
22577,2,G30_66_H11,32,24.95,22.9,27.3,0,279.3375215
22578,2,G30_66_H11,33,23.525,22.3,25.4,0,279.3375215
22579,2,G30_66_H11,34,23.35833333,22.3,25.1,0,279.3375215
22580,2,G30_66_H12,-2,26.07142857,17.1,29.3,0,316.4122209
22581,2,G30_66_H12,-1,32.08333333,29.2,33.9,0,316.4122209
22582,2,G30_66_H12,0,33.52083333,26.8,34.8,0,316.4122209
22583,2,G30_66_H12,1,33.99166667,33.3,34.8,0,316.4122209
22584,2,G30_66_H12,2,33.1625,32.4,34.1,0,316.4122209
22585,2,G30_66_H12,3,32.375,31.7,33.2,0,316.4122209
22586,2,G30_66_H12,4,31.99583333,31.3,32.7,0,316.4122209
22587,2,G30_66_H12,5,30.775,29.8,32.1,0,316.4122209
22588,2,G30_66_H12,6,29.99166667,29,31,0,316.4122209
22589,2,G30_66_H12,7,29.43333333,28.3,30.2,0,316.4122209
22590,2,G30_66_H12,8,28.69166667,28.1,29.9,0,316.4122209
22591,2,G30_66_H12,9,28.68333333,27.9,29.6,0,316.4122209
22592,2,G30_66_H12,10,28.2375,27.5,29.3,0,316.4122209
22593,2,G30_66_H12,11,28.2625,27.3,28.9,0,316.4122209
22594,2,G30_66_H12,12,27.97083333,27.1,28.8,0,316.4122209
22595,2,G30_66_H12,13,27.74583333,26.2,28.7,0,316.4122209
22596,2,G30_66_H12,14,27.4125,25.4,28.1,0,316.4122209
22597,2,G30_66_H12,15,26.775,25.5,27.8,0,316.4122209
22598,2,G30_66_H12,16,26.30833333,25.3,27.7,0,316.4122209
22599,2,G30_66_H12,17,26.25416667,25,27.4,0,316.4122209
22600,2,G30_66_H12,18,26.2625,25,27.7,0,316.4122209
22601,2,G30_66_H12,19,26.78333333,25.1,28.3,0,316.4122209
22602,2,G30_66_H12,20,27.62916667,26.6,29.5,0,316.4122209
22603,2,G30_66_H12,21,26.49583333,25,28.4,0,316.4122209
22604,2,G30_66_H12,22,25.62083333,24.8,27.3,0,316.4122209
22605,2,G30_66_H12,23,26.08333333,24.6,27.5,0,316.4122209
22606,2,G30_66_H12,24,26.3125,24.7,27.1,0,316.4122209
22607,2,G30_66_H12,25,26.0875,24.2,27,0,316.4122209
22608,2,G30_66_H12,26,25.87916667,23.9,26.8,0,316.4122209
22609,2,G30_66_H12,27,26.29583333,24.1,27.8,0,316.4122209
22610,2,G30_66_H12,28,26.42083333,24.7,27.6,0,316.4122209
22611,2,G30_66_H12,29,26.88333333,24.8,28.6,0,316.4122209
22612,2,G30_66_H12,30,26.61666667,24.5,28.4,0,316.4122209
22613,2,G30_66_H12,31,26.72916667,25.9,28,0,316.4122209
22614,2,G30_66_H12,32,26.0625,24.8,28.1,0,316.4122209
22615,2,G30_66_H12,33,24.8,23.5,26.6,0,316.4122209
22616,2,G30_66_H12,34,24.53333333,23.5,26.1,0,316.4122209
22617,2,G30_66_H12,35,23.40416667,21.6,25.7,0,316.4122209
22618,2,G30_66_H13,-2,27.1375,13.9,32.2,0,300.2970026
22619,2,G30_66_H13,-1,32.39166667,30.7,34.5,0,300.2970026
22620,2,G30_66_H13,0,33.525,29.5,35.1,0,300.2970026
22621,2,G30_66_H13,1,33.6,32.6,34.5,0,300.2970026
22622,2,G30_66_H13,2,32.82916667,31.6,33.8,0,300.2970026
22623,2,G30_66_H13,3,32.1,30.7,33,0,300.2970026
22624,2,G30_66_H13,4,31.32083333,30.2,32.3,0,300.2970026
22625,2,G30_66_H13,5,30.43333333,29.3,31.8,0,300.2970026
22626,2,G30_66_H13,6,29.77083333,28.1,31,0,300.2970026
22627,2,G30_66_H13,7,28.90833333,27.8,30.2,0,300.2970026
22628,2,G30_66_H13,8,28.4875,26.9,29.9,0,300.2970026
22629,2,G30_66_H13,9,28.3125,27,29.3,0,300.2970026
22630,2,G30_66_H13,10,27.77916667,26.8,28.9,0,300.2970026
22631,2,G30_66_H13,11,27.44166667,26.3,28.8,0,300.2970026
22632,2,G30_66_H13,12,27.35416667,26.1,28.3,0,300.2970026
22633,2,G30_66_H13,13,27.00416667,25.8,28,0,300.2970026
22634,2,G30_66_H13,14,26.68333333,25.3,27.9,0,300.2970026
22635,2,G30_66_H13,15,26.39166667,24.9,27.7,0,300.2970026
22636,2,G30_66_H13,16,26.65,24.9,27.8,0,300.2970026
22637,2,G30_66_H13,17,26.57083333,24.4,27.8,0,300.2970026
22638,2,G30_66_H13,18,26.9125,24.3,28.3,0,300.2970026
22639,2,G30_66_H13,19,27.51666667,26,30.4,0,300.2970026
22640,2,G30_66_H13,20,26.21666667,24.5,28.5,0,300.2970026
22641,2,G30_66_H13,21,25.375,24.2,27,0,300.2970026
22642,2,G30_66_H13,22,25.19583333,24.3,26.8,0,300.2970026
22643,2,G30_66_H13,23,24.95,23.9,26.9,0,300.2970026
22644,2,G30_66_H13,24,24.62083333,23.6,26.2,0,300.2970026
22645,2,G30_66_H13,25,24.57916667,23.6,26.3,0,300.2970026
22646,2,G30_66_H13,26,25.3875,23.7,27.5,0,300.2970026
22647,2,G30_66_H13,27,25.64166667,23.6,27.5,0,300.2970026
22648,2,G30_66_H13,28,26.325,23.9,28.6,0,300.2970026
22649,2,G30_66_H13,29,26.20416667,23.4,28.3,0,300.2970026
22650,2,G30_66_H13,30,26.12916667,24.1,27.9,0,300.2970026
22651,2,G30_66_H13,31,25.125,23.1,26.5,0,300.2970026
22652,2,G30_66_H13,32,24.4375,22.5,25.5,0,300.2970026
22653,2,G30_66_H13,33,24.2875,22.5,25.4,0,300.2970026
22654,2,G30_66_H13,34,23.46666667,21.3,24.8,0,300.2970026
22655,2,G30_66_H14,-2,18,10.5,21.5,0,356.3900305
22656,2,G30_66_H14,-1,28.72083333,20.6,33.3,0,356.3900305
22657,2,G30_66_H14,0,33.90833333,31.5,34.6,0,356.3900305
22658,2,G30_66_H14,1,33.9,33.3,34.6,0,356.3900305
22659,2,G30_66_H14,2,33.24583333,32.3,34.2,0,356.3900305
22660,2,G30_66_H14,3,32.44583333,31.4,33.2,0,356.3900305
22661,2,G30_66_H14,4,31.70833333,30.4,32.6,0,356.3900305
22662,2,G30_66_H14,5,30.77083333,29.7,31.8,0,356.3900305
22663,2,G30_66_H14,6,29.93333333,28.6,30.9,0,356.3900305
22664,2,G30_66_H14,7,29.34583333,28,30.1,0,356.3900305
22665,2,G30_66_H14,8,28.6125,27.6,29.8,0,356.3900305
22666,2,G30_66_H14,9,28.16666667,27.4,29.3,0,356.3900305
22667,2,G30_66_H14,10,27.45416667,26.8,29,0,356.3900305
22668,2,G30_66_H14,11,27.62916667,26.6,28.5,0,356.3900305
22669,2,G30_66_H14,12,27.60833333,26.4,28.3,0,356.3900305
22670,2,G30_66_H14,13,27.4,26.1,28.1,0,356.3900305
22671,2,G30_66_H14,14,27.20833333,25.5,27.9,0,356.3900305
22672,2,G30_66_H14,15,26.99583333,25.2,27.8,0,356.3900305
22673,2,G30_66_H14,16,26.85,25.3,27.3,0,356.3900305
22674,2,G30_66_H14,17,26.68333333,25.2,27.5,0,356.3900305
22675,2,G30_66_H14,18,26.59166667,25.2,28.4,0,356.3900305
22676,2,G30_66_H14,19,27.17083333,25.2,28.7,0,356.3900305
22677,2,G30_66_H14,20,27.94166667,26.9,29.6,0,356.3900305
22678,2,G30_66_H14,21,26.85833333,25.6,28.8,0,356.3900305
22679,2,G30_66_H14,22,25.6,24.9,27.8,0,356.3900305
22680,2,G30_66_H14,23,25.375,24.7,27,0,356.3900305
22681,2,G30_66_H14,24,25.37916667,24.6,27.1,0,356.3900305
22682,2,G30_66_H14,25,25.43333333,24.2,26.9,0,356.3900305
22683,2,G30_66_H14,26,25.40833333,24,26.7,0,356.3900305
22684,2,G30_66_H14,27,26.22083333,24.2,27.9,0,356.3900305
22685,2,G30_66_H14,28,26.82083333,24.9,28,0,356.3900305
22686,2,G30_66_H14,29,27.46666667,25.6,28.8,0,356.3900305
22687,2,G30_66_H14,30,27.12083333,24.9,28.4,0,356.3900305
22688,2,G30_66_H14,31,27.175,25.9,28,0,356.3900305
22689,2,G30_66_H14,32,26.60833333,25,28.2,0,356.3900305
22690,2,G30_66_H14,33,25.55,23.7,27.4,0,356.3900305
22691,2,G30_66_H14,34,24.98333333,24,26.3,0,356.3900305
22692,2,G30_66_H14,35,23.39166667,21.3,26.5,0,356.3900305
22693,2,G30_66_H17,-2,20.8,10.5,26.9,0,282.9280157
22694,2,G30_66_H17,-1,30.89166667,24.9,34.8,0,282.9280157
22695,2,G30_66_H17,0,34.075,31.6,35,0,282.9280157
22696,2,G30_66_H17,1,33.8625,33.1,34.6,0,282.9280157
22697,2,G30_66_H17,2,32.95,32,33.7,0,282.9280157
22698,2,G30_66_H17,3,32.14583333,31.3,33.4,0,282.9280157
22699,2,G30_66_H17,4,31.4125,30.5,32.5,0,282.9280157
22700,2,G30_66_H17,5,30.68333333,29.4,31.7,0,282.9280157
22701,2,G30_66_H17,6,30.03333333,28.6,31.3,0,282.9280157
22702,2,G30_66_H17,7,29.37083333,28.3,30.5,0,282.9280157
22703,2,G30_66_H17,8,28.67083333,27.8,30.3,0,282.9280157
22704,2,G30_66_H17,9,28.4375,27.6,29.9,0,282.9280157
22705,2,G30_66_H17,10,28.375,27.3,29.5,0,282.9280157
22706,2,G30_66_H17,11,28.1375,27,29.3,0,282.9280157
22707,2,G30_66_H17,12,27.97083333,26.7,28.9,0,282.9280157
22708,2,G30_66_H17,13,27.71666667,26.1,28.3,0,282.9280157
22709,2,G30_66_H17,14,27.32916667,25.3,28.4,0,282.9280157
22710,2,G30_66_H17,15,26.93333333,25.5,28.2,0,282.9280157
22711,2,G30_66_H17,16,26.8125,25.1,27.8,0,282.9280157
22712,2,G30_66_H17,17,26.525,24.9,28,0,282.9280157
22713,2,G30_66_H17,18,26.88333333,24.6,28.5,0,282.9280157
22714,2,G30_66_H17,19,27.475,26.1,30.2,0,282.9280157
22715,2,G30_66_H17,20,26.29583333,25,28.6,0,282.9280157
22716,2,G30_66_H17,21,25.84166667,24.5,27.6,0,282.9280157
22717,2,G30_66_H17,22,26.24166667,24.3,27.5,0,282.9280157
22718,2,G30_66_H17,23,26.32083333,24,27.5,0,282.9280157
22719,2,G30_66_H17,24,26.30416667,23.8,27,0,282.9280157
22720,2,G30_66_H17,25,25.35833333,23.6,27.1,0,282.9280157
22721,2,G30_66_H17,26,25.65833333,23.6,27.9,0,282.9280157
22722,2,G30_66_H17,27,25.47916667,23.8,27.7,0,282.9280157
22723,2,G30_66_H17,28,26.30416667,23.9,28.4,0,282.9280157
22724,2,G30_66_H17,29,26.47916667,23.4,28.3,0,282.9280157
22725,2,G30_66_H17,30,26.30833333,24.4,27.8,0,282.9280157
22726,2,G30_66_H17,31,25.3625,23.3,26.7,0,282.9280157
22727,2,G30_66_H17,32,24.57916667,22.3,25.4,0,282.9280157
22728,2,G30_66_H17,33,24.20416667,22.4,25.2,0,282.9280157
22729,2,G30_66_H17,34,22.97916667,21.3,24.7,0,282.9280157
22730,2,G30_66_H18,27,27.085,25.2,28.3,0,309.5457538
22731,2,G30_66_H18,28,27.85416667,25.9,29.2,0,309.5457538
22732,2,G30_66_H18,29,27.475,25,28.7,0,309.5457538
22733,2,G30_66_H18,30,27.42083333,26.1,28.4,0,309.5457538
22734,2,G30_66_H18,31,26.68333333,25.1,28.4,0,309.5457538
22735,2,G30_66_H18,32,25.30416667,23.4,27.1,0,309.5457538
22736,2,G30_66_H18,33,24.4625,23.5,26.1,0,309.5457538
22737,2,G30_66_H18,34,23.17083333,21.6,25.9,0,309.5457538
22738,2,G30_66_H18,35,23.39583333,21.6,25.8,0,309.5457538
22739,2,G30_66_H19,-2,26.3625,10.5,32.2,0,317.139799
22740,2,G30_66_H19,-1,33.33333333,31.4,35.2,0,317.139799
22741,2,G30_66_H19,0,34.32916667,31.8,35.5,0,317.139799
22742,2,G30_66_H19,1,34.04166667,33.1,35,0,317.139799
22743,2,G30_66_H19,2,33.2125,31.8,34.3,0,317.139799
22744,2,G30_66_H19,3,32.375,30.9,33.7,0,317.139799
22745,2,G30_66_H19,4,31.93333333,30.4,33,0,317.139799
22746,2,G30_66_H19,5,30.8,29.3,32.4,0,317.139799
22747,2,G30_66_H19,6,29.96666667,28.4,31.4,0,317.139799
22748,2,G30_66_H19,7,29.2375,27.9,30.8,0,317.139799
22749,2,G30_66_H19,8,28.75,27.4,30.4,0,317.139799
22750,2,G30_66_H19,9,28.50416667,27.3,30,0,317.139799
22751,2,G30_66_H19,10,28.19166667,26.9,29.6,0,317.139799
22752,2,G30_66_H19,11,27.87916667,26.6,29.3,0,317.139799
22753,2,G30_66_H19,12,28.1125,26.3,28.9,0,317.139799
22754,2,G30_66_H19,13,27.48333333,25.8,28.5,0,317.139799
22755,2,G30_66_H19,14,26.85833333,25.7,28.1,0,317.139799
22756,2,G30_66_H19,15,26.67083333,25.3,28,0,317.139799
22757,2,G30_66_H19,16,26.49166667,24.9,27.9,0,317.139799
22758,2,G30_66_H19,17,26.45,24.8,27.9,0,317.139799
22759,2,G30_66_H19,18,26.67916667,24.6,28.7,0,317.139799
22760,2,G30_66_H19,19,27.57083333,26.1,30.8,0,317.139799
22761,2,G30_66_H19,20,26.20416667,24.5,28.5,0,317.139799
22762,2,G30_66_H19,21,25.52916667,24.4,27,0,317.139799
22763,2,G30_66_H19,22,25.92083333,24.1,26.8,0,317.139799
22764,2,G30_66_H19,23,26.10833333,24.1,27,0,317.139799
22765,2,G30_66_H19,24,25.37083333,23.2,26.9,0,317.139799
22766,2,G30_66_H19,25,24.67916667,23.2,26.5,0,317.139799
22767,2,G30_66_H19,26,25.36666667,23.2,28.1,0,317.139799
22768,2,G30_66_H19,27,25.55,23.6,27.9,0,317.139799
22769,2,G30_66_H19,28,26.30416667,24.2,28.8,0,317.139799
22770,2,G30_66_H19,29,26.40416667,23.7,28.3,0,317.139799
22771,2,G30_66_H19,30,26.35416667,24.6,28.1,0,317.139799
22772,2,G30_66_H19,31,25.22916667,23.4,26.7,0,317.139799
22773,2,G30_66_H19,32,24.41666667,22.5,25.4,0,317.139799
22774,2,G30_66_H19,33,24.15833333,22.7,25.2,0,317.139799
22775,2,G30_66_H19,34,23.25416667,21.5,24.7,0,317.139799
22776,2,G30_66_H19,35,23.35416667,21.3,25.7,0,317.139799
22777,2,G30_66_H2,-2,25.19333333,11.5,28.9,0,308.2869586
22778,2,G30_66_H2,-1,32.94166667,28.6,34.8,0,308.2869586
22779,2,G30_66_H2,0,33.81176471,30.3,34.8,0,308.2869586
22780,2,G30_66_H2,1,33.725,32.9,34.6,0,308.2869586
22781,2,G30_66_H2,2,32.75416667,32,33.9,0,308.2869586
22782,2,G30_66_H2,3,32.34166667,31.2,33.1,0,308.2869586
22783,2,G30_66_H2,4,31.50416667,30.7,32.5,0,308.2869586
22784,2,G30_66_H2,5,30.875,30,31.9,0,308.2869586
22785,2,G30_66_H2,6,30.09166667,28.8,31.2,0,308.2869586
22786,2,G30_66_H2,7,29.35833333,28.3,30.2,0,308.2869586
22787,2,G30_66_H2,8,28.75833333,27.8,29.8,0,308.2869586
22788,2,G30_66_H2,9,28.56666667,27.1,29.6,0,308.2869586
22789,2,G30_66_H2,10,27.775,26.8,28.9,0,308.2869586
22790,2,G30_66_H2,11,27.55,26.1,28.5,0,308.2869586
22791,2,G30_66_H2,12,27.3625,26,28.3,0,308.2869586
22792,2,G30_66_H2,13,26.93333333,25.8,28.1,0,308.2869586
22793,2,G30_66_H2,14,26.62916667,25.6,27.8,0,308.2869586
22794,2,G30_66_H2,15,26.43333333,25.4,27.1,0,308.2869586
22795,2,G30_66_H2,16,26.23333333,24.9,27.6,0,308.2869586
22796,2,G30_66_H2,17,25.82083333,24.5,26.6,0,308.2869586
22797,2,G30_66_H2,18,25.6625,24.3,26.3,0,308.2869586
22798,2,G30_66_H2,19,25.54166667,24.3,26.4,0,308.2869586
22799,2,G30_66_H2,20,25.60416667,24.2,26.7,0,308.2869586
22800,2,G30_66_H2,21,25.75,24.2,27.5,0,308.2869586
22801,2,G30_66_H2,22,26.15833333,24,28,0,308.2869586
22802,2,G30_66_H2,23,27.20833333,25.9,29.2,0,308.2869586
22803,2,G30_66_H2,24,25.77083333,23.7,27.8,0,308.2869586
22804,2,G30_66_H2,25,24.275,23.3,25.8,0,308.2869586
22805,2,G30_66_H2,26,24.74166667,23.4,25.5,0,308.2869586
22806,2,G30_66_H2,27,24.57083333,23.4,25.9,0,308.2869586
22807,2,G30_66_H2,28,23.8625,22.7,25.6,0,308.2869586
22808,2,G30_66_H2,29,23.7125,22.5,25.7,0,308.2869586
22809,2,G30_66_H2,30,24.6375,22.5,26.9,0,308.2869586
22810,2,G30_66_H2,31,25.05416667,23.1,26.7,0,308.2869586
22811,2,G30_66_H2,32,25.74166667,23.6,27.4,0,308.2869586
22812,2,G30_66_H2,33,25.3,22.8,27,0,308.2869586
22813,2,G30_66_H2,34,25.37083333,24.2,26.6,0,308.2869586
22814,2,G30_66_H2,35,24.37916667,22.6,26.7,0,308.2869586
22815,2,G30_66_H20,-2,15.6875,10.5,20.4,0,354.7641125
22816,2,G30_66_H20,-1,28.67916667,20.3,32.8,0,354.7641125
22817,2,G30_66_H20,0,33.75833333,30.5,34.9,0,354.7641125
22818,2,G30_66_H20,1,34.075,33.5,34.7,0,354.7641125
22819,2,G30_66_H20,2,33.29583333,32.5,34.3,0,354.7641125
22820,2,G30_66_H20,3,32.425,31.6,33.4,0,354.7641125
22821,2,G30_66_H20,4,31.70833333,30.6,32.8,0,354.7641125
22822,2,G30_66_H20,5,30.90833333,29.7,31.9,0,354.7641125
22823,2,G30_66_H20,6,30.06666667,28.9,31.1,0,354.7641125
22824,2,G30_66_H20,7,29.54583333,28.4,30.4,0,354.7641125
22825,2,G30_66_H20,8,29.23333333,28.1,30.1,0,354.7641125
22826,2,G30_66_H20,9,28.825,27.9,29.4,0,354.7641125
22827,2,G30_66_H20,10,28.4875,27.4,29.2,0,354.7641125
22828,2,G30_66_H20,11,28.26666667,27.2,28.9,0,354.7641125
22829,2,G30_66_H20,12,27.82083333,26.8,28.6,0,354.7641125
22830,2,G30_66_H20,13,27.45833333,26.2,28.3,0,354.7641125
22831,2,G30_66_H20,14,26.86666667,26,27.9,0,354.7641125
22832,2,G30_66_H20,15,26.825,25.9,28.1,0,354.7641125
22833,2,G30_66_H20,16,26.62083333,25.7,27.9,0,354.7641125
22834,2,G30_66_H20,17,26.78333333,25.6,28.3,0,354.7641125
22835,2,G30_66_H20,18,27.24166667,25.5,29,0,354.7641125
22836,2,G30_66_H20,19,28.28333333,27.1,30.2,0,354.7641125
22837,2,G30_66_H20,20,27.2625,26,29.3,0,354.7641125
22838,2,G30_66_H20,21,26.42916667,25.5,28.2,0,354.7641125
22839,2,G30_66_H20,22,26.69583333,25.5,27.5,0,354.7641125
22840,2,G30_66_H20,23,26.94166667,25.3,28.1,0,354.7641125
22841,2,G30_66_H20,24,26.74583333,24.6,28,0,354.7641125
22842,2,G30_66_H20,25,26.18333333,24.5,27.8,0,354.7641125
22843,2,G30_66_H20,26,26.7375,24.7,28.6,0,354.7641125
22844,2,G30_66_H20,27,26.99583333,25.3,28.6,0,354.7641125
22845,2,G30_66_H20,28,27.55416667,26.2,29.2,0,354.7641125
22846,2,G30_66_H20,29,27.16666667,25.3,28.9,0,354.7641125
22847,2,G30_66_H20,30,27.2875,26.2,28.5,0,354.7641125
22848,2,G30_66_H20,31,26.74166667,25.4,28.6,0,354.7641125
22849,2,G30_66_H20,32,25.95833333,24,27.6,0,354.7641125
22850,2,G30_66_H20,33,25.3625,24.1,26.5,0,354.7641125
22851,2,G30_66_H20,34,24.07083333,21.8,26.5,0,354.7641125
22852,2,G30_66_H3,-2,32.875,24.3,34.7,0,300.0895426
22853,2,G30_66_H3,-1,33.40416667,26.1,35.1,0,300.0895426
22854,2,G30_66_H3,0,33.96666667,29.5,35.2,0,300.0895426
22855,2,G30_66_H3,1,34,33.1,34.8,0,300.0895426
22856,2,G30_66_H3,2,33.38333333,32.3,34.2,0,300.0895426
22857,2,G30_66_H3,3,32.45,31.4,33.7,0,300.0895426
22858,2,G30_66_H3,4,31.6375,30.5,32.7,0,300.0895426
22859,2,G30_66_H3,5,30.69166667,29.7,31.7,0,300.0895426
22860,2,G30_66_H3,6,30.00833333,28.8,31.2,0,300.0895426
22861,2,G30_66_H3,7,29.35416667,28.3,30.6,0,300.0895426
22862,2,G30_66_H3,8,28.91666667,27.6,30.4,0,300.0895426
22863,2,G30_66_H3,9,28.70833333,27.3,29.6,0,300.0895426
22864,2,G30_66_H3,10,28.19583333,27.1,29.4,0,300.0895426
22865,2,G30_66_H3,11,27.86666667,27,29.1,0,300.0895426
22866,2,G30_66_H3,12,27.4125,26.6,28.8,0,300.0895426
22867,2,G30_66_H3,13,27.35,26.4,28.8,0,300.0895426
22868,2,G30_66_H3,14,26.96666667,25.7,28.6,0,300.0895426
22869,2,G30_66_H3,15,26.60416667,24.7,27.7,0,300.0895426
22870,2,G30_66_H3,16,26.1625,24.5,27,0,300.0895426
22871,2,G30_66_H3,17,26.30833333,24.8,27.2,0,300.0895426
22872,2,G30_66_H3,18,26.3875,24.7,27.3,0,300.0895426
22873,2,G30_66_H3,19,26.6875,24.6,28.5,0,300.0895426
22874,2,G30_66_H3,20,27.02916667,24.5,28.6,0,300.0895426
22875,2,G30_66_H3,21,27.69166667,25.8,30.7,0,300.0895426
22876,2,G30_66_H3,22,26.13333333,24.2,28.6,0,300.0895426
22877,2,G30_66_H3,23,25.08333333,23.9,26.4,0,300.0895426
22878,2,G30_66_H3,24,24.79583333,23.7,26.8,0,300.0895426
22879,2,G30_66_H3,25,24.6125,23.8,26.6,0,300.0895426
22880,2,G30_66_H3,26,24.575,22.9,26.2,0,300.0895426
22881,2,G30_66_H3,27,24.575,22.8,25.9,0,300.0895426
22882,2,G30_66_H3,28,25.50416667,22.9,27.5,0,300.0895426
22883,2,G30_66_H3,29,25.7375,23.4,27.6,0,300.0895426
22884,2,G30_66_H3,30,26.17916667,23.5,28.2,0,300.0895426
