EEF,MORTALITY_RATE,Temp_MEAN_-2,Temp_MEAN_-1,Temp_MEAN_0,Temp_MEAN_1,Temp_MEAN_2,Temp_MEAN_3,Temp_MEAN_4,Temp_MEAN_5,Temp_MEAN_6,Temp_MEAN_7,Temp_MEAN_8,Temp_MEAN_9,Temp_MEAN_10,Temp_MEAN_11,Temp_MEAN_12,Temp_MEAN_13,Temp_MEAN_14,Temp_MEAN_15,Temp_MEAN_16,Temp_MEAN_17,Temp_MEAN_18,Temp_MEAN_19,Temp_MEAN_20,Temp_MEAN_21,Temp_MEAN_22,Temp_MEAN_23,Temp_MEAN_24,Temp_MEAN_25,Temp_MEAN_26,Temp_MEAN_27,Temp_MEAN_28,Temp_MEAN_29,Temp_MEAN_30,Temp_MEAN_31,Temp_MEAN_32,Temp_MEAN_33,Temp_MEAN_34,Temp_MEAN_35,Temp_MEAN_36
333.9065932,0.119484536,,33.47857143,33.9625,33.975,33.05,31.8125,30.79583333,29.975,29.34166667,29.40833333,28.7125,28.70416667,28.69583333,27.975,27.67083333,27.50416667,27,26.47083333,26.17083333,25.875,25.19166667,24.82916667,24.325,23.91666667,23.77916667,23.50416667,23.17083333,22.9,22.8875,22.77083333,22.47083333,22.5125,22.01666667,21.41666667,21.30833333,21.26666667,20.6,20.57916667,
311.4955747,0.112413793,,33.4,34.02916667,33.89583333,32.80416667,31.79583333,30.8125,29.9,29.20833333,29.05833333,28.89166667,28.3875,28.075,27.97916667,27.2125,26.97083333,26.29583333,26.40833333,25.77916667,25.49166667,25.1875,24.7375,24.14166667,23.71666667,23.33333333,23.27083333,23.0125,22.9,22.66666667,22.35833333,22.3,21.96666667,21.67916667,21.1375,21.14583333,20.66666667,20.4125,20.1125,
276.9279808,0.08347541,,32.56428571,33.97083333,34.3,33.47083333,32.37916667,31.02916667,30.47083333,30.0375,29.8,29.17916667,28.84583333,28.56666667,27.9125,27.56666667,27.0625,26.68333333,26.42916667,26.20833333,25.6625,25.19583333,24.825,24.52083333,24.44583333,23.71666667,23.4875,23.32083333,23.2,22.74166667,22.6875,22.6125,22.64583333,22.01666667,21.53333333,21.7875,21.1,21.15,20.87916667,
294.2904951,0.05990099,,32.56428571,34.0375,34.425,33.34166667,32.43333333,31.30416667,30.4125,29.875,29.59583333,29.22916667,28.7875,28.5375,28.0375,27.56666667,27.23333333,27.075,26.45416667,26.1625,26.0375,25.3625,25.1125,24.73333333,24.425,24.04583333,23.7,23.57916667,23.20416667,23.02916667,22.7375,22.37916667,22.0625,21.45833333,21.1,21.1625,20.375,20.20416667,20.42916667,
324.4494783,0.053663366,,32.35714286,33.90416667,34.38333333,33.39583333,32.2875,31.3125,30.425,30.1625,29.7125,29.17083333,28.98333333,28.63333333,28.05,27.72083333,27.37916667,26.94166667,26.37083333,25.85,25.75833333,25.49166667,25.04166667,24.9,24.80833333,24.40416667,24.31666667,24.57083333,23.99166667,23.90833333,23.67916667,23.56666667,23.05833333,22.31666667,21.64166667,21.32916667,20.61666667,19.91666667,19.76666667,19.75
294.0753206,0.119966887,,32.83571429,34.11666667,34.38333333,33.35416667,32.075,31.33333333,30.40416667,29.67916667,29.35416667,29.12083333,28.875,28.52916667,28.025,28.00833333,27.42083333,27.04166667,26.75,26.20833333,25.90833333,25.36666667,24.95416667,24.6875,24.35,23.89583333,23.60833333,23.19583333,22.97916667,22.62916667,22.67083333,22.625,22.225,21.79166667,21.31666667,21.41666667,21.025,20.75416667,21.1125,
319.0564991,0.076587031,,30.4,31.25833333,31.55,30.69166667,29.85,30.8625,30.32916667,29.50416667,29.02083333,28.59166667,28.24583333,27.81666667,27.54583333,27.25416667,26.64583333,26.10416667,25.51666667,25.15,24.64583333,24.5,24.59583333,23.9375,23.15833333,22.6,22.3875,21.66666667,21.3125,21.05,21.11666667,20.72916667,20.4875,20.3125,19.80833333,18.97083333,18.925,18.76666667,17.90833333,17.7875
369.4970744,0.048707483,,30.32666667,31.275,31.55,30.69166667,29.82916667,30.64583333,30.32083333,29.7,29.07083333,28.64166667,28.29166667,27.7875,27.3625,26.90833333,26.44166667,25.96666667,25.625,25.4125,25.1125,24.96666667,24.74166667,23.74166667,23.05,22.93333333,22.81666667,22.06666667,21.60833333,21.75416667,21.52916667,21.41666667,20.8875,20.69166667,19.95833333,19.73333333,19.15416667,18.975,18.27083333,17.975
370.3204164,0.055918367,,30.71333333,31.57083333,31.55416667,30.69166667,29.82916667,30.82916667,30.52916667,29.6875,29.04583333,28.68333333,28.29583333,27.9125,27.5625,27.225,26.51666667,26.3375,26.07916667,25.60833333,25.6875,25.47083333,25.075,23.975,22.96666667,22.7125,22.6,22.02916667,21.7,21.55416667,21.3625,21.25833333,21.29583333,20.85416667,19.85833333,19.89166667,19.7375,19.1625,18.75416667,
354.9152607,0.042721088,,31.03333333,31.9125,31.57083333,30.69166667,29.82916667,30.74583333,30.54166667,29.65,29.14583333,28.69166667,28.49166667,28.0375,27.6375,27.32916667,26.92083333,26.2875,25.9125,26.02083333,25.48333333,25.1375,24.67083333,23.87916667,23.52083333,22.975,22.73333333,21.97916667,21.825,21.525,21.35416667,21.28333333,21.22916667,20.59166667,20.1125,19.97083333,19.5125,19.3125,18.37083333,18.00833333
362.1972571,0.0504,,31.26666667,31.94583333,31.45416667,30.55833333,29.55833333,30.15416667,30.325,29.59583333,28.80416667,28.38333333,28.14583333,27.59583333,27.34583333,27.0375,26.5625,26.00833333,25.65416667,25.76666667,25.26666667,24.70833333,24.55833333,23.72916667,23.28333333,23.175,22.45416667,21.3,21.15833333,21.01666667,21.05833333,20.97916667,20.85416667,20.16666667,19.61666667,19.54166667,19.3,19.0625,18.22083333,17.85833333
344.5477809,0.0748,,30.34666667,31.0625,31.29583333,30.42083333,29.55,30.85833333,30.19166667,29.31666667,29,28.51666667,28.2125,27.87083333,27.39583333,27.025,26.60416667,26.4,25.775,25.48333333,25.20416667,24.6,24.52916667,23.75,23.02916667,23.05416667,22.80833333,22.10833333,21.88333333,21.49166667,21.175,21.09583333,21.11666667,20.69166667,20.375,20.04583333,19.825,19.425,18.44166667,
337.3937902,0.053066667,,30.32666667,31.09166667,31.325,30.42916667,29.52916667,30.48333333,30.25416667,29.37916667,28.90833333,28.45416667,28.1375,27.64166667,27.29166667,26.94583333,26.2,25.77083333,25.54166667,25.2125,24.8375,24.525,24.02083333,23.32916667,22.64583333,22.5,22.24583333,21.425,20.9,21.42083333,20.8625,20.48333333,20.21666667,19.84583333,19.40416667,19.19583333,19.12916667,18.65,17.73333333,17.31666667
352.6787688,0.034950166,,30.32666667,31.0625,31.25416667,30.42083333,29.52916667,30.37916667,30.03333333,29.40416667,28.9,28.47916667,28.175,27.825,27.36666667,26.60416667,26.09583333,25.84583333,25.3375,25.07916667,25.13333333,24.62916667,24.35,23.66666667,22.72916667,22.49166667,22.12916667,21.625,20.7375,20.92916667,20.9,20.4125,20.075,19.67083333,19.375,19.01666667,18.84166667,18.7125,17.51666667,17.425
350.6299415,0.094372881,,31.3,31.5125,30.55833333,29.88333333,28.98333333,30.10833333,29.77083333,29.0125,28.5,28.02083333,27.6625,27.27916667,26.85,26.775,26.5875,26.1,25.6875,25.1,24.77083333,24.49583333,24.10833333,24.54166667,24.1,23.40833333,22.875,21.75,21.04583333,20.59583333,20.725,20.2625,20.25833333,20.12916667,19.85833333,19.17916667,18.8875,18.30416667,17.95416667,17.29583333
355.4774482,0.063061224,28.475,30.37083333,30.9875,30.8,29.90833333,29.11666667,30.35416667,29.92083333,29.275,28.8875,28.35833333,27.97916667,27.575,26.9125,26.74583333,26.25,25.72916667,25.8375,25.35833333,25.04583333,24.36666667,23.56666667,23.15833333,22.75416667,22.35,21.50416667,21.68333333,21.54583333,21.225,21.02083333,20.72083333,20.15416667,19.75833333,19.69583333,19.575,18.78333333,18.1125,,
342.8097274,0.058630137,28.475,30.37916667,31.17916667,30.875,29.90833333,29.09583333,30.4875,30.0875,29.6,29.13333333,28.75416667,28.49166667,28.30833333,27.48333333,26.62916667,27.18333333,26.32083333,25.8125,25.7125,25.38333333,24.37083333,23.96666667,23.60416667,23.42916667,22.78333333,22.57916667,22.22083333,22.10416667,21.925,21.73333333,21.69166667,20.79166667,20.53333333,20.45833333,20.30416667,19.72916667,18.775,,
303.6820591,0.086746575,30.1,30.6,31.10416667,30.8,29.90833333,29.09583333,30.18333333,29.92083333,29.3,28.8625,28.44166667,28.125,27.51666667,26.99166667,26.5875,26.3875,26.10416667,25.95416667,25.29583333,24.925,24.4375,23.75833333,23.4875,22.80416667,22.34583333,22.00833333,21.49166667,21.62916667,21.56666667,20.97916667,20.84166667,20.3625,19.78333333,20.00416667,19.6125,18.82916667,18.5875,18.12916667,17.3875
414.4510087,0.045527273,,31.86666667,33.39166667,33.19583333,32.42916667,31.67916667,30.97916667,30.075,28.8125,27.8,27.33333333,27.01666667,27.95833333,27.3,26.79583333,26.57083333,26.64166667,26.28333333,25.67916667,25.79166667,24.5625,24.14583333,23.89583333,23.7375,23.59166667,23.6375,23.65833333,23.175,22.8875,22.59583333,21.7,21.60833333,20.82916667,21.09583333,20.32916667,19.8375,19.52083333,19.55,19.2625
397.283152,0.059622642,,31.82222222,33.00416667,33.17916667,32.175,31.59583333,30.80416667,30.04583333,28.6375,28.11666667,27.09166667,27.275,27.99583333,27.7375,27.21666667,27.4,26.77083333,26.24166667,25.7125,25.4375,24.58333333,24.4,23.8125,24.15416667,23.63333333,24.24166667,24.375,22.96666667,22.7375,22.48333333,21.76666667,21.6,20.8,20.62083333,20.59583333,19.65416667,19.2875,19.12083333,19
377.4474313,0.091320755,,32.23333333,33.67916667,33.37083333,32.44583333,31.82916667,30.92083333,30.2625,29.125,28.18333333,27.375,26.94166667,27.84583333,27.37083333,27.15,26.625,26.5375,26.25416667,26.12083333,26.16666667,25.075,24.75,24.40416667,24.14583333,23.39166667,23.26666667,23.35416667,23.17083333,22.9375,22.53333333,21.925,21.44583333,21.00833333,20.77083333,20.55,19.83333333,19.525,19.54583333,19.29583333
363.3185523,0.083802281,,32.11111111,33.48333333,33.0875,32.475,31.50416667,31.075,30.05,28.5375,27.63333333,27.2375,26.97083333,27.85416667,27.15,26.75416667,26.975,26.20416667,25.90833333,25.45416667,25.2625,24.65,24.13333333,23.69583333,23.425,23.375,23.83333333,23.37916667,22.79583333,22.33333333,22.16666667,21.6125,20.99166667,20.74166667,20.47916667,19.95416667,19.7625,18.92083333,19.1,18.90833333
337.2994254,0.064524715,,32.32222222,33.69166667,33.33333333,32.54166667,31.86666667,31.24583333,30.5125,29.225,27.825,27.05,26.7375,27.6625,27.29583333,27.07916667,26.825,26.51666667,26.31666667,25.86666667,25.44166667,24.80416667,24.63333333,24.0875,23.86666667,23.675,23.50833333,23.48333333,22.8,22.59583333,22.30833333,21.6125,20.96666667,20.7625,20.5125,20.35,19.60833333,19.75416667,19.50833333,18.9125
420.0277491,0.031298246,30,31.10833333,33.39583333,33.4625,32.6375,31.975,31.3625,30.54583333,29.69583333,28.2,27.73333333,27.6625,28.31666667,27.95833333,27.52916667,27.52083333,27.14583333,26.67083333,26.175,25.2125,24.6625,24.22916667,24.1625,23.65,23.33333333,23.2125,22.75,22.725,22.2375,21.89166667,21.20416667,20.74583333,21.0375,20.94166667,19.97916667,19.8125,19.9875,19.6875,
327.7439087,0.045157895,30,31.20833333,33.53333333,33.42083333,32.44166667,31.925,31.0625,30.34583333,29.475,28.42916667,27.82916667,27.23333333,28.175,27.57083333,27.35,26.9875,26.6375,26.37083333,25.85833333,25.05416667,24.5875,24.03333333,23.875,23.82916667,23.825,23.9,23.075,22.69166667,22.2,21.75416667,21.50833333,21.01666667,21.14583333,20.775,20.4125,19.95416667,19.90416667,19.3875,
372.4153365,0.047272727,30,31.02916667,33.4,33.35833333,32.425,31.77916667,31.025,30.29583333,29.07083333,28.00416667,27.83333333,27.62083333,28.17083333,27.96666667,27.25416667,26.85833333,26.61666667,26.39166667,25.89166667,25.15833333,24.6375,23.95416667,23.6375,23.6875,23.14166667,22.97916667,22.90833333,22.32083333,21.74583333,21.825,20.99583333,20.5625,20.8125,20.7875,20.2125,19.79583333,19.8375,19.4,
365.8548108,0.041964912,30,30.99583333,33.27916667,33.14583333,32.3625,31.7875,31.12916667,30.29583333,29.17916667,28.25,27.59583333,27.07083333,28.1,27.70416667,27.39166667,27.2375,26.79583333,25.94583333,25.86666667,25.09166667,24.38333333,23.55833333,23.42083333,23.275,23.5125,23.6375,23.01666667,22.66666667,22.1875,22.02916667,21.75833333,20.70833333,20.64583333,20.55833333,20.2,19.50416667,19.575,19.05416667,18.3625
369.4040405,0.040571429,30,31.1375,33.325,33.6625,32.8875,32.2125,31.54166667,30.54583333,29.82083333,29.1125,28.6375,27.72083333,28.3375,28.0875,27.44583333,27.2125,27.025,26.80833333,26.30833333,26.00833333,25.07083333,24.825,24.3375,24.12083333,23.45,23.7875,23.45416667,23.20416667,22.7625,22.49166667,21.91666667,21.62083333,21.42916667,21.48333333,20.50416667,20.275,20.33333333,19.77083333,19.2125
350.561096,0.037132616,,,,,,,,,,28.36,28.19583333,27.7375,28.25416667,27.92083333,27.18333333,26.9875,26.67083333,26.11666667,25.84583333,25.2375,24.625,24.70833333,24.025,23.94583333,23.075,24.01666667,23.7125,23.00833333,22.64166667,22.09166667,21.725,21.56666667,21.27916667,20.90833333,20.17916667,19.78333333,20.07916667,19.37083333,19.025
378.8581939,0.036272401,,32.09230769,32.82916667,33.425,32.71666667,31.88333333,31.16666667,30.37916667,29.60833333,28.95833333,28.22083333,27.42083333,28.31666667,27.83333333,27.5375,27.29583333,27.27083333,26.95,26.525,25.325,25.04583333,24.275,24.20416667,24.39583333,23.79166667,23.9625,23.675,23.25,22.76666667,22.00416667,21.52916667,21.6375,21.25416667,20.9625,20.41666667,20.05833333,19.84583333,19.41666667,19.24166667
312.6125886,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.7250746,0.055714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.2233755,0.037449495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388.6035098,0.059527559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392.3535865,0.107157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.5129821,0.044371859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.4314289,0.078690176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.1062075,0.066851385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.3320899,0.060050633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378.0537765,0.047783784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405.598676,0.040648649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395.5267211,0.022585752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.1486225,0.033034301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375.6777676,0.038743455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384.9797253,0.054293333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0592538,0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404.6769259,0.055656836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338.0586755,0.043675676,32.84,34.80833333,33.69583333,32.11666667,31.325,30.82083333,29.73333333,28.73333333,28.85833333,28.8375,28.83333333,28.6875,27.8,27.30416667,26.6125,26.2125,25.98333333,25.94166667,26.1625,25.925,25.81666667,25.29166667,24.55833333,24.72083333,23.85,22.04583333,22.27916667,22.12083333,21.75,22.42083333,21.78333333,21.09166667,21.32083333,20.10416667,17.74166667,17.23333333,16.92083333,17.14583333,17.19166667
338.903355,0.046649215,31.98,34.29583333,33.42083333,32.62916667,31.54583333,31.025,30.32083333,29.44583333,29.20416667,29.04166667,28.84166667,28.6375,27.87916667,27.0625,26.925,26.35416667,26.00833333,25.30416667,25.22083333,25.39583333,25.10833333,24.32916667,23.87916667,23.80416667,22.85,21.8125,21.75416667,21.72083333,21.45416667,21.72916667,21.85416667,21.63333333,21.38333333,19.81666667,17.6125,17.14583333,16.8125,17.2875,17.46666667
358.9521567,0.064712042,30.5,32.7875,33.60416667,31.57083333,30.40833333,31.0875,31.44583333,30.08333333,29.46666667,29.11666667,28.87916667,28.52083333,27.80833333,27.0125,26.5,26.23333333,25.67916667,25.575,25.78333333,25.94166667,25.70416667,24.97083333,24.1,24.24583333,23.275,21.87916667,22.00416667,22.0625,21.62083333,21.72083333,21.43333333,21.075,21.09166667,19.70833333,17.66666667,17.64166667,18.09583333,17.59166667,17.4375
359.2044402,0.081148825,31.44,33.67083333,32.91666667,31.04583333,29.94583333,29.22916667,28.575,27.68333333,28.49583333,28.77916667,28.67916667,28.4125,27.60833333,26.93333333,26.37083333,26.3375,25.9125,25.575,25.5125,25.50833333,25.05833333,24.35,23.7875,23.70833333,22.69166667,21.82083333,22.01666667,21.90833333,21.175,20.98333333,21.01666667,20.69166667,20.22083333,18.88333333,16.65833333,16.92916667,16.09583333,16.30833333,16.3125
353.0227637,0.077180157,30.5,32.7875,33.60416667,31.57083333,30.40833333,31.0875,31.44583333,30.08333333,29.46666667,29.11666667,28.87916667,28.52083333,27.80833333,27.0125,26.5,26.23333333,25.67916667,25.575,25.78333333,25.94166667,25.70416667,24.97083333,24.1,24.24583333,23.275,21.87916667,22.00416667,22.0625,21.62083333,21.72083333,21.43333333,21.075,21.09166667,19.70833333,17.66666667,17.64166667,18.09583333,17.59166667,17.4375
333.9689301,0.049784367,30.5,32.2875,31.84166667,30.7375,29.84583333,29.48333333,28.80416667,27.7125,28.5375,28.87083333,28.67916667,28.66666667,27.775,27.1,26.65416667,25.92083333,25.65833333,25.0125,24.825,25.2625,25.25416667,24.6125,23.85416667,23.79583333,22.75833333,21.89166667,21.95416667,21.925,20.975,21.19166667,21.325,20.71666667,20.5125,19.1625,17.15,17.30416667,16.19583333,17.14583333,16.5625
382.9001712,0.077615894,,31.6,33.0875,33.425,32.79166667,31.67083333,30.70833333,29.85416667,29.4875,28.72083333,28.35416667,27.66666667,27.4875,27.0875,26.89583333,26.4125,25.6625,25.40416667,25.24166667,24.69583333,24.35416667,23.82083333,23.82916667,23.725,23.30833333,22.79583333,21.9125,21.57916667,21.75,21.05,20.47916667,20.72083333,20.62083333,20.83333333,20.70833333,20.42083333,20.25833333,20.55833333,
387.1728204,0.082649007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401.2390962,0.038611111,,,,,,,,,,,,,,,,,,,25.14761905,24.44583333,23.825,23.66666667,23.43333333,22.89166667,22.5625,21.82083333,22.33333333,22.15833333,22.29583333,22.3625,22.17916667,21.52083333,21.60416667,20.55,20.1875,20.43333333,20.97083333,20.09166667,
371.9376929,0.045833333,,,,,,,,,,,,,,,,,,24.14444444,24.6,23.92916667,23.78333333,22.87916667,23.12083333,22.95833333,22.2375,21.78333333,22.3125,22.33333333,22.0125,22.0375,22.09583333,21.725,21.55833333,21.19583333,21.1125,20.85,21.06666667,20.37916667,
397.3014011,0.0525,,,,,,,,,,,,,,,,,,25.85555556,25.025,24.2625,23.83333333,24.02916667,23.62083333,23.35416667,23.125,22.5,22.89583333,21.89583333,21.69583333,21.78333333,21.8,21.54166667,21.3625,20.79166667,20.74583333,21.34166667,21.8625,21.05416667,
123.1418382,0.278798587,,33.11875,33.89166667,33.37916667,32.81666667,31.87083333,31.2875,30.64166667,29.57916667,29.32916667,28.82916667,28.84583333,28.85416667,28.39166667,27.83333333,27.4,27.35833333,26.99583333,27.025,26.74583333,26.25416667,25.54166667,25.37916667,24.83333333,24.49583333,24.02083333,24.00833333,23.65,23.7,23.075,23.57916667,23.64166667,23.50416667,23.3125,23.44166667,24.17083333,24.27916667,23.59166667,
287.1321122,0.119399293,,32.88125,34.2125,33.3875,32.78333333,31.85833333,31.27083333,30.6875,30.14583333,29.47916667,29.00833333,28.5375,28.7875,28.4375,27.4875,27.54583333,27.04583333,27.3875,26.3625,26.26666667,25.96666667,25.37083333,25.29583333,24.67916667,24.62083333,24.12916667,23.83333333,23.69166667,23.69166667,23.77916667,23.70416667,24.22916667,23.725,23.725,23.57916667,23.2125,23.1,22.1375,
212.5141744,0.186183746,,32.85,34.2875,33.48333333,32.75833333,31.8125,31.20833333,30.45416667,29.95416667,29.02083333,28.7625,28.6625,28.6375,28.44166667,27.93333333,27.67083333,27.02083333,26.775,26.58333333,26.43333333,26.12083333,25.36666667,25.02083333,24.62916667,23.725,23.75,23.8625,23.96666667,23.5875,23.225,23.05833333,23.3,23.0125,23.05,23.0375,22.64583333,23.1875,22.19583333,
228.2999348,0.153938356,,33.15625,35.11666667,34.27916667,32.99583333,32.5,31.69583333,31.1875,30.3375,30.05833333,29.7625,29.575,29.375,29.30833333,28.56666667,27.7625,27.8625,27.67083333,27.09583333,26.69583333,25.975,26,25.93333333,25.54166667,25.13333333,24.98333333,24.775,24.55833333,23.90833333,23.94166667,23.78333333,23.5125,23.64166667,23.85416667,23.77916667,23.97916667,22.76666667,21.30416667,
263.9176892,0.110479452,,33.0125,34.87916667,34.26666667,33.29583333,32.42916667,31.66666667,31.12083333,30.58333333,30.11666667,29.87916667,28.9125,29.57083333,28.89583333,28.54583333,28.04166667,27.48333333,27.44166667,27.5875,26.69166667,25.84166667,26.25,25.99583333,25.17083333,24.58333333,24.6,24.175,23.89583333,23.8,23.42083333,23.8125,23.52916667,23.6875,23.37083333,23.325,23.08333333,22.02083333,21.40416667,
235.4778487,0.129109589,,32.93125,34.73333333,33.91666667,33.11666667,32.25416667,31.65416667,30.82916667,30.26666667,29.80416667,29.2125,28.975,28.99583333,28.50416667,28.25,27.80833333,27.98333333,27.30833333,27.1125,26.09583333,25.95833333,26.35,25.3875,24.62083333,24.40416667,24.02083333,23.72083333,23.34166667,22.97916667,23.2375,23.86666667,23.47083333,23.67916667,23.70833333,23.7625,23.97916667,23.00833333,22.46666667,
223.273216,0.153938356,,,,,,32.10909091,31.47083333,30.97916667,30.41666667,30.07083333,29.5625,29.625,29.3,28.71666667,28.34583333,28.075,27.82083333,27.38333333,26.9875,25.99583333,25.89166667,25.75,24.975,24.95416667,24.13333333,24.25,24.475,23.98333333,23.47916667,23.5375,24.1,23.82916667,23.6875,23.225,23.46666667,23.2,22.14166667,,
285.3598253,0.100616438,,,,,,,31.02727273,30.625,30,29.625,29.42916667,29.17916667,28.82916667,28.33333333,27.9125,27.85416667,27.5625,27.19583333,26.69583333,26.62083333,26.08333333,25.9625,25.18333333,25.175,24.64583333,24.6,24.56666667,24.3625,24.03333333,23.775,24.04166667,23.87916667,23.81666667,23.30833333,22.66666667,22.53333333,21.79583333,21.4125,
283.8598818,0.101590106,,,,,32.45,32.00416667,31.0625,30.625,29.99166667,29.69166667,29.54583333,29.84583333,29.60416667,28.69583333,27.7,27.45833333,27.42083333,27.33333333,27.29166667,26.7875,26.05,25.55,24.74583333,24.5125,24.1625,24.75416667,24.34583333,24.31666667,23.79583333,23.99583333,23.9625,23.53333333,23.3875,22.94166667,22.6375,22.92083333,22.13333333,21.50416667,
252.1089923,0.117307692,,,,,,31.84545455,31.24166667,30.33333333,30.04166667,29.5125,29.50833333,29.27083333,28.96666667,28.1875,28.175,27.625,27.30833333,27.275,26.62083333,26.39583333,25.75,25.03333333,25.125,24.90833333,24.3,24.47083333,24.2125,24.06666667,23.56666667,23.525,23.96666667,23.44166667,23.39166667,23.54166667,23.02916667,23.36666667,22.52916667,21.775,
215.6001759,0.162842105,,,,,32.54166667,31.97083333,31.0375,30.65416667,29.91666667,29.6625,29.42083333,29.04583333,28.97083333,28.56666667,28.02916667,27.42083333,27.40833333,26.94583333,26.75,26.525,25.4125,24.91666667,24.8375,24.975,24.3625,24.40416667,24.15833333,24.12083333,23.95,24.10833333,24.05416667,24.14166667,24.14583333,23.99166667,23.99166667,23.9125,22.92083333,22.32083333,
187.402557,0.232147651,,,,,32.67,31.9625,31.11666667,30.475,29.9125,29.67083333,29.40416667,29.26666667,29.0625,28.9875,29.05,28.625,27.67083333,27.11666667,26.89166667,26.13333333,25.65,25.2375,24.6,24.1125,24.4625,24.4,24.2875,24.05,24.45,24.54166667,24.31666667,24.02916667,24.2875,23.825,23.68333333,23.33333333,22.69583333,,
239.1626437,0.139563758,,33.6625,34.50833333,33.975,33.15,32.0875,31.55,30.7125,30.175,29.89583333,29.66666667,29.35,28.48333333,29.34583333,29.18333333,28.45833333,28.12083333,27.41666667,26.87083333,26.39583333,25.83333333,25.2125,25.44583333,24.82916667,24.5375,24.17083333,24.17916667,24.225,24.5125,24.49583333,24.10416667,24.02916667,23.9,23.29166667,23.68333333,22.875,22.4625,21.77916667,
269.5545608,0.126187291,,32.8375,34.0875,33.36666667,32.83333333,31.9875,31.35416667,30.71666667,29.97083333,29.79583333,29.80416667,29.63333333,29.15833333,28.9125,28.17916667,27.65833333,27.75416667,27.17916667,27.025,26.39583333,26.20833333,25.5875,25.33333333,24.70833333,25.22916667,24.6,24.67083333,24.2625,24.45,24.46666667,24.05,23.92916667,23.7125,22.975,23.31666667,22.725,22.3625,21.65833333,
306.7758773,0.09367893,,33.60625,35.34583333,33.825,32.59583333,31.69583333,31.17083333,30.7375,29.76666667,29.075,28.75416667,29.20833333,28.77916667,28.6875,28.79583333,28.4125,27.87083333,27.23333333,26.65833333,26.375,25.92916667,24.87083333,24.6875,24.875,24.52083333,24.55833333,24.60833333,24.625,24.57916667,24.45,24.36666667,24.37916667,24.52083333,23.97916667,23.44166667,22.57916667,22.1375,22.10416667,
195.4159141,0.165762712,,33.38125,34.325,34.1,33.33333333,32.54166667,31.775,31.25416667,30.575,30.15416667,29.99166667,29.725,29.6625,29.1375,28.82916667,28.89166667,27.90833333,27.725,27.5125,26.44583333,25.9,25.62916667,25.79583333,25.5625,25.37083333,25.56666667,24.95833333,24.45,24.55833333,24.74166667,24.47083333,24.09166667,24.4125,24.19166667,24.94166667,23.83333333,23.26666667,23.325,
294.4700799,0.118061224,,33.19375,34.54583333,33.92916667,33.2875,32.52083333,31.85833333,31.1625,30.5375,30.40833333,30.09166667,29.55,29.42916667,29.05833333,28.23333333,28.15833333,27.98333333,27.62083333,26.75833333,26.42083333,26.95416667,26.4625,25.48333333,24.2125,24.4125,25.29583333,25.2875,25.37083333,25.62916667,25.41666667,25.21666667,25,25.30416667,24.72083333,24.35,24.32916667,23.89583333,23.80833333,
300.6120777,0.081877133,,33.2625,34.27916667,32.80416667,32.9875,32.34583333,31.30416667,31.11666667,30.45416667,30.55833333,30.19166667,29.89166667,29.63333333,29.24583333,29.15416667,29.01666667,27.68333333,27.50833333,27.57916667,27.06666667,26.34583333,25.85,25.40416667,24.96666667,24.8375,25.13333333,25.15,25.15416667,25.11666667,24.97916667,24.9,25.0625,25.75,24.70833333,24.6625,23.89166667,23.67916667,23.43333333,
261.1698282,0.122422145,,32.69375,34.1125,33.3375,32.7,31.75,31.19166667,30.475,30.20833333,29.87916667,29.55416667,29.39166667,29.3375,28.94166667,29.075,28.39583333,27.94166667,27.23333333,26.50416667,25.95,25.55,25.4,24.95416667,24.79583333,25.20416667,25.0875,24.91666667,25.07916667,25.175,24.64166667,24.53333333,25.05,24.12083333,23.92916667,23.47916667,23.0375,22.87083333,,
