DOCdate,DOCAmount,HouseArea,Density,BirdsVariety,HESource,HEAge,Age,Harveststatus,EstimatedSlaughterDate ,FarmName,FarmSupervisor,HouseAmount,Batch,eef_flg,eef
"07.2024-11-27,2024-..",04.[36800.0 ~ inf),07.[2468.4 ~ 2698.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"08.2025-03-19,2025-..","00.2024-12-09,2024-..","03.G31,G32","03.姚闯,张玉风",01.[10.0 ~ 22.0),06.[63 ~ 65),1,392.8325733419621
"07.2024-11-27,2024-..",04.[36800.0 ~ inf),07.[2468.4 ~ 2698.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"08.2025-03-19,2025-..","00.2024-12-09,2024-..","03.G31,G32","03.姚闯,张玉风",01.[10.0 ~ 22.0),06.[63 ~ 65),0,358.87813061541664
"02.2024-11-04,2024-..",04.[36800.0 ~ inf),07.[2468.4 ~ 2698.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","04.下朱溪一,樟树后,洋坑,牛苦坑,..",00.[-inf ~ 58),00.[-inf ~ 36.0),"04.2025-02-17,2025-..","00.2024-12-09,2024-..","03.G31,G32","03.姚闯,张玉风",01.[10.0 ~ 22.0),06.[63 ~ 65),0,342.0280037950756
"05.2025-01-06,2025-..",04.[36800.0 ~ inf),07.[2468.4 ~ 2698.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","06.下朱溪二,L7Plus,元岱二,..",00.[-inf ~ 58),01.[36.0 ~ 37.0),"04.2025-02-17,2025-..","00.2024-12-09,2024-..","03.G31,G32","03.姚闯,张玉风",01.[10.0 ~ 22.0),06.[63 ~ 65),0,339.0663405607954
"06.2024-10-28,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"07.2025-01-30,2024-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),10.[70 ~ inf),0,310.27185349761044
"06.2024-10-28,2025-..",00.[-inf ~ 26400.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","01.L6,大岭头",01.[58 ~ inf),02.[37.0 ~ 38.0),"07.2025-01-30,2024-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),10.[70 ~ inf),0,349.2432152284495
"06.2024-10-28,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),02.[37.0 ~ 38.0),"07.2025-01-30,2024-..","05.2025-01-21,2025-..","05.G27,G09,GTF","05.戈兆康,杨文杰,罗冲",00.[-inf ~ 10.0),10.[70 ~ inf),0,310.8488907242151
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,326.81080149043703
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,348.513406225772
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,282.6439437513636
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,249.745492636847
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,285.82301894115034
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),00.[-inf ~ 36.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,288.04901024398936
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"04.cobb,SZ901/
SZ90..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,259.89401060891186
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,277.94700915026425
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,282.7102608992772
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,225.0238443241508
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,347.88050133758145
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,367.50098280098285
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,343.4980131341954
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,371.1568926421143
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,262.8808912253014
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,236.933262831042
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,329.3298674967722
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,369.68012676755313
"00.2024-11-01,2024-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,323.1016819676468
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","02.张明明,史成志,高阳阳,丁家宝,..",01.[10.0 ~ 22.0),06.[63 ~ 65),0,375.178885842693
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"04.cobb,SZ901/
SZ90..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",00.[-inf ~ 10.0),05.[62 ~ 63),0,346.07815265391866
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),05.[1920.0 ~ 1978.56),01.[15.74740207833733 ~ inf),"04.cobb,SZ901/
SZ90..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",00.[-inf ~ 10.0),05.[62 ~ 63),0,342.1753882778105
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",00.[-inf ~ 10.0),05.[62 ~ 63),0,374.93910000216033
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",00.[-inf ~ 10.0),05.[62 ~ 63),0,348.6991457350078
"00.2024-11-01,2024-..",02.[27300.0 ~ 30500.0),04.[1861.44 ~ 1920.0),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","01.2025-03-07,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",00.[-inf ~ 10.0),05.[62 ~ 63),0,338.42039493173445
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,275.94674301768066
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,336.37678860639375
"01.2025-01-15,2025-..",01.[26400.0 ~ 27300.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),01.[36.0 ~ 37.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,241.25478038718177
"01.2025-01-15,2025-..",01.[26400.0 ~ 27300.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,372.23281978134656
"01.2025-01-15,2025-..",00.[-inf ~ 26400.0),02.[1670.0 ~ 1744.0),00.[-inf ~ 15.74740207833733),"03.901plus,SZ901 PI..","01.L6,大岭头",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,279.72174927288734
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,295.42344958534613
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),1,391.16493829348576
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),05.[1920.0 ~ 1978.56),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,302.80621276147
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1744.0 ~ 1861.44),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,216.8774610983611
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),03.[1744.0 ~ 1861.44),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","04.G02,G23,G28,G03","04.陈铁楠,陈智,公赔河",01.[10.0 ~ 22.0),08.[67 ~ 68),0,237.7203621569612
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,332.5986415621311
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,170.89632654620942
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,236.831526481863
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,263.5712639746554
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),01.[15.74740207833733 ~ inf),"03.901plus,SZ901 PI..",00.L7,01.[58 ~ inf),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,273.9625949736996
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,310.5479170085175
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,282.5968772353311
"00.2024-11-01,2024-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",00.[-inf ~ 58),02.[37.0 ~ 38.0),"01.2024-12-17,2024-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,247.2012789606376
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,279.71330038582863
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"03.大岗垅平,L3",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),03.[50 ~ 61),0,259.7987569185432
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,298.17941220068104
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,307.0771846016509
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),02.[37.0 ~ 38.0),"00.2025-01-09,2025-..","03.2024-12-13,2024-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,304.29981867598457
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,290.17327506138315
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,325.29750800581405
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),02.Cobb,"02.L5,L4",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,244.58070710667107
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..",00.L7,00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,260.7878230688012
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,314.4018009860771
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"00.SZ901plus,SZ901P..","01.L6,大岭头",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,298.3712538202861
"01.2025-01-15,2025-..",02.[27300.0 ~ 30500.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",00.[-inf ~ 58),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","01.2025-03-07,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,326.9024948643151
"01.2025-01-15,2025-..",03.[30500.0 ~ 36800.0),06.[1978.56 ~ 2468.4),00.[-inf ~ 15.74740207833733),"01.SZ901,Cobb 500,9..","01.L6,大岭头",01.[58 ~ inf),01.[36.0 ~ 37.0),"00.2025-01-09,2025-..","02.2025-02-12,2025-..","01.G06,G1A,G16,G30,..","01.李芳昌,薄明龙,王勇,李明,张换..",01.[10.0 ~ 22.0),07.[65 ~ 67),0,283.70183838649825
