Date,Age,Dead,Swollen_Head,Weak,Navel_Disease,Stick_Anus,Lame_Paralysis,Mortality,Mortality_rate,Remark,ID_NUM
2024-09-17 00:00:00,42.0,,,,,,,0.0,0.0,,G03_64_H9
2024-09-18 00:00:00,43.0,,,,,,,0.0,0.0,,G03_64_H9
2024-09-19 00:00:00,44.0,,,,,,,0.0,0.0,,G03_64_H9
2024-08-05 00:00:00,-1.0,,,,,,,0.0,0.0,,G03_64_H10
2024-08-06 00:00:00,0.0,,,,,,,0.0,0.0,,G03_64_H10
2024-08-07 00:00:00,1.0,11.0,,,,,,11.0,0.0004135338345864662,,G03_64_H10
2024-08-08 00:00:00,2.0,15.0,,2.0,,,,17.0,0.0006390977443609023,,G03_64_H10
2024-08-09 00:00:00,3.0,29.0,,4.0,,,2.0,35.0,0.0013157894736842105,,G03_64_H10
2024-08-10 00:00:00,4.0,34.0,,24.0,,,5.0,63.0,0.002368421052631579,,G03_64_H10
2024-08-11 00:00:00,5.0,37.0,,11.0,,,6.0,54.0,0.002030075187969925,,G03_64_H10
2024-08-12 00:00:00,6.0,21.0,,10.0,,,3.0,34.0,0.0012781954887218045,,G03_64_H10
2024-08-13 00:00:00,7.0,9.0,,3.0,,,1.0,13.0,0.0004887218045112782,,G03_64_H10
2024-08-14 00:00:00,8.0,8.0,,204.0,,,14.0,226.0,0.008496240601503759,,G03_64_H10
2024-08-15 00:00:00,9.0,21.0,,20.0,,,3.0,44.0,0.0016541353383458647,,G03_64_H10
2024-08-16 00:00:00,10.0,6.0,,7.0,,,4.0,17.0,0.0006390977443609023,,G03_64_H10
2024-08-17 00:00:00,11.0,8.0,,13.0,,,5.0,26.0,0.0009774436090225565,,G03_64_H10
2024-08-18 00:00:00,12.0,6.0,,9.0,,,4.0,19.0,0.0007142857142857143,,G03_64_H10
2024-08-19 00:00:00,13.0,5.0,,5.0,,,5.0,15.0,0.0005639097744360903,,G03_64_H10
2024-08-20 00:00:00,14.0,6.0,,13.0,,,6.0,25.0,0.0009398496240601503,,G03_64_H10
2024-08-21 00:00:00,15.0,7.0,,19.0,,,7.0,33.0,0.0012406015037593986,,G03_64_H10
2024-08-22 00:00:00,16.0,5.0,,5.0,,,3.0,13.0,0.0004887218045112782,,G03_64_H10
2024-08-23 00:00:00,17.0,6.0,,8.0,,,4.0,18.0,0.0006766917293233082,,G03_64_H10
2024-08-24 00:00:00,18.0,5.0,,7.0,,,3.0,15.0,0.0005639097744360903,,G03_64_H10
2024-08-25 00:00:00,19.0,4.0,,8.0,,,4.0,16.0,0.0006015037593984962,,G03_64_H10
2024-08-26 00:00:00,20.0,4.0,,9.0,,,5.0,18.0,0.0006766917293233082,,G03_64_H10
2024-08-27 00:00:00,21.0,5.0,,8.0,,,4.0,17.0,0.0006390977443609023,,G03_64_H10
2024-08-28 00:00:00,22.0,3.0,,6.0,,,10.0,19.0,0.0007142857142857143,,G03_64_H10
2024-08-29 00:00:00,23.0,4.0,,4.0,,,9.0,17.0,0.0006390977443609023,,G03_64_H10
2024-08-30 00:00:00,24.0,3.0,,7.0,,,20.0,30.0,0.0011278195488721805,,G03_64_H10
2024-08-31 00:00:00,25.0,4.0,,4.0,,,21.0,29.0,0.0010902255639097743,,G03_64_H10
2024-09-01 00:00:00,26.0,4.0,,4.0,,,17.0,25.0,0.0009398496240601503,,G03_64_H10
2024-09-02 00:00:00,27.0,3.0,,6.0,,,16.0,25.0,0.0009398496240601503,,G03_64_H10
2024-09-03 00:00:00,28.0,2.0,,5.0,,,11.0,18.0,0.0006766917293233082,,G03_64_H10
2024-09-04 00:00:00,29.0,4.0,,5.0,,,19.0,28.0,0.0010526315789473684,,G03_64_H10
2024-09-05 00:00:00,30.0,3.0,,6.0,,,21.0,30.0,0.0011278195488721805,,G03_64_H10
2024-09-06 00:00:00,31.0,4.0,,7.0,,,19.0,30.0,0.0011278195488721805,,G03_64_H10
2024-09-07 00:00:00,32.0,3.0,,5.0,,,17.0,25.0,0.0009398496240601503,,G03_64_H10
2024-09-08 00:00:00,33.0,5.0,,7.0,,,24.0,36.0,0.0013533834586466164,,G03_64_H10
2024-09-09 00:00:00,34.0,9.0,,4.0,,,2.0,15.0,0.0005639097744360903,,G03_64_H10
2024-09-10 00:00:00,35.0,10.0,,10.0,,,17.0,37.0,0.0013909774436090226,,G03_64_H10
2024-09-11 00:00:00,36.0,12.0,,3.0,,,,15.0,0.0005639097744360903,,G03_64_H10
2024-09-12 00:00:00,37.0,20.0,,5.0,,,,25.0,0.0009398496240601503,,G03_64_H10
2024-09-13 00:00:00,38.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-14 00:00:00,39.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-15 00:00:00,40.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-16 00:00:00,41.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-17 00:00:00,42.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-18 00:00:00,43.0,,,,,,,0.0,0.0,,G03_64_H10
2024-09-19 00:00:00,44.0,,,,,,,0.0,0.0,,G03_64_H10
2024-08-03 00:00:00,0.0,5.0,,,,,,5.0,0.00016286644951140066,,G1B_48_H1
2024-08-04 00:00:00,1.0,11.0,,14.0,,,7.0,32.0,0.001042345276872964,,G1B_48_H1
2024-08-05 00:00:00,2.0,17.0,,16.0,,2.0,20.0,55.0,0.0017915309446254071,,G1B_48_H1
2024-08-06 00:00:00,3.0,27.0,,22.0,,3.0,40.0,92.0,0.0029967426710097718,,G1B_48_H1
2024-08-07 00:00:00,4.0,42.0,,10.0,,3.0,29.0,84.0,0.002736156351791531,,G1B_48_H1
2024-08-08 00:00:00,5.0,31.0,,19.0,,,39.0,89.0,0.002899022801302932,,G1B_48_H1
2024-08-09 00:00:00,6.0,11.0,,15.0,,,24.0,50.0,0.0016286644951140066,,G1B_48_H1
2024-08-10 00:00:00,7.0,8.0,,11.0,,,23.0,42.0,0.0013680781758957654,,G1B_48_H1
2024-08-11 00:00:00,8.0,25.0,,94.0,,,33.0,152.0,0.00495114006514658,,G1B_48_H1
2024-08-12 00:00:00,9.0,32.0,,5.0,,,19.0,56.0,0.0018241042345276872,,G1B_48_H1
2024-08-13 00:00:00,10.0,9.0,,6.0,,,23.0,38.0,0.001237785016286645,,G1B_48_H1
2024-08-14 00:00:00,11.0,6.0,,8.0,,,31.0,45.0,0.0014657980456026058,,G1B_48_H1
2024-08-15 00:00:00,12.0,5.0,,6.0,,,21.0,32.0,0.001042345276872964,,G1B_48_H1
2024-08-16 00:00:00,13.0,4.0,,5.0,,,21.0,30.0,0.000977198697068404,,G1B_48_H1
2024-08-17 00:00:00,14.0,3.0,,9.0,,,31.0,43.0,0.0014006514657980457,,G1B_48_H1
2024-08-18 00:00:00,15.0,4.0,,5.0,,,27.0,36.0,0.0011726384364820848,,G1B_48_H1
2024-08-19 00:00:00,16.0,6.0,,29.0,,,34.0,69.0,0.002247557003257329,,G1B_48_H1
2024-08-20 00:00:00,17.0,5.0,,48.0,,,26.0,79.0,0.0025732899022801303,,G1B_48_H1
2024-08-21 00:00:00,18.0,7.0,,75.0,,,18.0,100.0,0.003257328990228013,,G1B_48_H1
2024-08-22 00:00:00,19.0,8.0,,80.0,,,14.0,102.0,0.0033224755700325733,,G1B_48_H1
2024-08-23 00:00:00,20.0,6.0,,30.0,,,11.0,47.0,0.0015309446254071662,,G1B_48_H1
2024-08-24 00:00:00,21.0,5.0,,18.0,,,12.0,35.0,0.0011400651465798045,,G1B_48_H1
2024-08-25 00:00:00,22.0,6.0,,10.0,,,11.0,27.0,0.0008794788273615635,,G1B_48_H1
2024-08-26 00:00:00,23.0,7.0,,9.0,,,9.0,25.0,0.0008143322475570033,,G1B_48_H1
2024-08-27 00:00:00,24.0,5.0,,4.0,,,8.0,17.0,0.0005537459283387622,,G1B_48_H1
2024-08-28 00:00:00,25.0,6.0,,7.0,,,6.0,19.0,0.0006188925081433225,,G1B_48_H1
2024-08-29 00:00:00,26.0,7.0,,5.0,,,9.0,21.0,0.0006840390879478827,,G1B_48_H1
2024-08-30 00:00:00,27.0,5.0,,2.0,,,14.0,21.0,0.0006840390879478827,,G1B_48_H1
2024-08-31 00:00:00,28.0,4.0,,8.0,,,9.0,21.0,0.0006840390879478827,,G1B_48_H1
2024-09-01 00:00:00,29.0,5.0,,5.0,,,8.0,18.0,0.0005863192182410424,,G1B_48_H1
2024-09-02 00:00:00,30.0,7.0,,8.0,,,11.0,26.0,0.0008469055374592834,,G1B_48_H1
2024-09-03 00:00:00,31.0,6.0,,3.0,,,7.0,16.0,0.000521172638436482,,G1B_48_H1
2024-09-04 00:00:00,32.0,8.0,,,,,11.0,19.0,0.0006188925081433225,,G1B_48_H1
2024-09-05 00:00:00,33.0,13.0,,,,,4.0,17.0,0.0005537459283387622,,G1B_48_H1
2024-09-06 00:00:00,34.0,11.0,,,,,4.0,15.0,0.000488599348534202,,G1B_48_H1
2024-09-07 00:00:00,35.0,12.0,,,,,12.0,24.0,0.0007817589576547231,,G1B_48_H1
2024-09-08 00:00:00,36.0,14.0,,,,,9.0,23.0,0.0007491856677524429,,G1B_48_H1
2024-09-09 00:00:00,37.0,18.0,,,,,5.0,23.0,0.0007491856677524429,,G1B_48_H1
2024-09-10 00:00:00,38.0,27.0,,,,,7.0,34.0,0.0011074918566775244,,G1B_48_H1
2024-09-11 00:00:00,39.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-12 00:00:00,40.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-13 00:00:00,41.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-14 00:00:00,42.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-15 00:00:00,43.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-16 00:00:00,44.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-09-17 00:00:00,45.0,,,,,,,0.0,0.0,,G1B_48_H1
2024-08-03 00:00:00,-1.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-08-04 00:00:00,0.0,17.0,,17.0,,,6.0,40.0,0.0013029315960912053,,G1B_48_H2
2024-08-05 00:00:00,1.0,12.0,,23.0,,,28.0,63.0,0.0020521172638436483,,G1B_48_H2
2024-08-06 00:00:00,2.0,22.0,,21.0,,2.0,48.0,93.0,0.003029315960912052,,G1B_48_H2
2024-08-07 00:00:00,3.0,72.0,,15.0,,2.0,61.0,150.0,0.004885993485342019,,G1B_48_H2
2024-08-08 00:00:00,4.0,67.0,,23.0,,,58.0,148.0,0.004820846905537459,,G1B_48_H2
2024-08-09 00:00:00,5.0,22.0,,17.0,,,48.0,87.0,0.0028338762214983712,,G1B_48_H2
2024-08-10 00:00:00,6.0,22.0,,13.0,,,44.0,79.0,0.0025732899022801303,,G1B_48_H2
2024-08-11 00:00:00,7.0,34.0,,124.0,,,56.0,214.0,0.006970684039087948,,G1B_48_H2
2024-08-12 00:00:00,8.0,36.0,,7.0,,,39.0,82.0,0.0026710097719869707,,G1B_48_H2
2024-08-13 00:00:00,9.0,15.0,,8.0,,,59.0,82.0,0.0026710097719869707,,G1B_48_H2
2024-08-14 00:00:00,10.0,8.0,,7.0,,,34.0,49.0,0.0015960912052117263,,G1B_48_H2
2024-08-15 00:00:00,11.0,7.0,,7.0,,,59.0,73.0,0.0023778501628664494,,G1B_48_H2
2024-08-16 00:00:00,12.0,6.0,,8.0,,,64.0,78.0,0.00254071661237785,,G1B_48_H2
2024-08-17 00:00:00,13.0,4.0,,6.0,,,36.0,46.0,0.0014983713355048859,,G1B_48_H2
2024-08-18 00:00:00,14.0,5.0,,7.0,,,52.0,64.0,0.002084690553745928,,G1B_48_H2
2024-08-19 00:00:00,15.0,8.0,,23.0,,,41.0,72.0,0.0023452768729641696,,G1B_48_H2
2024-08-20 00:00:00,16.0,6.0,,27.0,,,21.0,54.0,0.001758957654723127,,G1B_48_H2
2024-08-21 00:00:00,17.0,5.0,,73.0,,,16.0,94.0,0.0030618892508143323,,G1B_48_H2
2024-08-22 00:00:00,18.0,7.0,,73.0,,,14.0,94.0,0.0030618892508143323,,G1B_48_H2
2024-08-23 00:00:00,19.0,5.0,,22.0,,,14.0,41.0,0.0013355048859934853,,G1B_48_H2
2024-08-24 00:00:00,20.0,4.0,,17.0,,,16.0,37.0,0.0012052117263843649,,G1B_48_H2
2024-08-25 00:00:00,21.0,6.0,,9.0,,,14.0,29.0,0.0009446254071661238,,G1B_48_H2
2024-08-26 00:00:00,22.0,8.0,,8.0,,,11.0,27.0,0.0008794788273615635,,G1B_48_H2
2024-08-27 00:00:00,23.0,7.0,,6.0,,,14.0,27.0,0.0008794788273615635,,G1B_48_H2
2024-08-28 00:00:00,24.0,5.0,,6.0,,,13.0,24.0,0.0007817589576547231,,G1B_48_H2
2024-08-29 00:00:00,25.0,6.0,,4.0,,,7.0,17.0,0.0005537459283387622,,G1B_48_H2
2024-08-30 00:00:00,26.0,4.0,,5.0,,,8.0,17.0,0.0005537459283387622,,G1B_48_H2
2024-08-31 00:00:00,27.0,6.0,,6.0,,,10.0,22.0,0.0007166123778501629,,G1B_48_H2
2024-09-01 00:00:00,28.0,4.0,,6.0,,,10.0,20.0,0.0006514657980456026,,G1B_48_H2
2024-09-02 00:00:00,29.0,6.0,,5.0,,,9.0,20.0,0.0006514657980456026,,G1B_48_H2
2024-09-03 00:00:00,30.0,9.0,,5.0,,,12.0,26.0,0.0008469055374592834,,G1B_48_H2
2024-09-04 00:00:00,31.0,7.0,,,,,9.0,16.0,0.000521172638436482,,G1B_48_H2
2024-09-05 00:00:00,32.0,8.0,,,,,3.0,11.0,0.00035830618892508144,,G1B_48_H2
2024-09-06 00:00:00,33.0,10.0,,,,,3.0,13.0,0.0004234527687296417,,G1B_48_H2
2024-09-07 00:00:00,34.0,5.0,,,,,11.0,16.0,0.000521172638436482,,G1B_48_H2
2024-09-08 00:00:00,35.0,11.0,,,,,5.0,16.0,0.000521172638436482,,G1B_48_H2
2024-09-09 00:00:00,36.0,15.0,,,,,4.0,19.0,0.0006188925081433225,,G1B_48_H2
2024-09-10 00:00:00,37.0,15.0,,,,,5.0,20.0,0.0006514657980456026,,G1B_48_H2
2024-09-11 00:00:00,38.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-12 00:00:00,39.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-13 00:00:00,40.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-14 00:00:00,41.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-15 00:00:00,42.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-16 00:00:00,43.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-09-17 00:00:00,44.0,,,,,,,0.0,0.0,,G1B_48_H2
2024-08-03 00:00:00,-2.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-08-04 00:00:00,-1.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-08-05 00:00:00,0.0,16.0,,1.0,,,,17.0,0.0005466237942122187,,G1B_48_H3
2024-08-06 00:00:00,1.0,17.0,,14.0,,,13.0,44.0,0.0014147909967845659,,G1B_48_H3
2024-08-07 00:00:00,2.0,12.0,,22.0,,2.0,28.0,64.0,0.002057877813504823,,G1B_48_H3
2024-08-08 00:00:00,3.0,18.0,,20.0,,2.0,28.0,68.0,0.0021864951768488746,,G1B_48_H3
2024-08-09 00:00:00,4.0,40.0,,30.0,,2.0,45.0,117.0,0.0037620578778135047,,G1B_48_H3
2024-08-10 00:00:00,5.0,35.0,,21.0,,2.0,32.0,90.0,0.0028938906752411574,,G1B_48_H3
2024-08-11 00:00:00,6.0,35.0,,14.0,,1.0,30.0,80.0,0.002572347266881029,,G1B_48_H3
2024-08-12 00:00:00,7.0,34.0,,400.0,,,22.0,456.0,0.014662379421221864,,G1B_48_H3
2024-08-13 00:00:00,8.0,32.0,,12.0,,,28.0,72.0,0.0023151125401929262,,G1B_48_H3
2024-08-14 00:00:00,9.0,18.0,,21.0,,,53.0,92.0,0.0029581993569131834,,G1B_48_H3
2024-08-15 00:00:00,10.0,12.0,,7.0,,,15.0,34.0,0.0010932475884244373,,G1B_48_H3
2024-08-16 00:00:00,11.0,4.0,,5.0,,,46.0,55.0,0.0017684887459807075,,G1B_48_H3
2024-08-17 00:00:00,12.0,3.0,,6.0,,,46.0,55.0,0.0017684887459807075,,G1B_48_H3
2024-08-18 00:00:00,13.0,4.0,,2.0,,,28.0,34.0,0.0010932475884244373,,G1B_48_H3
2024-08-19 00:00:00,14.0,4.0,,3.0,,,31.0,38.0,0.0012218649517684887,,G1B_48_H3
2024-08-20 00:00:00,15.0,4.0,,7.0,,,44.0,55.0,0.0017684887459807075,,G1B_48_H3
2024-08-21 00:00:00,16.0,4.0,,84.0,,,15.0,103.0,0.0033118971061093247,,G1B_48_H3
2024-08-22 00:00:00,17.0,4.0,,57.0,,,33.0,94.0,0.003022508038585209,,G1B_48_H3
2024-08-23 00:00:00,18.0,5.0,,17.0,,,30.0,52.0,0.0016720257234726689,,G1B_48_H3
2024-08-24 00:00:00,19.0,4.0,,6.0,,,24.0,34.0,0.0010932475884244373,,G1B_48_H3
2024-08-25 00:00:00,20.0,5.0,,5.0,,,30.0,40.0,0.0012861736334405145,,G1B_48_H3
2024-08-26 00:00:00,21.0,3.0,,4.0,,,9.0,16.0,0.0005144694533762058,,G1B_48_H3
2024-08-27 00:00:00,22.0,3.0,,3.0,,,10.0,16.0,0.0005144694533762058,,G1B_48_H3
2024-08-28 00:00:00,23.0,5.0,,4.0,,,18.0,27.0,0.0008681672025723472,,G1B_48_H3
2024-08-29 00:00:00,24.0,6.0,,5.0,,,4.0,15.0,0.0004823151125401929,,G1B_48_H3
2024-08-30 00:00:00,25.0,4.0,,7.0,,,16.0,27.0,0.0008681672025723472,,G1B_48_H3
2024-08-31 00:00:00,26.0,3.0,,8.0,,,13.0,24.0,0.0007717041800643086,,G1B_48_H3
2024-09-01 00:00:00,27.0,4.0,,,,,1.0,5.0,0.0001607717041800643,,G1B_48_H3
2024-09-02 00:00:00,28.0,12.0,,3.0,,,11.0,26.0,0.0008360128617363344,,G1B_48_H3
2024-09-03 00:00:00,29.0,7.0,,3.0,,,12.0,22.0,0.0007073954983922829,,G1B_48_H3
2024-09-04 00:00:00,30.0,10.0,,4.0,,,9.0,23.0,0.0007395498392282958,,G1B_48_H3
2024-09-05 00:00:00,31.0,6.0,,1.0,,,12.0,19.0,0.0006109324758842443,,G1B_48_H3
2024-09-06 00:00:00,32.0,9.0,,4.0,,,11.0,24.0,0.0007717041800643086,,G1B_48_H3
2024-09-07 00:00:00,33.0,6.0,,2.0,,,5.0,13.0,0.0004180064308681672,,G1B_48_H3
2024-09-08 00:00:00,34.0,12.0,,6.0,,,15.0,33.0,0.0010610932475884245,,G1B_48_H3
2024-09-09 00:00:00,35.0,14.0,,,,,0.0,14.0,0.00045016077170418006,,G1B_48_H3
2024-09-10 00:00:00,36.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-11 00:00:00,37.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-12 00:00:00,38.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-13 00:00:00,39.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-14 00:00:00,40.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-15 00:00:00,41.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-16 00:00:00,42.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-09-17 00:00:00,43.0,,,,,,,0.0,0.0,,G1B_48_H3
2024-08-03 00:00:00,-1.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-08-04 00:00:00,0.0,5.0,,,,,,5.0,0.0001607717041800643,,G1B_48_H4
2024-08-05 00:00:00,1.0,8.0,,2.0,,,3.0,13.0,0.0004180064308681672,,G1B_48_H4
2024-08-06 00:00:00,2.0,3.0,,15.0,,,13.0,31.0,0.0009967845659163987,,G1B_48_H4
2024-08-07 00:00:00,3.0,17.0,,28.0,,2.0,27.0,74.0,0.002379421221864952,,G1B_48_H4
2024-08-08 00:00:00,4.0,25.0,,16.0,,2.0,14.0,57.0,0.001832797427652733,,G1B_48_H4
2024-08-09 00:00:00,5.0,39.0,,20.0,,3.0,31.0,93.0,0.002990353697749196,,G1B_48_H4
2024-08-10 00:00:00,6.0,30.0,,21.0,,3.0,30.0,84.0,0.0027009646302250806,,G1B_48_H4
2024-08-11 00:00:00,7.0,39.0,,19.0,,,30.0,88.0,0.0028295819935691318,,G1B_48_H4
2024-08-12 00:00:00,8.0,33.0,,404.0,,,20.0,457.0,0.014694533762057878,,G1B_48_H4
2024-08-13 00:00:00,9.0,28.0,,20.0,,,38.0,86.0,0.002765273311897106,,G1B_48_H4
2024-08-14 00:00:00,10.0,24.0,,22.0,,,54.0,100.0,0.003215434083601286,,G1B_48_H4
2024-08-15 00:00:00,11.0,7.0,,4.0,,,12.0,23.0,0.0007395498392282958,,G1B_48_H4
2024-08-16 00:00:00,12.0,3.0,,4.0,,,44.0,51.0,0.0016398713826366559,,G1B_48_H4
2024-08-17 00:00:00,13.0,2.0,,4.0,,,43.0,49.0,0.0015755627009646303,,G1B_48_H4
2024-08-18 00:00:00,14.0,5.0,,7.0,,,50.0,62.0,0.0019935691318327974,,G1B_48_H4
2024-08-19 00:00:00,15.0,5.0,,2.0,,,33.0,40.0,0.0012861736334405145,,G1B_48_H4
2024-08-20 00:00:00,16.0,3.0,,4.0,,,36.0,43.0,0.001382636655948553,,G1B_48_H4
2024-08-21 00:00:00,17.0,5.0,,77.0,,,14.0,96.0,0.0030868167202572345,,G1B_48_H4
2024-08-22 00:00:00,18.0,5.0,,44.0,,,56.0,105.0,0.0033762057877813503,,G1B_48_H4
2024-08-23 00:00:00,19.0,4.0,,24.0,,,26.0,54.0,0.0017363344051446945,,G1B_48_H4
2024-08-24 00:00:00,20.0,5.0,,8.0,,,16.0,29.0,0.000932475884244373,,G1B_48_H4
2024-08-25 00:00:00,21.0,6.0,,4.0,,,41.0,51.0,0.0016398713826366559,,G1B_48_H4
2024-08-26 00:00:00,22.0,7.0,,7.0,,,13.0,27.0,0.0008681672025723472,,G1B_48_H4
2024-08-27 00:00:00,23.0,4.0,,5.0,,,12.0,21.0,0.0006752411575562701,,G1B_48_H4
2024-08-28 00:00:00,24.0,6.0,,6.0,,,10.0,22.0,0.0007073954983922829,,G1B_48_H4
2024-08-29 00:00:00,25.0,7.0,,5.0,,,11.0,23.0,0.0007395498392282958,,G1B_48_H4
2024-08-30 00:00:00,26.0,4.0,,7.0,,,11.0,22.0,0.0007073954983922829,,G1B_48_H4
2024-08-31 00:00:00,27.0,5.0,,3.0,,,10.0,18.0,0.0005787781350482316,,G1B_48_H4
2024-09-01 00:00:00,28.0,3.0,,4.0,,,8.0,15.0,0.0004823151125401929,,G1B_48_H4
2024-09-02 00:00:00,29.0,6.0,,2.0,,,10.0,18.0,0.0005787781350482316,,G1B_48_H4
2024-09-03 00:00:00,30.0,5.0,,7.0,,,18.0,30.0,0.0009646302250803858,,G1B_48_H4
2024-09-04 00:00:00,31.0,9.0,,3.0,,,14.0,26.0,0.0008360128617363344,,G1B_48_H4
2024-09-05 00:00:00,32.0,7.0,,2.0,,,22.0,31.0,0.0009967845659163987,,G1B_48_H4
2024-09-06 00:00:00,33.0,8.0,,3.0,,,10.0,21.0,0.0006752411575562701,,G1B_48_H4
2024-09-07 00:00:00,34.0,9.0,,6.0,,,12.0,27.0,0.0008681672025723472,,G1B_48_H4
2024-09-08 00:00:00,35.0,7.0,,4.0,,,18.0,29.0,0.000932475884244373,,G1B_48_H4
2024-09-09 00:00:00,36.0,16.0,,,,,14.0,30.0,0.0009646302250803858,,G1B_48_H4
2024-09-10 00:00:00,37.0,18.0,,,,,9.0,27.0,0.0008681672025723472,,G1B_48_H4
2024-09-11 00:00:00,38.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-12 00:00:00,39.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-13 00:00:00,40.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-14 00:00:00,41.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-15 00:00:00,42.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-16 00:00:00,43.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-09-17 00:00:00,44.0,,,,,,,0.0,0.0,,G1B_48_H4
2024-08-03 00:00:00,-1.0,,,,,,,0.0,0.0,,G1B_48_H5
2024-08-04 00:00:00,0.0,6.0,,,,,,6.0,0.0001892744479495268,,G1B_48_H5
2024-08-05 00:00:00,1.0,4.0,,23.0,,,,27.0,0.0008517350157728707,,G1B_48_H5
2024-08-06 00:00:00,2.0,3.0,,16.0,,,2.0,21.0,0.0006624605678233438,,G1B_48_H5
2024-08-07 00:00:00,3.0,16.0,,33.0,,12.0,3.0,64.0,0.002018927444794953,,G1B_48_H5
2024-08-08 00:00:00,4.0,14.0,,12.0,,5.0,1.0,32.0,0.0010094637223974764,,G1B_48_H5
2024-08-09 00:00:00,5.0,36.0,,28.0,,7.0,4.0,75.0,0.002365930599369085,,G1B_48_H5
2024-08-10 00:00:00,6.0,11.0,,31.0,,2.0,5.0,49.0,0.0015457413249211356,,G1B_48_H5
2024-08-11 00:00:00,7.0,15.0,,13.0,,,6.0,34.0,0.0010725552050473185,,G1B_48_H5
2024-08-12 00:00:00,8.0,8.0,,278.0,,,3.0,289.0,0.009116719242902208,,G1B_48_H5
2024-08-13 00:00:00,9.0,18.0,,5.0,,,3.0,26.0,0.0008201892744479495,,G1B_48_H5
2024-08-14 00:00:00,10.0,8.0,,9.0,,,5.0,22.0,0.000694006309148265,,G1B_48_H5
2024-08-15 00:00:00,11.0,7.0,,6.0,,,23.0,36.0,0.0011356466876971609,,G1B_48_H5
2024-08-16 00:00:00,12.0,5.0,,9.0,,,18.0,32.0,0.0010094637223974764,,G1B_48_H5
2024-08-17 00:00:00,13.0,3.0,,16.0,,,23.0,42.0,0.0013249211356466876,,G1B_48_H5
2024-08-18 00:00:00,14.0,4.0,,12.0,,,33.0,49.0,0.0015457413249211356,,G1B_48_H5
2024-08-19 00:00:00,15.0,3.0,,32.0,,,13.0,48.0,0.0015141955835962144,,G1B_48_H5
2024-08-20 00:00:00,16.0,4.0,,34.0,,,15.0,53.0,0.0016719242902208202,,G1B_48_H5
2024-08-21 00:00:00,17.0,3.0,,83.0,,,19.0,105.0,0.0033123028391167193,,G1B_48_H5
2024-08-22 00:00:00,18.0,3.0,,75.0,,,18.0,96.0,0.003028391167192429,,G1B_48_H5
2024-08-23 00:00:00,19.0,2.0,,31.0,,,13.0,46.0,0.0014511041009463723,,G1B_48_H5
2024-08-24 00:00:00,20.0,5.0,,21.0,,,6.0,32.0,0.0010094637223974764,,G1B_48_H5
2024-08-25 00:00:00,21.0,3.0,,19.0,,,4.0,26.0,0.0008201892744479495,,G1B_48_H5
2024-08-26 00:00:00,22.0,5.0,,15.0,,,6.0,26.0,0.0008201892744479495,,G1B_48_H5
2024-08-27 00:00:00,23.0,5.0,,9.0,,,8.0,22.0,0.000694006309148265,,G1B_48_H5
2024-08-28 00:00:00,24.0,8.0,,5.0,,,6.0,19.0,0.0005993690851735016,,G1B_48_H5
2024-08-29 00:00:00,25.0,6.0,,9.0,,,10.0,25.0,0.0007886435331230284,,G1B_48_H5
2024-08-30 00:00:00,26.0,8.0,,9.0,,,6.0,23.0,0.0007255520504731861,,G1B_48_H5
2024-08-31 00:00:00,27.0,7.0,,8.0,,,9.0,24.0,0.0007570977917981072,,G1B_48_H5
2024-09-01 00:00:00,28.0,6.0,,11.0,,,8.0,25.0,0.0007886435331230284,,G1B_48_H5
