Date,Highest_Temp_Outside,Lowest_Temp_Outside,Age,Dead,Cull,Water,Feed,Fuel,Power,Highest_humidity,Lowest_Humidity,Highest_Temn,Lowest_Temn,Ventilation_Coefficient_Cold,Ventilation_Coefficient_Warm,Fan_Num_Less36,Fan_Num_More36,Fan_Num_Less50,Fan_Num_More50,DOCAmount,ID_NUM
2024-04-07 00:00:00,18.0,11.0,35.0,265.0,30.0,8.05,4025.0,44.0,88.0,0.78,0.6,24.7,21.8,0.4,0.68,0.0,0.0,2.0,2.5,29700.0,G06_60_H1
2024-04-08 00:00:00,18.0,10.0,36.0,462.0,0.0,7.69,3845.0,29.0,88.0,0.78,0.6,23.7,21.8,0.4,0.64,0.0,0.0,2.0,2.5,29700.0,G06_60_H1
2024-04-09 00:00:00,23.0,11.0,37.0,322.0,0.0,7.37,3685.0,29.0,92.0,0.76,0.53,25.0,21.2,0.4,1.41,0.0,0.0,2.0,5.5,29700.0,G06_60_H1
2024-04-10 00:00:00,24.0,13.0,38.0,0.0,0.0,,,,,,,,,,,,,,,29700.0,G06_60_H1
2024-03-03 00:00:00,11.0,7.0,,,,,,,,,,,,,,,,,,29700.0,G06_60_H2
2024-03-04 00:00:00,13.0,6.0,1.0,12.0,9.0,0.81,405.0,238.6,40.0,0.54,0.45,35.7,33.3,0.45,0.45,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-05 00:00:00,9.0,4.0,2.0,16.0,50.0,1.0,500.0,205.65,52.0,0.59,0.51,35.2,32.7,0.48,0.48,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-06 00:00:00,10.0,12.0,3.0,15.0,45.0,1.17,585.0,221.0,52.0,0.6,0.51,34.5,31.9,0.51,0.52,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-07 00:00:00,14.0,1.0,4.0,14.0,31.0,1.4,700.0,200.0,56.0,0.68,0.56,33.6,31.5,0.54,0.57,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-08 00:00:00,13.0,0.0,5.0,14.0,44.0,1.63,815.0,160.0,56.0,0.66,0.6,33.1,31.2,0.57,0.6,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-09 00:00:00,12.0,2.0,6.0,6.0,12.0,1.92,960.0,158.0,60.0,0.7,0.61,32.5,30.7,0.57,0.6,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-10 00:00:00,16.0,5.0,7.0,13.0,7.0,2.2,1100.0,130.0,56.0,0.78,0.7,32.1,29.8,0.6,0.62,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-11 00:00:00,21.0,6.0,8.0,26.0,210.0,2.46,1230.0,114.0,56.0,0.8,0.7,31.7,29.5,0.5,0.52,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-12 00:00:00,16.0,4.0,9.0,10.0,0.0,2.58,1290.0,82.0,40.0,0.77,0.64,31.0,28.9,0.47,0.53,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-13 00:00:00,16.0,7.0,10.0,20.0,16.0,2.69,1345.0,117.7,36.0,0.76,0.65,30.7,28.0,0.44,0.47,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-14 00:00:00,16.0,5.0,11.0,22.0,12.0,3.33,1665.0,55.0,32.0,0.8,0.64,30.7,28.1,0.42,0.42,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-15 00:00:00,19.0,7.0,12.0,4.0,11.0,3.79,1895.0,93.0,36.0,0.81,0.7,29.9,27.3,0.4,0.43,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-16 00:00:00,22.0,10.0,13.0,8.0,25.0,4.16,2080.0,93.0,40.0,0.84,0.74,29.9,27.6,0.39,0.45,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-17 00:00:00,11.0,4.0,14.0,10.0,28.0,4.44,2220.0,15.0,36.0,0.83,0.7,29.4,27.3,0.39,0.45,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-18 00:00:00,10.0,4.0,15.0,17.0,53.0,4.75,2375.0,94.0,52.0,0.83,0.72,29.3,26.6,0.4,0.43,0.0,0.0,1.0,1.0,29700.0,G06_60_H2
2024-03-19 00:00:00,17.0,4.0,16.0,5.0,45.0,4.95,2475.0,68.0,52.0,0.84,0.67,29.0,26.2,0.39,0.42,0.0,0.0,1.0,1.5,29700.0,G06_60_H2
2024-03-20 00:00:00,17.0,5.0,17.0,8.0,77.0,5.3,2650.0,25.0,40.0,0.82,0.68,29.4,26.9,0.39,0.43,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-21 00:00:00,24.0,9.0,18.0,6.0,37.0,5.71,2855.0,17.0,40.0,0.84,0.73,29.3,26.8,0.4,0.48,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-22 00:00:00,26.0,14.0,19.0,18.0,38.0,5.79,2895.0,3.0,40.0,0.85,0.69,30.0,26.8,0.4,0.86,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-23 00:00:00,19.0,13.0,20.0,17.0,50.0,6.31,3155.0,1.0,56.0,0.9,0.66,28.9,26.6,0.44,0.5,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-24 00:00:00,17.0,10.0,21.0,22.0,37.0,6.38,3190.0,1.0,48.0,0.87,0.74,29.3,26.8,0.41,0.43,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-25 00:00:00,11.0,5.0,22.0,30.0,59.0,6.39,3195.0,0.0,52.0,0.88,0.76,28.4,26.3,0.31,0.32,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-26 00:00:00,16.0,6.0,23.0,32.0,203.0,6.78,3390.0,1.0,44.0,0.9,0.71,28.8,25.8,0.3,0.49,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-27 00:00:00,15.0,10.0,24.0,29.0,290.0,6.84,3420.0,1.0,52.0,0.89,0.76,28.0,25.9,0.32,0.5,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-28 00:00:00,19.0,9.0,25.0,60.0,243.0,6.89,3445.0,0.05,56.0,0.89,0.73,28.5,25.7,0.33,0.51,0.0,0.0,1.5,1.5,29700.0,G06_60_H2
2024-03-29 00:00:00,27.0,12.0,26.0,93.0,400.0,7.11,3555.0,0.0,68.0,0.89,0.58,30.4,25.8,0.37,1.45,0.0,0.0,1.5,3.0,29700.0,G06_60_H2
2024-03-30 00:00:00,27.0,13.0,27.0,42.0,231.0,7.65,3825.0,0.0,88.0,0.88,0.51,30.5,25.9,0.4,1.76,0.0,0.0,1.5,4.5,29700.0,G06_60_H2
2024-03-31 00:00:00,24.0,13.0,28.0,40.0,145.0,7.79,3895.0,0.0,92.0,0.84,0.61,28.1,25.3,0.42000000000000004,1.24,0.0,0.0,1.5,2.5,29700.0,G06_60_H2
2024-04-01 00:00:00,27.0,13.0,29.0,60.0,160.0,7.32,3660.0,0.0,80.0,0.86,0.53,28.6,24.6,0.43,2.15,0.0,0.0,1.5,5.0,29700.0,G06_60_H2
2024-04-02 00:00:00,20.0,13.0,30.0,70.0,143.0,7.36,3680.0,0.0,120.0,0.92,0.69,26.2,24.3,0.4600000000000001,0.68,0.0,0.0,2.0,2.5,29700.0,G06_60_H2
2024-04-03 00:00:00,16.0,9.0,31.0,86.0,110.0,8.1,4050.0,4.0,92.0,0.89,0.76,25.3,23.4,0.4700000000000001,0.56,0.0,0.0,2.0,2.5,29700.0,G06_60_H2
2024-04-04 00:00:00,16.0,6.0,32.0,120.0,10.0,7.92,3960.0,11.0,80.0,0.81,0.57,24.8,22.7,0.4,0.52,0.0,0.0,2.0,2.0,29700.0,G06_60_H2
2024-04-05 00:00:00,15.0,11.0,33.0,80.0,25.0,8.12,4060.0,102.0,72.0,0.76,0.5,24.7,22.1,0.4,0.57,0.0,0.0,2.0,2.5,29700.0,G06_60_H2
2024-04-06 00:00:00,18.0,12.0,34.0,117.0,100.0,8.21,4105.0,47.0,88.0,0.78,0.58,24.2,22.1,0.4,0.58,0.0,0.0,2.0,2.5,29700.0,G06_60_H2
2024-04-07 00:00:00,18.0,11.0,35.0,122.0,0.0,8.55,4275.0,44.0,96.0,0.87,0.64,24.3,21.8,0.4,0.7,0.0,0.0,2.0,2.5,29700.0,G06_60_H2
2024-04-08 00:00:00,18.0,10.0,36.0,125.0,0.0,8.92,4460.0,29.0,88.0,0.9,0.62,23.6,21.5,0.42,0.6599999999999999,0.0,0.0,2.0,3.0,29700.0,G06_60_H2
2024-04-09 00:00:00,23.0,11.0,37.0,77.0,0.0,8.8,4400.0,29.0,104.0,0.84,0.58,25.1,21.1,0.42,1.52,0.0,0.0,2.0,6.0,29700.0,G06_60_H2
2024-04-10 00:00:00,24.0,13.0,38.0,0.0,0.0,,,,,,,,,,,,,,,29700.0,G06_60_H2
2024-03-03 00:00:00,11.0,7.0,,,,,,,,,,,,,,,,,,30000.0,G06_60_H3
2024-03-04 00:00:00,13.0,6.0,1.0,12.0,26.0,0.82,410.0,238.6,40.0,0.68,0.44,35.7,33.2,0.45,0.45,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-05 00:00:00,9.0,4.0,2.0,26.0,53.0,1.03,515.0,205.65,60.0,0.68,0.51,34.8,32.7,0.48,0.48,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-06 00:00:00,10.0,12.0,3.0,22.0,42.0,1.15,575.0,221.0,60.0,0.63,0.49,34.3,31.8,0.51,0.53,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-07 00:00:00,14.0,1.0,4.0,16.0,17.0,1.2,600.0,200.0,60.0,0.68,0.57,33.7,31.3,0.54,0.57,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-08 00:00:00,13.0,0.0,5.0,14.0,27.0,1.55,775.0,160.0,56.0,0.7,0.58,33.2,31.1,0.57,0.6,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-09 00:00:00,12.0,2.0,6.0,14.0,14.0,1.82,910.0,158.0,60.0,0.73,0.63,32.6,30.5,0.57,0.6,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-10 00:00:00,16.0,5.0,7.0,25.0,13.0,2.11,1055.0,130.0,56.0,0.77,0.68,31.5,29.7,0.6,0.62,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-11 00:00:00,21.0,6.0,8.0,10.0,17.0,2.38,1190.0,114.0,56.0,0.77,0.68,31.3,29.3,0.5,0.52,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-12 00:00:00,16.0,4.0,9.0,22.0,144.0,2.61,1305.0,82.0,60.0,0.78,0.63,30.6,28.6,0.47,0.53,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-13 00:00:00,16.0,7.0,10.0,25.0,7.0,2.7,1350.0,117.7,40.0,0.74,0.61,30.2,28.2,0.44,0.47,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-14 00:00:00,16.0,5.0,11.0,2.0,14.0,3.25,1625.0,55.0,32.0,0.78,0.65,29.8,28.0,0.42,0.42,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-15 00:00:00,19.0,7.0,12.0,8.0,8.0,3.73,1865.0,93.0,44.0,0.82,0.71,29.4,27.3,0.4,0.43,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-16 00:00:00,22.0,10.0,13.0,9.0,18.0,4.1,2050.0,93.0,40.0,0.81,0.75,29.7,27.4,0.39,0.45,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-17 00:00:00,11.0,4.0,14.0,7.0,19.0,4.47,2235.0,15.0,40.0,0.85,0.74,29.1,27.2,0.39,0.45,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-18 00:00:00,10.0,4.0,15.0,6.0,39.0,4.65,2325.0,94.0,52.0,0.8,0.71,29.6,26.3,0.4,0.43,0.0,0.0,1.0,1.0,30000.0,G06_60_H3
2024-03-19 00:00:00,17.0,4.0,16.0,14.0,82.0,4.75,2375.0,68.0,52.0,0.82,0.66,28.9,26.4,0.39,0.42,0.0,0.0,1.0,1.5,30000.0,G06_60_H3
2024-03-20 00:00:00,17.0,5.0,17.0,17.0,59.0,5.32,2660.0,25.0,44.0,0.8,0.69,29.1,26.8,0.39,0.43,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-21 00:00:00,24.0,9.0,18.0,7.0,34.0,5.54,2770.0,17.0,44.0,0.83,0.74,29.3,26.5,0.4,0.5,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-22 00:00:00,26.0,14.0,19.0,15.0,29.0,5.65,2825.0,3.0,40.0,0.81,0.68,29.8,26.9,0.4,0.85,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-23 00:00:00,19.0,13.0,20.0,14.0,32.0,6.51,3255.0,1.0,60.0,0.82,0.69,28.9,27.1,0.44,0.51,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-24 00:00:00,17.0,10.0,21.0,5.0,18.0,6.56,3280.0,1.0,44.0,0.82,0.77,29.6,26.5,0.42,0.45,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-25 00:00:00,11.0,5.0,22.0,8.0,19.0,6.9,3450.0,0.0,56.0,0.83,0.77,28.3,26.2,0.34,0.35,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-26 00:00:00,16.0,6.0,23.0,9.0,19.0,7.22,3610.0,1.0,44.0,0.83,0.75,28.6,25.7,0.31,0.51,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-27 00:00:00,15.0,10.0,24.0,10.0,18.0,7.33,3665.0,1.0,52.0,0.84,0.76,28.1,25.9,0.34,0.51,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-28 00:00:00,19.0,9.0,25.0,9.0,28.0,8.11,4055.0,0.05,64.0,0.83,0.76,28.0,25.7,0.35000000000000003,0.51,0.0,0.0,1.5,1.5,30000.0,G06_60_H3
2024-03-29 00:00:00,27.0,12.0,26.0,11.0,26.0,8.37,4185.0,0.0,68.0,0.83,0.64,29.8,25.7,0.39,1.6,0.0,0.0,1.5,3.0,30000.0,G06_60_H3
2024-03-30 00:00:00,27.0,13.0,27.0,16.0,14.0,8.89,4445.0,0.0,92.0,0.83,0.56,30.0,25.8,0.42000000000000004,1.91,0.0,0.0,1.5,4.5,30000.0,G06_60_H3
2024-03-31 00:00:00,24.0,13.0,28.0,34.0,45.0,8.92,4460.0,0.0,96.0,0.79,0.62,28.0,25.0,0.44000000000000006,1.19,0.0,0.0,1.5,2.5,30000.0,G06_60_H3
2024-04-01 00:00:00,27.0,13.0,29.0,45.0,44.0,8.95,4475.0,0.0,88.0,0.81,0.54,28.8,24.5,0.45,2.26,0.0,0.0,1.5,5.6,30000.0,G06_60_H3
2024-04-02 00:00:00,20.0,13.0,30.0,41.0,43.0,8.99,4495.0,0.0,128.0,0.85,0.72,25.7,24.0,0.4800000000000001,0.7000000000000001,0.0,0.0,2.0,3.0,30000.0,G06_60_H3
2024-04-03 00:00:00,16.0,9.0,31.0,53.0,26.0,9.6,4800.0,4.0,96.0,0.82,0.77,25.1,22.9,0.4900000000000001,0.65,0.0,0.0,2.0,2.5,30000.0,G06_60_H3
2024-04-04 00:00:00,16.0,6.0,32.0,53.0,23.0,8.84,4420.0,11.0,76.0,0.78,0.61,24.2,22.2,0.4,0.61,0.0,0.0,2.0,2.0,30000.0,G06_60_H3
2024-04-05 00:00:00,15.0,11.0,33.0,63.0,20.0,9.12,4560.0,102.0,72.0,0.77,0.54,24.2,21.4,0.4,0.56,0.0,0.0,2.0,2.5,30000.0,G06_60_H3
2024-04-06 00:00:00,18.0,12.0,34.0,90.0,16.0,9.45,4725.0,47.0,88.0,0.78,0.63,23.8,21.7,0.42,0.59,0.0,0.0,2.0,3.0,30000.0,G06_60_H3
2024-04-07 00:00:00,18.0,11.0,35.0,151.0,0.0,9.95,4975.0,44.0,96.0,0.82,0.68,24.3,21.4,0.42,0.82,0.0,0.0,2.0,3.0,30000.0,G06_60_H3
2024-04-08 00:00:00,18.0,10.0,36.0,128.0,0.0,9.82,4910.0,29.0,96.0,0.82,0.67,23.3,21.0,0.42,0.7799999999999999,0.0,0.0,2.0,3.0,30000.0,G06_60_H3
2024-04-09 00:00:00,23.0,11.0,37.0,107.0,0.0,9.95,4975.0,29.0,112.0,0.81,0.61,24.5,20.6,0.42,1.53,0.0,0.0,2.0,6.0,30000.0,G06_60_H3
2024-04-10 00:00:00,24.0,13.0,38.0,0.0,0.0,,,,,,,,,,,,,,,30000.0,G06_60_H3
2024-03-03 00:00:00,11.0,7.0,,,,,,,,,,,,,,,,,,29900.0,G06_60_H4
2024-03-04 00:00:00,13.0,6.0,1.0,17.0,25.0,0.81,405.0,238.6,40.0,0.57,0.5,35.9,33.3,0.45,0.45,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-05 00:00:00,9.0,4.0,2.0,17.0,41.0,1.03,515.0,205.65,56.0,0.65,0.54,35.2,32.7,0.48,0.48,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-06 00:00:00,10.0,12.0,3.0,13.0,19.0,1.16,580.0,221.0,56.0,0.6,0.59,34.5,31.8,0.51,0.52,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-07 00:00:00,14.0,1.0,4.0,21.0,26.0,1.18,590.0,200.0,60.0,0.67,0.56,33.8,31.4,0.54,0.57,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-08 00:00:00,13.0,0.0,5.0,5.0,44.0,1.39,695.0,160.0,56.0,0.65,0.57,33.3,30.9,0.57,0.6,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-09 00:00:00,12.0,2.0,6.0,13.0,19.0,1.72,860.0,158.0,56.0,0.72,0.61,32.7,30.3,0.57,0.6,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-10 00:00:00,16.0,5.0,7.0,15.0,14.0,1.81,905.0,130.0,56.0,0.8,0.7,31.9,29.6,0.6,0.63,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-11 00:00:00,21.0,6.0,8.0,8.0,36.0,2.24,1120.0,114.0,56.0,0.81,0.59,31.6,29.1,0.5,0.52,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-12 00:00:00,16.0,4.0,9.0,15.0,200.0,2.63,1315.0,82.0,60.0,0.76,0.66,30.8,28.7,0.47,0.53,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-13 00:00:00,16.0,7.0,10.0,18.0,4.0,2.72,1360.0,117.7,40.0,0.79,0.64,30.5,28.2,0.44,0.47,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-14 00:00:00,16.0,5.0,11.0,9.0,16.0,3.31,1655.0,55.0,28.0,0.8,0.66,30.3,28.1,0.42,0.42,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-15 00:00:00,19.0,7.0,12.0,4.0,7.0,3.75,1875.0,93.0,40.0,0.79,0.67,30.0,27.6,0.4,0.43,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-16 00:00:00,22.0,10.0,13.0,14.0,24.0,4.05,2025.0,93.0,36.0,0.82,0.73,29.5,27.3,0.39,0.45,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-17 00:00:00,11.0,4.0,14.0,4.0,18.0,4.44,2220.0,15.0,40.0,0.84,0.72,29.7,27.3,0.39,0.45,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-18 00:00:00,10.0,4.0,15.0,11.0,65.0,4.49,2245.0,94.0,48.0,0.82,0.7,29.0,26.5,0.4,0.43,0.0,0.0,1.0,1.0,29900.0,G06_60_H4
2024-03-19 00:00:00,17.0,4.0,16.0,15.0,84.0,4.81,2405.0,68.0,48.0,0.85,0.65,28.8,26.2,0.39,0.42,0.0,0.0,1.0,1.5,29900.0,G06_60_H4
2024-03-20 00:00:00,17.0,5.0,17.0,10.0,59.0,5.04,2520.0,25.0,60.0,0.81,0.7,29.0,26.7,0.39,0.43,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-21 00:00:00,24.0,9.0,18.0,11.0,85.0,5.41,2705.0,17.0,60.0,0.85,0.71,29.0,26.5,0.4,0.48,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-22 00:00:00,26.0,14.0,19.0,11.0,21.0,5.71,2855.0,3.0,40.0,0.84,0.69,30.1,26.9,0.4,0.85,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-23 00:00:00,19.0,13.0,20.0,17.0,44.0,6.52,3260.0,1.0,56.0,0.85,0.69,29.0,26.8,0.43,0.5,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-24 00:00:00,17.0,10.0,21.0,20.0,40.0,6.6,3300.0,1.0,48.0,0.86,0.74,29.2,26.6,0.41,0.46,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-25 00:00:00,11.0,5.0,22.0,10.0,20.0,6.68,3340.0,0.0,48.0,0.86,0.74,28.5,26.1,0.32,0.34,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-26 00:00:00,16.0,6.0,23.0,7.0,14.0,7.12,3560.0,1.0,44.0,0.86,0.72,28.9,26.1,0.31,0.52,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-27 00:00:00,15.0,10.0,24.0,5.0,27.0,7.31,3655.0,0.0,52.0,0.85,0.75,28.1,25.8,0.36,0.51,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-28 00:00:00,19.0,9.0,25.0,17.0,38.0,7.64,3820.0,0.05,52.0,0.85,0.74,28.7,25.8,0.37,0.52,0.0,0.0,1.5,1.5,29900.0,G06_60_H4
2024-03-29 00:00:00,27.0,12.0,26.0,18.0,77.0,7.66,3830.0,0.0,68.0,0.82,0.57,30.1,25.9,0.41,1.62,0.0,0.0,1.5,3.0,29900.0,G06_60_H4
2024-03-30 00:00:00,27.0,13.0,27.0,40.0,43.0,8.85,4425.0,0.0,92.0,0.84,0.55,30.1,26.0,0.43999999999999995,1.99,0.0,0.0,1.5,4.5,29900.0,G06_60_H4
2024-03-31 00:00:00,24.0,13.0,28.0,86.0,48.0,8.68,4340.0,0.0,96.0,0.79,0.59,28.2,25.3,0.45999999999999996,1.23,0.0,0.0,1.5,2.5,29900.0,G06_60_H4
2024-04-01 00:00:00,27.0,13.0,29.0,73.0,66.0,8.2,4100.0,0.0,80.0,0.8,0.55,28.6,24.4,0.47,2.2,0.0,0.0,1.5,5.6,29900.0,G06_60_H4
2024-04-02 00:00:00,20.0,13.0,30.0,45.0,0.0,8.64,4320.0,0.0,128.0,0.86,0.7,26.1,24.4,0.5,0.72,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-03 00:00:00,16.0,9.0,31.0,66.0,58.0,9.4,4700.0,4.0,88.0,0.84,0.74,25.2,23.1,0.51,0.6699999999999999,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-04 00:00:00,16.0,6.0,32.0,60.0,21.0,9.03,4515.0,11.0,76.0,0.79,0.58,24.7,22.2,0.4,0.6299999999999999,0.0,0.0,2.0,2.0,29900.0,G06_60_H4
2024-04-05 00:00:00,15.0,11.0,33.0,135.0,25.0,9.28,4640.0,102.0,80.0,0.74,0.53,24.3,21.6,0.4,0.64,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-06 00:00:00,18.0,12.0,34.0,112.0,10.0,9.08,4540.0,47.0,88.0,0.76,0.61,24.0,21.6,0.41,0.6,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-07 00:00:00,18.0,11.0,35.0,110.0,0.0,9.58,4790.0,44.0,96.0,0.81,0.62,24.6,21.4,0.41,0.81,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-08 00:00:00,18.0,10.0,36.0,90.0,0.0,9.66,4830.0,29.0,96.0,0.81,0.65,23.3,21.1,0.41,0.77,0.0,0.0,2.0,3.0,29900.0,G06_60_H4
2024-04-09 00:00:00,23.0,11.0,37.0,168.0,0.0,9.73,4865.0,29.0,116.0,0.82,0.59,24.7,20.7,0.41,1.51,0.0,0.0,2.0,6.0,29900.0,G06_60_H4
2024-04-10 00:00:00,24.0,13.0,38.0,0.0,0.0,,,,,,,,,,,,,,,29900.0,G06_60_H4
2024-03-03 00:00:00,11.0,7.0,,,,,,,,,,,,,,,,,,29000.0,G06_60_H5
2024-03-04 00:00:00,13.0,6.0,,,,,,,,,,,,,,,,,,29000.0,G06_60_H5
2024-03-05 00:00:00,9.0,4.0,1.0,19.0,9.0,0.8,400.0,205.65,48.0,0.55,0.48,36.5,33.7,0.45,0.45,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-06 00:00:00,10.0,12.0,2.0,5.0,62.0,0.98,490.0,221.0,48.0,0.62,0.5,35.6,32.6,0.48,0.5,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-07 00:00:00,14.0,1.0,3.0,9.0,109.0,1.0,500.0,200.0,52.0,0.63,0.54,34.9,32.2,0.51,0.54,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-08 00:00:00,13.0,0.0,4.0,11.0,45.0,1.1,550.0,160.0,48.0,0.68,0.6,34.2,32.0,0.54,0.57,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-09 00:00:00,12.0,2.0,5.0,13.0,40.0,1.4,700.0,158.0,44.0,0.72,0.62,33.7,31.5,0.54,0.57,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-10 00:00:00,16.0,5.0,6.0,10.0,40.0,1.45,725.0,130.0,44.0,0.78,0.66,32.8,30.5,0.57,0.6,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-11 00:00:00,21.0,6.0,7.0,9.0,34.0,1.6,800.0,114.0,44.0,0.79,0.7,31.8,29.7,0.47,0.49,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-12 00:00:00,16.0,4.0,8.0,12.0,210.0,1.9,950.0,82.0,52.0,0.75,0.65,31.5,29.5,0.44,0.5,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-13 00:00:00,16.0,7.0,9.0,29.0,4.0,2.0,1000.0,117.7,48.0,0.71,0.61,31.6,29.0,0.42,0.45,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-14 00:00:00,16.0,5.0,10.0,24.0,9.0,2.22,1110.0,55.0,24.0,0.79,0.64,30.7,29.0,0.4,0.4,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-15 00:00:00,19.0,7.0,11.0,11.0,18.0,2.79,1395.0,93.0,32.0,0.82,0.69,30.5,28.1,0.39,0.42,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-16 00:00:00,22.0,10.0,12.0,9.0,25.0,3.19,1595.0,93.0,28.0,0.84,0.74,30.4,28.3,0.38,0.44,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-17 00:00:00,11.0,4.0,13.0,12.0,40.0,3.46,1730.0,15.0,28.0,0.8,0.69,30.2,28.2,0.38,0.44,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
2024-03-18 00:00:00,10.0,4.0,14.0,7.0,28.0,3.63,1815.0,94.0,32.0,0.85,0.69,29.8,27.9,0.39,0.42,0.0,0.0,1.0,1.0,29000.0,G06_60_H5
